yr,corpNm,brandNm,indutyLclasNm,indutyMlsfcNm,frcsCnt,newFrcsRgsCnt,ctrtEndCnt,ctrtCncltnCnt,nmChgCnt,avrgSlsAmt,arUnitAvrgSlsAmt
2023,풍미진해장국광탄직영점,풍미진해장국,외식,한식,0,0,0,0,0,0,0
2023,마린,풍문고기,외식,한식,0,0,0,0,0,0,0
2023,풍년화로,풍년화로,외식,한식,0,0,0,0,0,0,0
2023,신라방유통,이가 서안도삭면,외식,중식,0,0,0,0,0,0,0
2023,(주)에쓰와이프랜차이즈,윤반점,외식,중식,0,0,0,0,0,0,0
2023,(주)케이에프씨앤씨,용오름짬뽕전문,외식,중식,0,0,0,0,0,0,0
2023,용선생짬뽕,용선생짬뽕 ,외식,중식,0,0,0,0,0,0,0
2023,용산양꼬치,용산양꼬치,외식,중식,0,0,0,0,0,0,0
2023,요하마라21시흥시청점,요하마라21,외식,중식,0,0,0,0,0,0,0
2023,완뽕,완뽕,외식,중식,7,1,0,0,0,433540,13137
2023,(주)오한수,오한수우육면가,외식,중식,57,20,0,3,0,377859,14534
2023,(주)고유,오코오코(OKOOKO),외식,중식,0,0,0,0,0,0,0
2023,쥬뗌에프엔비,역대짬뽕,외식,중식,9,2,4,0,0,782513,11672
2023,여기다양꼬치,여기다양꼬치,외식,중식,0,0,0,0,0,0,0
2023,양세마리훠궈앤마라탕,양세마리,외식,중식,0,0,0,0,0,0,0
2023,양도둑,양도둑,외식,중식,13,13,0,0,0,445881,20069
2023,(주)기와에프앤비,양기와,외식,중식,0,0,0,0,0,0,0
2023,(주)야미푸드,야미마라탕,외식,중식,54,13,3,0,9,272792,7865
2023,빅스텝푸드,안심해요탕수육 ,외식,중식,0,0,0,0,0,0,0
2023,에스앤와이company,아이러브마라탕,외식,중식,0,0,0,0,0,0,0
2023,더제이푸드,아뵤오반점,외식,중식,7,7,0,0,0,0,0
2023,씨이오창업,씨이오짬뽕,외식,중식,0,0,0,0,0,0,0
2023,레드립F&B,씨에씨에마라탕,외식,중식,24,19,8,0,1,153861,12351
2023,(주)행운식품,불란다쭈꾸미,외식,한식,3,0,0,1,0,251865,5173
2023,비엔(BN)푸드,불난막창,외식,한식,8,2,0,0,0,434550,17459
2023,(주)신단올,불나는쭈꾸미,외식,한식,2,0,0,0,0,792552,11829
2023,예스람,불끈낙지,외식,한식,10,5,0,3,0,540707,7701
2023,킹콩푸드,불꽃제육,외식,한식,0,0,0,0,0,0,0
2023,(주)지향,불구멍,외식,한식,1,1,0,1,0,0,0
2023,(주)와이디에프앤비(F&B),불고기홀릭,외식,한식,31,31,0,0,0,395596,33363
2023,(주)마스터에프앤비,불고기찜닭,외식,한식,0,0,0,0,0,0,0
2023,(주)하율홀딩스,북평댁칼국수,외식,한식,0,0,0,0,0,0,0
2023,(주)일가브라더스,북촌삼대갈비,외식,한식,11,1,24,0,0,193960,4973
2023,(주)디코레,북창동순두부,외식,한식,64,7,1,0,5,469801,12304
2023,신한비즈넷,북일관,외식,한식,0,0,0,0,0,0,0
2023,킹콩푸드,북성로 석쇠불고기 우동,외식,한식,0,0,0,0,0,0,0
2023,(주)에이치오션에프앤씨,북극해고등어,외식,한식,11,6,0,0,1,1319595,14138
2023,(주)부통,부통김밥,외식,한식,0,0,0,0,0,0,0
2023,부자족발부자보쌈,부자족발 · 부자보쌈,외식,한식,0,0,0,0,0,0,0
2023,(주)국민키친,부자닭,외식,한식,0,0,0,0,0,0,0
2023,미람,부자곱,외식,한식,0,0,0,0,0,0,0
2023,부자푸드,부자 김밥 · 라면,외식,한식,0,0,0,0,0,0,0
2023,(주)트리니티에프엔비(TRINITYF&B),부엉이산장,외식,한식,4,4,0,0,0,0,0
2023,(주)박앤박,비돈이제돈이,외식,한식,34,10,6,0,0,63044,6068
2023,(주)체리에프엔비,비래옥,외식,한식,1,1,0,0,0,0,0
2023,세음에프앤비,리킨치킨,외식,치킨,2,0,0,1,0,0,0
2023,어썸푸드,리굼숯불치킨,외식,치킨,3,0,3,0,1,0,0
2023,(주)로보아르테,롸버트치킨,외식,치킨,1,1,0,0,0,0,0
2023,(주)진성패밀리,라이스 버거&치킨,외식,치킨,0,0,0,0,0,0,0
2023,㈜에이케이에프엔비,뚝방닭구이,외식,치킨,9,9,0,0,0,0,0
2023,똥집의달인,똥집의 달인,외식,치킨,10,1,0,1,0,113631,8666
2023,똥집대통령,똥집대통령,외식,치킨,1,0,0,0,0,0,0
2023,또봉이에프앤에스(주),또봉이통닭,외식,치킨,456,44,61,0,36,147034,9368
2023,(주)에이치비에스,화평동왕냉면,외식,한식,14,1,1,1,0,351926,8731
2023,(주)행복한상상에프앤비,화통삼,외식,한식,20,0,2,0,2,264537,6836
2023,(주)마스터다이닝,화육계,외식,한식,0,0,0,0,0,0,0
2023,(주)풀잎채,화요미,외식,한식,0,0,0,0,0,0,0
2023,화성옥,화성옥,외식,한식,0,0,0,0,0,0,0
2023,신한비즈넷,미식감동,외식,한식,0,0,0,0,0,0,0
2023,(주)태인에프앤비,미식가의구이,외식,한식,13,1,0,4,0,315104,7887
2023,(주)영웅에프앤비,미스터프랭키리페어샵,외식,한식,0,0,0,0,0,0,0
2023,미스터쭝,미스터쭝,외식,한식,3,1,0,2,0,0,0
2023,미스앤미스터㈜,미스터오징어,외식,한식,24,2,1,0,0,457437,13066
2023,미스터봉막창,미스터봉막창,외식,한식,1,0,0,0,0,0,0
2023,(주)백삶,미스터보쌈5379,외식,한식,44,1,28,0,3,173408,13557
2023,(주)백삶,미스터닭찜,외식,한식,0,0,0,0,0,0,0
2023,미스터낙곱새,미스터낙곱새,외식,한식,4,2,0,0,0,298796,29389
2023,그레이프컴퍼니(주),미스터김치찌개,외식,한식,0,0,1,0,0,0,0
2023,미수국밥,미수국밥,외식,한식,0,0,0,0,0,0,0
2023,미소본가스마일칼국수,미소본가스마일칼국수,외식,한식,0,0,0,0,0,0,0
2023,농업회사법인(주)빛솜푸드(BeetSomFood),미소미소,외식,한식,0,0,0,0,0,0,0
2023,미소곱창구미점,미소곱창,외식,한식,0,0,0,0,0,0,0
2023,주)엔젤에프앤비,미상주먹김밥,외식,한식,11,7,0,0,0,77710,4895
2023,더뚜껑스솥뚜껑삼겹살,미삼집,외식,한식,2,1,0,0,0,485966,15186
2023,미사화로,미사화로,외식,한식,0,0,0,0,0,0,0
2023,(주)미금,미사옥,외식,한식,2,1,0,0,0,325860,13034
2023,(주)밀빛,미사리밀빛초계국수,외식,한식,25,1,3,4,1,924077,16550
2023,(주)백삶,미미족,외식,한식,9,9,0,0,0,176983,8659
2023,(주)단지,미미스상회,외식,한식,0,0,0,0,0,0,0
2023,(주)호박패밀리,미미담(美味啖),외식,한식,0,0,0,0,0,0,0
2023,(주)짬뽕관,미미 찌개방,외식,한식,0,0,0,0,0,0,0
2023,(주)짬뽕관,미미 된장집,외식,한식,0,0,0,0,0,0,0
2023,한옥집,미리네 삼겹상회,외식,한식,0,0,0,0,0,0,0
2023,(주)홍락,미래회관,외식,한식,0,0,0,0,0,0,0
2023,미락육회막국수,미락육회막국수,외식,한식,0,0,0,0,0,0,0
2023,미락,미락,외식,한식,0,0,0,0,0,0,0
2023,(주)미지컴퍼니,미니마니모,외식,한식,0,0,0,0,0,0,0
2023,디벨롭,미나리산장,외식,한식,0,0,0,0,0,0,0
2023,뭉텅,뭉텅,외식,한식,1,1,0,0,0,0,0
2023,(주)현쿡,뭉꾸,외식,한식,0,0,1,0,0,0,0
2023,국민밥상,물총삼원칼국수,외식,한식,0,0,0,0,0,0,0
2023,원영미트,물고기,외식,한식,1,1,0,0,0,0,0
2023,(주)문화식당,문화식당,외식,한식,0,0,0,0,0,0,0
2023,(주)문삼에프앤비,문어부인삼교비,외식,한식,1,0,0,0,0,0,0
2023,(주)미진미트,미진축산,외식,한식,67,39,8,0,3,404456,12623
2023,다산에이앤씨,일미,외식,한식,0,0,0,0,0,0,0
2023,불철주야컴퍼니,일등식당,외식,한식,1,1,0,0,0,0,0
2023,(주)지브이오하스피탈리티,일등 게장,외식,한식,0,0,0,0,0,0,0
2023,(주)한국창업경제연구소,일근이네,외식,한식,0,0,0,0,0,0,0
2023,(주)오리지날스푼,일공일 닭곱차,외식,한식,0,0,0,0,0,0,0
2023,푸드에빠지다,인천상륙덮글이,외식,한식,0,0,0,0,0,0,0
2023,인정푸드시스템,인정칡냉면,외식,한식,15,15,0,0,0,37489,2628
2023,(주)김덕후컴퍼니,김덕후의차돌조,외식,한식,1,0,0,0,0,0,0
2023,(주)김덕후컴퍼니,김덕후의 곱창조,외식,한식,11,0,2,2,0,403276,9116
2023,해듬(주),김경자소문난대구왕뽈찜,외식,한식,14,0,0,0,0,616909,7610
2023,에이치엔케이푸드(주),길세이로무시,외식,한식,16,3,0,0,2,750463,14208
2023,㈜길섶,길섶한우,외식,한식,5,2,0,0,0,0,0
2023,㈜길섶,길섶한돈,외식,한식,1,0,0,0,0,0,0
2023,(주)길성이,길성이삼계탕,외식,한식,0,0,0,0,0,0,0
2023,(주)길성이,길성이닭발,외식,한식,0,0,0,0,0,0,0
2023,(주)길성이,길성이꼬기꼬기,외식,한식,0,0,0,0,0,0,0
2023,(주)길성이,길성이가집으로,외식,한식,0,0,0,0,0,0,0
2023,(주)길가옆에,길성이,외식,한식,14,0,3,0,0,383275,4414
2023,(주)길가옆에,길가옆에누룽지삼계탕,외식,한식,13,12,0,0,0,282088,10946
2023,기울어진뚝배기,기울어진뚝배기,외식,한식,0,0,0,0,0,0,0
2023,더면코리아,기술면집 백밀원,외식,한식,0,0,0,0,0,0,0
2023,(주)올림엔터프라이즈,기센국밥,외식,한식,2,0,1,0,0,0,0
2023,바삭마차,바삭마차,외식,서양식,2,0,0,0,0,141710,11336
2023,(주)비비다컴,믹스토랑,외식,서양식,16,15,0,0,0,443523,12936
2023,(주)더에이그룹,미트볼라운지,외식,서양식,1,0,0,0,0,0,0
2023,(주)트루팜,미태리,외식,서양식,72,40,2,4,1,326192,18632
2023,푸드리퍼블릭코리아(유),미쿡식당,외식,서양식,5,1,0,0,1,605573,20730
2023,(주)에스앤에스코퍼레이션,미즈컨테이너,외식,서양식,3,0,0,0,0,748275,19545
2023,(주)마스터에프앤비,몽컵,외식,서양식,0,0,0,0,0,0,0
2023,㈜이엠씨에프앤비,명작파스타,외식,서양식,12,12,0,0,0,65316,4786
2023,㈜나누는사람들,화산고기,외식,한식,0,0,0,0,0,0,0
2023,농업회사법인(주)태영에프앤씨,화산 포갈비,외식,한식,0,0,0,0,0,0,0
2023,(주)에프엘푸드시스템,화사랑화로구이,외식,한식,5,1,1,0,0,2235096,10502
2023,세종케이푸드컴퍼니(주),화백곰탕&냉면,외식,한식,1,1,0,0,0,0,0
2023,(주)화목한,화목칼국수,외식,한식,4,3,0,0,0,0,0
2023,화리화리,화리화리,외식,한식,0,0,0,0,0,0,0
2023,화를품은닭본점,화를품은닭,외식,한식,3,1,0,1,0,142622,13074
2023,화로우,화로우,외식,한식,0,0,0,0,0,0,0
2023,리앤리체인사업본부,화로국밥,외식,한식,0,0,0,0,0,0,0
2023,㈜조은컴퍼니,화려한식당,외식,한식,0,0,0,0,0,0,0
2023,(주)화간고,화덕으로간고등어,외식,한식,0,0,0,0,0,0,0
2023,(주)지에프포유,화덕에 통째로 구운 족발,외식,한식,2,2,0,0,0,0,0
2023,(주)캐비아에프,로지(lOJI),외식,일식,0,0,0,0,0,0,0
2023,(주)푸드어스,로봇초밥마켓,외식,일식,23,11,2,0,0,179507,13627
2023,(주)코어비스,로바다가쿠,외식,일식,0,0,0,0,0,0,0
2023,(주)중앙에스앤씨,라멘천하,외식,일식,0,0,0,0,0,0,0
2023,푸디코리아(주),라멘짱,외식,일식,0,0,0,0,0,0,0
2023,(주)팀프에프앤비,라멘집이야,외식,일식,0,0,0,0,0,0,0
2023,(주)순정에프앤비,라멘선생,외식,일식,75,28,18,0,2,0,0
2023,은강푸드,두툼,외식,일식,4,4,0,0,0,252674,22295
2023,이센스,디저트일구,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)에스엠씨인터내셔널,디저트39,외식,기타 외식,464,134,6,0,20,340079,17291
2023,썰로인연구소,등심연구소,외식,기타 외식,2,0,0,0,0,0,0
2023,라온에프앤씨,등갈비애꼬치다,외식,기타 외식,15,4,0,0,1,337187,19573
2023,아이프랜드,아이벗 치킨,외식,치킨,35,3,5,0,4,169222,13348
2023,㈜더난푸드,아이러브피자&치킨,외식,치킨,22,2,6,0,4,109343,6192
2023,(주)에스에프이노베이션,아이갓마이사운드치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)테즈,아웃닭,외식,치킨,60,0,0,2,4,408639,14116
2023,케이피에스그룹,아빠는닭쟁이내막내딸떡볶이,외식,치킨,0,0,0,0,0,0,0
2023,아빠꼬꼬집,아빠꼬꼬집,외식,치킨,0,0,0,0,0,0,0
2023,아맛나앤연차돈본점,아맛나&연차돈,외식,치킨,5,0,0,0,0,145454,13722
2023,(주)현인에프앤디,아리아치킨,외식,치킨,2,0,0,0,0,0,0
2023,㈜삼화에프앤씨,아라치,외식,치킨,67,67,0,0,0,86642,4343
2023,(주)씨에프,씨에프숯불바베큐치킨,외식,치킨,30,0,0,0,2,54573,4238
2023,쏜다치킨영등포점,쏜다치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)썬더치킨,썬더치킨,외식,치킨,120,27,184,0,0,162296,7458
2023,만돈창업컨설팅,써니문치킨,외식,치킨,0,0,0,0,0,0,0
2023,숯불치킨전문기업투엘,쌍둥이숯불두마리치킨,외식,치킨,17,17,0,0,0,254163,18233
2023,(주)호림,쌀통닭,외식,치킨,82,8,0,12,8,213558,14955
2023,삼정코리아,심형래의 영구통닭,외식,치킨,1,0,0,0,1,0,0
2023,신화,신화불닭발,외식,치킨,29,4,0,0,0,0,0
2023,(주)올치에프씨,신통치킨,외식,치킨,189,12,23,0,17,54064,3144
2023,(주)라산그룹,신이내린닭,외식,치킨,10,3,6,0,0,139448,5556
2023,예원푸드,신예원닭강정,외식,치킨,11,0,2,0,0,88087,5633
2023,신세계닭발,신세계 닭발,외식,치킨,1,1,0,0,0,227761,9490
2023,전설의불닭,신발가게,외식,치킨,0,0,0,0,0,0,0
2023,푸드삼성,시프닭,외식,치킨,0,0,0,0,0,0,0
2023,시골식품,시골숯불치킨,외식,치킨,21,1,3,0,4,111850,7837
2023,한결푸드,슬아닭강정&마늘떡볶이,외식,치킨,0,0,0,0,0,0,0
2023,새로인베스트먼트(주),스티키팟(STICKYPOT),외식,치킨,0,0,0,0,0,0,0
2023,스타에델치킨본점,스타에델치킨,외식,치킨,0,0,0,0,0,0,0
2023,㈜스모프,스모프치킨,외식,치킨,0,0,0,0,0,0,0
2023,박경수,슈퍼치킨,외식,치킨,0,0,0,0,0,0,0
2023,다온푸드,숯양두마리치킨,외식,치킨,28,11,0,2,1,207114,14311
2023,(주)국민키친,숯불민족,외식,치킨,3,1,0,0,0,97455,9050
2023,(주)울타리푸드솔루션,순살일번지,외식,치킨,1,1,0,0,0,0,0
2023,다인에프씨(주),순살이치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)더킹에프엔씨,순살의민족,외식,치킨,33,10,0,23,1,221821,15844
2023,(주)투짱보태,순살의명가,외식,치킨,4,4,0,0,0,3046,305
2023,(주)청우에프앤비,순살반장,외식,치킨,0,0,0,0,0,0,0
2023,(주)신라외식개발,순살몬스터,외식,치킨,165,202,37,0,22,45209,3126
2023,(주)농협목우촌,또래오래,외식,치킨,563,39,79,0,35,138076,9346
2023,(주)홈앤치킨,또또닭강정,외식,치킨,22,4,0,6,2,169242,24822
2023,(주)짜르푸드,떴다파닭,외식,치킨,0,0,0,0,0,0,0
2023,떡닭떡닭,떡닭떡닭,외식,치킨,0,0,0,0,0,0,0
2023,(주)이루에프씨,땡큐맘치킨,외식,치킨,9,1,3,0,0,137130,10548
2023,(주)명륜당,명륜스테이크,외식,서양식,0,0,0,0,0,0,0
2023,메종드리아,메종드리아,외식,서양식,0,0,0,0,0,0,0
2023,(주)머그,머그플레이팅,외식,서양식,0,0,0,0,0,0,0
2023,(주)다오이앤씨,맨인더키친(MAN IN THE KITCHEN),외식,서양식,8,0,0,1,0,335208,8998
2023,(주)맛있는수다,맛있는스테이크,외식,서양식,0,0,0,0,0,0,0
2023,(주)위피에프앤비,만식이네와인포차,외식,서양식,3,0,4,0,0,124214,11292
2023,마또이따,마또이따,외식,서양식,0,0,0,0,0,0,0
2023,(주)씨엘에프앤비,마담에뽀끄,외식,서양식,2,1,0,0,0,0,0
2023,(주)바이포엠에프앤티(BY4MFNTCorp.),마녀주방,외식,서양식,4,0,0,0,0,384534,5883
2023,(주)오오디,리코산도,외식,서양식,0,0,0,0,0,0,0
2023,리얼파스타,리얼파스타,외식,서양식,18,4,0,3,0,254418,13143
2023,(주)이랜드이츠,리미니,외식,서양식,2,0,0,0,0,179248,4064
2023,(주)현완,현완단겸 상추튀김,외식,분식,6,0,2,0,0,188182,10291
2023,허세김밥,허세김밥,외식,분식,3,1,0,0,1,0,0
2023,행파,행파,외식,분식,0,0,0,0,0,0,0
2023,(주)핵가족,핵떡,외식,분식,19,0,6,0,1,8736,358
2023,해피꼬마김밥,해피꼬마김밥,외식,분식,5,4,0,0,0,172990,9611
2023,(주)에이치푸드빌,해적면,외식,분식,0,0,0,0,0,0,0
2023,(주)미설렘,해방국수,외식,분식,0,0,0,0,0,0,0
2023,할멈탕수육,할멈탕수육,외식,분식,6,0,1,0,0,390825,82323
2023,(주)나도람에프씨,할머니가래떡볶이,외식,분식,112,30,22,0,12,201967,14563
2023,에스에스(SS)테크마린,할매손충무김밥,외식,분식,25,0,0,8,0,0,0
2023,(주)몰리제,팡스 버거&샌드위치(Pang's Burger&Sandwich),외식,패스트푸드,0,0,0,0,0,0,0
2023,(주)프로젝트비,팔팔핫도그,외식,패스트푸드,18,1,4,2,1,6978,897
2023,티엠티피자(TMTPIZZA),티엠티피자(TMT피자),외식,패스트푸드,0,0,0,0,0,0,0
2023,심스버거,트럼프심고메,외식,패스트푸드,0,0,0,0,0,0,0
2023,윈앤럭,투핸즈업버거,외식,패스트푸드,3,1,1,1,0,0,0
2023,(주)텐핑거,텐핑거(10finger),외식,패스트푸드,0,0,0,0,0,0,0
2023,(주)테이스테이,테이스티 버거 ,외식,패스트푸드,0,0,0,0,0,0,0
2023,엘에프엘(주),타코잉,외식,패스트푸드,5,5,0,0,0,55452,4138
2023,(주)뉴욕푸드,타임즈 핫도그,외식,패스트푸드,10,10,0,0,0,32406,0
2023,(주)세기에프앤에스,킹덤버거,외식,패스트푸드,0,0,0,0,0,0,0
2023,(주)더제이케이푸드스토리,키친박스,외식,패스트푸드,11,2,0,0,0,290470,15198
2023,(주)크리츠에프앤비,크리츠(kreats),외식,패스트푸드,2,2,0,0,0,0,0
2023,오제이푸드,크레이지번,외식,패스트푸드,2,0,0,0,0,114175,7611
2023,(주)크라이치즈버거,크라이치즈버거,외식,패스트푸드,0,0,0,0,0,0,0
2023,(주)바이포엠에프앤티(BY4MFNTCorp.),퀸즈블랙,외식,패스트푸드,4,1,0,0,0,0,0
2023,(주)유썸,퀴즈노스서브,외식,패스트푸드,85,18,8,0,0,220234,10854
2023,씨에이푸드,코코살사버거앤타코,외식,패스트푸드,3,2,1,0,0,268343,22706
2023,(주)코브라독스,코브라독스,외식,패스트푸드,7,4,0,2,0,183001,10787
2023,(주)켈리,켈리토스트카페,외식,패스트푸드,4,3,2,0,0,0,0
2023,(주)정담에프에스,지정환피자,외식,패스트푸드,65,2,0,2,2,139333,9069
2023,(주)제이에스앤씨,죠샌드위치,외식,패스트푸드,69,9,8,0,3,109825,10983
2023,좋은사람들,존스버거,외식,패스트푸드,1,0,1,0,0,0,0
2023,(주)에이앤제이코퍼레이션,조슈아버거팩토리(Joshua Burger Factory),외식,패스트푸드,0,0,0,0,0,0,0
2023,떡메식품,점순이 호떡,외식,패스트푸드,24,8,0,2,0,67217,11028
2023,(주)거북이꿈,저스트 버거 앤 샌드위치,외식,패스트푸드,0,0,0,0,0,0,0
2023,자마레코드(JAMARECORD),자마버거,외식,패스트푸드,2,0,2,0,0,175487,8909
2023,(주)에스피씨삼립,잇투고,외식,패스트푸드,0,0,0,0,0,0,0
2023,잇츠피자중랑,잇츠피자,외식,패스트푸드,0,0,0,0,0,0,0
2023,(주)안다에프엔비,잇샌드(itsand),외식,패스트푸드,14,9,0,0,1,128049,7635
2023,(주)에버리치에프앤비,몬떡,외식,분식,3,0,38,0,0,0,0
2023,(주)사실주의컴퍼니,모쿠네떡볶이,외식,분식,0,0,0,0,0,0,0
2023,(주)행길,모범떡볶이1976,외식,분식,7,1,5,0,0,136714,5550
2023,(주)기성피제이에스,기성집,외식,한식,0,0,0,0,0,0,0
2023,차여사돼지국밥,차여사국밥,외식,한식,0,0,0,0,0,0,0
2023,농부의마음,차돌풍,외식,한식,0,0,0,0,0,0,0
2023,(주)디딤이앤에프,차돌6키로,외식,한식,0,0,0,0,0,0,0
2023,꿈다,찜피,외식,한식,0,0,0,0,0,0,0
2023,KJM푸드,찜생찜사,외식,한식,4,2,0,0,0,0,0
2023,찜도사,찜도사,외식,한식,3,3,0,0,0,0,0
2023,(주)비티에스에프앤비,찜닭특공대,외식,한식,21,47,26,0,0,25230,2102
2023,(주)비어프랜드,찜닭의정석,외식,한식,0,0,0,0,0,0,0
2023,(주)프랜푸드,땅땅치킨,외식,치킨,279,26,37,7,18,153576,7553
2023,(주)조은음식드림,딱이야! 직화두마리치킨,외식,치킨,0,0,0,5,0,0,0
2023,(주)다른,따블,외식,치킨,0,0,0,0,0,0,0
2023,(주)엣눅에프티에스,디떽CHICKEN,외식,치킨,0,0,1,0,0,0,0
2023,(주)디디에프엔비,디디치킨(DD치킨),외식,치킨,114,27,31,0,10,138491,8697
2023,(주)일동인터내쇼날,둘둘치킨,외식,치킨,85,4,13,0,6,153272,7066
2023,(주)두리아,두리아,외식,치킨,25,2,4,0,0,140652,7919
2023,(주)도담에프앤에스,두레통닭,외식,치킨,33,24,0,1,1,183631,10359
2023,평리동칠리동수네통닭,동수네통닭,외식,치킨,1,0,1,0,0,0,0
2023,영맨푸드,동네아저씨치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)디지컴퍼니,동근이숯불두마리치킨,외식,치킨,165,59,36,0,3,224020,9627
2023,(주)돌통돌아온옛날통닭,돌통,외식,치킨,9,2,0,0,0,213382,16846
2023,다인에프씨(주),돈치킨,외식,치킨,175,14,30,0,14,180529,8162
2023,나라푸드서비스,독가마 숯불치킨,외식,치킨,8,2,0,0,0,120895,5666
2023,씨앤짜이도삭면,씨앤짜이,외식,중식,0,0,0,0,0,0,0
2023,쑈진즈푸드,쑈진즈마라탕,외식,중식,6,6,0,0,0,0,0
2023,쏘투더핫,쏘핫 마라탕 마라샹궈,외식,중식,15,4,2,0,0,284034,16364
2023,(주)돌우물,쌍팔반점,외식,중식,16,5,0,0,1,0,0
2023,농업회사법인우리라이스(주),쌀짜반점,외식,중식,0,0,0,0,0,0,0
2023,싱싱마라탕&탕후루,싱싱마라탕&탕후루,외식,중식,0,0,0,0,0,0,0
2023,(주)중화명장,신차이,외식,중식,1,1,0,0,0,0,0
2023,신왕우육면,신왕우육면 ,외식,중식,0,0,0,0,0,0,0
2023,(주)신승반점,신승반점,외식,중식,0,0,0,0,0,0,0
2023,수신반점,신수신반점,외식,중식,2,0,0,0,0,177320,6691
2023,신미방식품,신미방마라탕,외식,중식,10,3,0,0,0,929464,40632
2023,신미마라탕,신미 마라탕,외식,중식,0,0,0,0,0,0,0
2023,(주)신마라명가,신마라명가,외식,중식,9,1,0,1,2,474901,27753
2023,(주)당인가미식,신룽푸마라탕,외식,중식,50,4,1,0,0,281777,9859
2023,도원,신도원중식뷔페,외식,중식,0,0,0,0,0,0,0
2023,신(辛)마라부마라탕,신(辛)마라부 마라탕,외식,중식,0,0,0,0,0,0,0
2023,(주)식구푸드,식구반점,외식,중식,0,0,0,0,0,0,0
2023,(주)상진유통,쉐프의 생 안심탕수육,외식,중식,56,12,9,0,1,130268,10618
2023,쉐프가수최영현의취팔러마,쉐프가수 최영현의 취팔러마,외식,중식,0,0,0,0,0,0,0
2023,(주)지씨컴퍼니글로벌,쇼림반점,외식,중식,0,0,0,0,0,0,0
2023,(주)제이에이치,램플러스,외식,기타 외국식,0,0,0,0,0,0,0
2023,엔씨제이컴퍼니,라이첸,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)라이옥푸드,라이옥베트남쌀국수,외식,기타 외국식,0,0,0,0,0,0,0
2023,라 루차(LaLucha),라 루차(La Lucha),외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)띤띤,띤띤,외식,기타 외국식,2,0,0,0,0,0,0
2023,(주)더블유엔푸드,똠팔이(TOM82),외식,기타 외국식,1,0,0,0,0,0,0
2023,(주)드렁킨푸드,드렁킨타이,외식,기타 외국식,10,3,0,0,0,361585,28645
2023,골든키본,두근두근소담마루,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)호랑이푸드,돈부리 파스타,외식,기타 외국식,1,0,1,0,1,627717,33411
2023,(주)도스타코스,도스타코스,외식,기타 외국식,14,3,0,1,0,462364,27662
2023,(주)도스마스,도스마스,외식,기타 외국식,27,3,0,0,0,167052,9324
2023,(주)엔씨코리아푸드,뎁짜이,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)기영에프앤비,데일리사이공,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)루아,더포오리지널,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)교동에프씨,더포(THE PHO),외식,기타 외국식,22,1,0,0,0,154657,14810
2023,더브라질,더 브라질,외식,기타 외국식,1,1,0,0,0,0,0
2023,(주)달콤나라앨리스,달콤왕가탕후루,외식,기타 외국식,43,32,0,0,0,137920,14449
2023,(주)윤월드푸드코리아,다크써클브로스,외식,기타 외국식,1,1,0,0,0,355921,8898
2023,㈜다복향,다복향 마라탕,외식,기타 외국식,60,19,0,0,3,379525,26555
2023,능두네,능두네,외식,기타 외국식,2,0,0,0,0,1190000,29750
2023,(주)엠푸드에스엔시,노량진의 전설 미스사이공(miss420),외식,기타 외국식,118,5,36,0,5,153537,7567
2023,(주)제이이글로벌,나이쏘이(NAISOI),외식,기타 외국식,3,1,0,0,0,273578,20754
2023,나나방콕,나나방콕 (NANA BANGKOK) ,외식,기타 외국식,0,0,0,0,0,0,0
2023,꾸아(Qua),꾸아(Qua),외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)에이스에프엔비,순살만치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)대한육계전문유통,순살만공격,외식,치킨,220,153,30,0,29,423723,27766
2023,아이커유통,아이커버거&치킨,외식,치킨,4,0,1,0,0,0,0
2023,태영에프앤비(주),주커피,외식,커피,17,0,5,0,0,121450,2210
2023,그집푸드,찜닭영웅 일찜애,외식,한식,7,3,0,0,0,0,0
2023,(주)브라더스스토어,찜닭에 꽂힌 닭집애,외식,한식,2,0,5,0,0,150000,15968
2023,(주)시현2014,찜닭소름도닭,외식,한식,0,0,0,0,0,0,0
2023,(주)괴짜푸드컴퍼니,찜닭대학교,외식,한식,0,0,0,0,0,0,0
2023,(주)엠브로컴퍼니,찜꽁찜닭,외식,한식,30,16,0,0,0,0,0
2023,디에스(DS)컴퍼니,찜갈비리아 순살킹,외식,한식,0,0,0,0,0,0,0
2023,찜&장,찜&장,외식,한식,0,0,0,0,0,0,0
2023,(유)에스제이네트웍스,찐한순대국밥,외식,한식,1,1,0,0,0,0,0
2023,(유)에스제이네트웍스,찐한부산돼지국밥,외식,한식,0,0,0,0,0,0,0
2023,이니푸드,찐궁물김치찌개전문점,외식,한식,13,12,0,0,1,0,0
