year,quarter,dong_code,dong_name,gubun,rent_1f,rent_other,rent_total,quarter_code
2022,3,11620625,인헌동,dong,160560.0,74015.0,117287.0,20223
2022,3,11620630,남현동,dong,185731.0,100134.0,142933.0,20223
2022,3,11620645,서원동,dong,229453.0,105617.0,167535.0,20223
2022,3,11620655,신원동,dong,125955.0,52528.0,89242.0,20223
2022,3,11620665,서림동,dong,92721.0,71987.0,82354.0,20223
2022,3,11620685,신사동,dong,115778.0,54440.0,85109.0,20223
2022,3,11620695,신림동,dong,172462.0,97948.0,135205.0,20223
2022,3,11620715,난향동,dong,87836.0,80648.0,84242.0,20223
2022,3,11620725,조원동,dong,106001.0,64478.0,85240.0,20223
2022,3,11620735,대학동,dong,132964.0,71306.0,102135.0,20223
2022,3,11620745,삼성동,dong,88529.0,75497.0,82013.0,20223
2022,3,11620765,미성동,dong,115603.0,72490.0,94046.0,20223
2022,3,11620775,난곡동,dong,101022.0,103079.0,102051.0,20223
2022,3,11650510,서초1동,dong,134048.0,113596.0,123822.0,20223
2022,3,11650520,서초2동,dong,180598.0,135737.0,158168.0,20223
2022,3,11650530,서초3동,dong,163331.0,93598.0,128465.0,20223
2022,3,11650531,서초4동,dong,199296.0,122798.0,161047.0,20223
2022,3,11650540,잠원동,dong,146958.0,122940.0,134949.0,20223
2022,3,11650550,반포본동,dong,121316.0,59116.0,90216.0,20223
2022,3,11650560,반포1동,dong,168090.0,134329.0,151210.0,20223
2022,3,11650570,반포2동,dong,344214.0,169914.0,257064.0,20223
2022,3,11650580,반포3동,dong,236515.0,100841.0,168678.0,20223
2022,3,11650581,반포4동,dong,188782.0,164500.0,176641.0,20223
2022,3,11650590,방배본동,dong,139706.0,85395.0,112550.0,20223
2022,3,11650600,방배1동,dong,129309.0,109877.0,119593.0,20223
2022,3,11650610,방배2동,dong,127178.0,106088.0,116633.0,20223
2022,3,11650620,방배3동,dong,135081.0,79699.0,107390.0,20223
2022,3,11650621,방배4동,dong,134841.0,86388.0,110614.0,20223
2022,3,11650651,양재1동,dong,137714.0,80637.0,109175.0,20223
2022,3,11650652,양재2동,dong,112012.0,71135.0,91573.0,20223
2022,3,11650660,내곡동,dong,98710.0,113217.0,105963.0,20223
2022,3,11680510,신사동,dong,203637.0,107283.0,155460.0,20223
2022,3,11680521,논현1동,dong,170447.0,108765.0,139606.0,20223
2022,3,11680531,논현2동,dong,155602.0,108454.0,132028.0,20223
2022,3,11680545,압구정동,dong,213119.0,104007.0,158563.0,20223
2022,3,11680565,청담동,dong,187854.0,116463.0,152158.0,20223
2022,3,11680580,삼성1동,dong,179666.0,225747.0,202706.0,20223
2022,3,11680590,삼성2동,dong,176345.0,138147.0,157246.0,20223
2022,3,11680600,대치1동,dong,240004.0,140325.0,190164.0,20223
2022,3,11680610,대치2동,dong,191262.0,109231.0,150247.0,20223
2022,3,11680630,대치4동,dong,194854.0,111303.0,153079.0,20223
2022,3,11680640,역삼1동,dong,161989.0,145495.0,153742.0,20223
2022,3,11680650,역삼2동,dong,183802.0,134279.0,159040.0,20223
2022,3,11680655,도곡1동,dong,185707.0,94282.0,139995.0,20223
2022,3,11680656,도곡2동,dong,214200.0,126628.0,170414.0,20223
2022,3,11680660,개포1동,dong,180244.0,71243.0,125744.0,20223
2022,3,11680670,개포2동,dong,162366.0,152700.0,157533.0,20223
2022,3,11680690,개포4동,dong,96804.0,68765.0,82785.0,20223
2022,3,11680700,세곡동,dong,171417.0,124165.0,147791.0,20223
2022,3,11680720,일원본동,dong,205709.0,88672.0,147191.0,20223
2022,3,11680730,일원1동,dong,149151.0,50607.0,99879.0,20223
2022,3,11680740,일원2동,dong,273176.0,93010.0,183093.0,20223
2022,3,11680750,수서동,dong,177445.0,120259.0,148852.0,20223
2022,3,11710510,풍납1동,dong,127215.0,99047.0,113131.0,20223
2022,3,11710520,풍납2동,dong,133705.0,105198.0,119451.0,20223
2022,3,11710531,거여1동,dong,129785.0,55747.0,92766.0,20223
2022,3,11710532,거여2동,dong,202223.0,124693.0,163458.0,20223
2022,3,11710540,마천1동,dong,123452.0,51253.0,87353.0,20223
2022,3,11710550,마천2동,dong,146791.0,73387.0,110089.0,20223
2022,3,11710561,방이1동,dong,154731.0,86343.0,120537.0,20223
2022,3,11710562,방이2동,dong,203675.0,113396.0,158535.0,20223
2022,3,11710566,오륜동,dong,252045.0,205202.0,228624.0,20223
2022,3,11710570,오금동,dong,141102.0,111846.0,126474.0,20223
2022,3,11710580,송파1동,dong,174294.0,120433.0,147363.0,20223
2022,3,11710590,송파2동,dong,151770.0,69069.0,110419.0,20223
2022,3,11710600,석촌동,dong,186296.0,130655.0,158476.0,20223
2022,3,11710610,삼전동,dong,156474.0,132373.0,144424.0,20223
2022,3,11710620,가락본동,dong,152338.0,111615.0,131976.0,20223
2022,3,11710631,가락1동,dong,228844.0,196828.0,212836.0,20223
2022,3,11710632,가락2동,dong,149852.0,107671.0,128762.0,20223
2022,3,11710641,문정1동,dong,149188.0,130359.0,139773.0,20223
2022,3,11710642,문정2동,dong,223926.0,125947.0,174936.0,20223
2022,3,11710646,장지동,dong,118354.0,111092.0,114723.0,20223
2022,3,11710647,위례동,dong,222230.0,125637.0,173933.0,20223
2022,3,11710650,잠실본동,dong,181131.0,93315.0,137223.0,20223
2022,3,11710670,잠실2동,dong,414660.0,214275.0,314467.0,20223
2022,3,11710680,잠실3동,dong,268049.0,197435.0,232742.0,20223
2022,3,11710690,잠실4동,dong,421926.0,169436.0,295681.0,20223
2022,3,11710710,잠실6동,dong,201527.0,153931.0,177729.0,20223
2022,3,11710720,잠실7동,dong,234877.0,,234877.0,20223
2022,3,11740515,강일동,dong,223739.0,99078.0,161408.0,20223
2022,3,11740520,상일동,dong,221356.0,102063.0,161710.0,20223
2022,3,11740530,명일1동,dong,134386.0,83179.0,108783.0,20223
2022,3,11740540,명일2동,dong,174500.0,63876.0,119188.0,20223
2022,3,11740550,고덕1동,dong,128532.0,101286.0,114909.0,20223
2022,3,11740560,고덕2동,dong,257197.0,171798.0,214497.0,20223
2022,3,11740570,암사1동,dong,120118.0,72010.0,96064.0,20223
2022,3,11740580,암사2동,dong,146182.0,62559.0,104371.0,20223
2022,3,11740590,암사3동,dong,106793.0,165861.0,136327.0,20223
2022,3,11740600,천호1동,dong,98530.0,64810.0,81670.0,20223
2022,3,11740610,천호2동,dong,129227.0,83644.0,106435.0,20223
2022,3,11740620,천호3동,dong,128748.0,89449.0,109099.0,20223
2022,3,11740640,성내1동,dong,113683.0,58566.0,86124.0,20223
2022,3,11740650,성내2동,dong,122407.0,55619.0,89013.0,20223
2022,3,11740660,성내3동,dong,110094.0,76875.0,93484.0,20223
2022,3,11740685,길동,dong,113109.0,62292.0,87701.0,20223
2022,3,11740690,둔촌1동,dong,,,,20223
2022,3,11740700,둔촌2동,dong,105202.0,61634.0,83418.0,20223
2022,4,11110515,청운효자동,dong,212258.0,83498.0,147878.0,20224
2022,4,11110530,사직동,dong,217048.0,107167.0,162108.0,20224
2022,4,11110540,삼청동,dong,180283.0,143103.0,161693.0,20224
2022,4,11110550,부암동,dong,93432.0,54879.0,74155.0,20224
2022,4,11110560,평창동,dong,148983.0,72074.0,110528.0,20224
2022,4,11110570,무악동,dong,249448.0,,249448.0,20224
2022,4,11110580,교남동,dong,244185.0,162665.0,203425.0,20224
2022,4,11110600,가회동,dong,189990.0,77740.0,133865.0,20224
2022,4,11110615,종로1·2·3·4가동,dong,259160.0,144418.0,201789.0,20224
2022,4,11110630,종로5·6가동,dong,283696.0,314545.0,299121.0,20224
2022,4,11110640,이화동,dong,201957.0,155149.0,178553.0,20224
2022,4,11110650,혜화동,dong,168585.0,126126.0,147355.0,20224
2022,4,11110670,창신1동,dong,237234.0,137427.0,187331.0,20224
2022,4,11110680,창신2동,dong,111575.0,97041.0,104308.0,20224
2022,4,11110690,창신3동,dong,81483.0,67038.0,74261.0,20224
2022,4,11110700,숭인1동,dong,117991.0,68528.0,93260.0,20224
2022,4,11110710,숭인2동,dong,169093.0,104407.0,136750.0,20224
2022,4,11140520,소공동,dong,264612.0,146929.0,205770.0,20224
2022,4,11140540,회현동,dong,321253.0,278978.0,300115.0,20224
2022,4,11140550,명동,dong,238028.0,201342.0,219685.0,20224
2022,4,11140570,필동,dong,212668.0,121140.0,166904.0,20224
2022,4,11140580,장충동,dong,168493.0,113857.0,141175.0,20224
2022,4,11140590,광희동,dong,247041.0,174268.0,210655.0,20224
2022,4,11140605,을지로동,dong,238229.0,113699.0,175964.0,20224
2022,4,11140615,신당동,dong,393845.0,384321.0,389083.0,20224
2022,4,11140625,다산동,dong,204853.0,160322.0,182588.0,20224
2022,4,11140635,약수동,dong,202839.0,114154.0,158497.0,20224
2022,4,11140645,청구동,dong,221408.0,102470.0,161939.0,20224
2022,4,11140650,신당5동,dong,187317.0,114023.0,150670.0,20224
2022,4,11140665,동화동,dong,142329.0,196348.0,169338.0,20224
2022,4,11140670,황학동,dong,144120.0,97118.0,120619.0,20224
2022,4,11140680,중림동,dong,195949.0,141127.0,168538.0,20224
2022,4,11170510,후암동,dong,123687.0,65319.0,94503.0,20224
2022,4,11170520,용산2가동,dong,105013.0,85306.0,95160.0,20224
2022,4,11170530,남영동,dong,161532.0,225738.0,193635.0,20224
2022,4,11170555,청파동,dong,128682.0,77615.0,103149.0,20224
2022,4,11170560,원효로1동,dong,128035.0,92549.0,110292.0,20224
2022,4,11170570,원효로2동,dong,99577.0,127803.0,113690.0,20224
2022,4,11170580,효창동,dong,113461.0,62181.0,87821.0,20224
2022,4,11170590,용문동,dong,151847.0,73199.0,112523.0,20224
2022,4,11170625,한강로동,dong,158722.0,128030.0,143376.0,20224
2022,4,11170630,이촌1동,dong,315971.0,118813.0,217392.0,20224
2022,4,11170640,이촌2동,dong,80615.0,,80615.0,20224
2022,4,11170650,이태원1동,dong,193422.0,137779.0,165601.0,20224
2022,4,11170660,이태원2동,dong,221164.0,169011.0,195088.0,20224
2022,4,11170685,한남동,dong,118259.0,113405.0,115832.0,20224
2022,4,11170690,서빙고동,dong,127315.0,,127315.0,20224
2022,4,11170700,보광동,dong,130762.0,183529.0,157145.0,20224
2022,4,11200520,왕십리2동,dong,174785.0,87264.0,131024.0,20224
2022,4,11200535,왕십리도선동,dong,174996.0,86706.0,130851.0,20224
2022,4,11200540,마장동,dong,169017.0,77164.0,123090.0,20224
2022,4,11200550,사근동,dong,178792.0,109235.0,144014.0,20224
2022,4,11200560,행당1동,dong,147319.0,106394.0,126856.0,20224
2022,4,11200570,행당2동,dong,191117.0,87526.0,139321.0,20224
2022,4,11200580,응봉동,dong,109681.0,,109681.0,20224
2022,4,11200590,금호1가동,dong,115913.0,126256.0,121085.0,20224
2022,4,11200615,금호2·3가동,dong,185343.0,120219.0,152781.0,20224
2022,4,11200620,금호4가동,dong,105020.0,55725.0,80373.0,20224
2022,4,11200645,옥수동,dong,168638.0,138951.0,153794.0,20224
2022,4,11200650,성수1가1동,dong,97797.0,104305.0,101051.0,20224
2022,4,11200660,성수1가2동,dong,140979.0,162215.0,151597.0,20224
2022,4,11200670,성수2가1동,dong,115566.0,90658.0,103112.0,20224
2022,4,11200690,성수2가3동,dong,173298.0,140305.0,156801.0,20224
2022,4,11200720,송정동,dong,131774.0,78787.0,105281.0,20224
2022,4,11200790,용답동,dong,162584.0,94227.0,128405.0,20224
2022,4,11215710,화양동,dong,205529.0,120870.0,163200.0,20224
2022,4,11215730,군자동,dong,115133.0,106543.0,110838.0,20224
2022,4,11215740,중곡1동,dong,148120.0,57124.0,102622.0,20224
2022,4,11215750,중곡2동,dong,113266.0,70140.0,91703.0,20224
2022,4,11215760,중곡3동,dong,98474.0,53989.0,76231.0,20224
2022,4,11215770,중곡4동,dong,117883.0,91677.0,104780.0,20224
2022,4,11215780,능동,dong,164330.0,105229.0,134779.0,20224
2022,4,11215810,광장동,dong,149880.0,102880.0,126380.0,20224
2022,4,11215820,자양1동,dong,138559.0,72767.0,105663.0,20224
2022,4,11215830,자양2동,dong,105930.0,118995.0,112462.0,20224
2022,4,11215840,자양3동,dong,117062.0,88827.0,102945.0,20224
2022,4,11215847,자양4동,dong,161519.0,120968.0,141243.0,20224
2022,4,11215850,구의1동,dong,126612.0,75433.0,101022.0,20224
2022,4,11215860,구의2동,dong,121444.0,82845.0,102145.0,20224
2022,4,11215870,구의3동,dong,134738.0,102915.0,118826.0,20224
2022,4,11230536,용신동,dong,101233.0,79318.0,90275.0,20224
2022,4,11230545,제기동,dong,129094.0,69311.0,99202.0,20224
2022,4,11230560,전농1동,dong,128463.0,61347.0,94905.0,20224
2022,4,11230570,전농2동,dong,123349.0,77336.0,100342.0,20224
2022,4,11230600,답십리1동,dong,125726.0,93740.0,109733.0,20224
2022,4,11230610,답십리2동,dong,86780.0,70675.0,78728.0,20224
2022,4,11230650,장안1동,dong,101635.0,63039.0,82337.0,20224
2022,4,11230660,장안2동,dong,109467.0,67501.0,88484.0,20224
2022,4,11230705,청량리동,dong,124920.0,80767.0,102843.0,20224
2022,4,11230710,회기동,dong,129134.0,76240.0,102687.0,20224
2022,4,11230720,휘경1동,dong,174392.0,54343.0,114367.0,20224
2022,4,11230730,휘경2동,dong,100457.0,59753.0,80105.0,20224
2022,4,11230740,이문1동,dong,116437.0,68193.0,92315.0,20224
2022,4,11230750,이문2동,dong,120347.0,59637.0,89992.0,20224
2022,4,11260520,면목2동,dong,90534.0,45186.0,67860.0,20224
2022,4,11260540,면목4동,dong,92485.0,50153.0,71319.0,20224
2022,4,11260550,면목5동,dong,99159.0,70596.0,84878.0,20224
2022,4,11260565,면목본동,dong,112891.0,80369.0,96630.0,20224
2022,4,11260570,면목7동,dong,122826.0,83951.0,103389.0,20224
2022,4,11260575,면목3·8동,dong,114037.0,102579.0,108308.0,20224
2022,4,11260580,상봉1동,dong,106448.0,67203.0,86825.0,20224
2022,4,11260590,상봉2동,dong,107476.0,65736.0,86606.0,20224
2022,4,11260600,중화1동,dong,84897.0,76939.0,80918.0,20224
2022,4,11260610,중화2동,dong,95653.0,51920.0,73786.0,20224
2022,4,11260620,묵1동,dong,126550.0,73784.0,100167.0,20224
2022,4,11260630,묵2동,dong,81094.0,36938.0,59016.0,20224
2022,4,11260655,망우본동,dong,110881.0,63671.0,87276.0,20224
2022,4,11260660,망우3동,dong,84867.0,61324.0,73096.0,20224
2022,4,11260680,신내1동,dong,138560.0,81138.0,109849.0,20224
2022,4,11260690,신내2동,dong,200122.0,71149.0,135636.0,20224
2022,4,11290525,성북동,dong,133602.0,77159.0,105381.0,20224
2022,4,11290555,삼선동,dong,117521.0,83793.0,100657.0,20224
2022,4,11290575,동선동,dong,151767.0,103265.0,127516.0,20224
2022,4,11290580,돈암1동,dong,153648.0,274491.0,214069.0,20224
2022,4,11290590,돈암2동,dong,,,,20224
2022,4,11290600,안암동,dong,179590.0,72775.0,126182.0,20224
2022,4,11290610,보문동,dong,89500.0,97346.0,93423.0,20224
2022,4,11290620,정릉1동,dong,132231.0,67778.0,100005.0,20224
2022,4,11290630,정릉2동,dong,81067.0,82627.0,81847.0,20224
2022,4,11290640,정릉3동,dong,55510.0,,55510.0,20224
2022,4,11290650,정릉4동,dong,124493.0,52647.0,88570.0,20224
2022,4,11290660,길음1동,dong,234705.0,163916.0,199311.0,20224
2022,4,11290685,길음2동,dong,96153.0,88379.0,92266.0,20224
2022,4,11290705,종암동,dong,116998.0,111821.0,114409.0,20224
2022,4,11290715,월곡1동,dong,84887.0,79596.0,82241.0,20224
2022,4,11290725,월곡2동,dong,111896.0,85742.0,98819.0,20224
2022,4,11290760,장위1동,dong,82768.0,44860.0,63814.0,20224
2022,4,11290770,장위2동,dong,67470.0,67906.0,67688.0,20224
2022,4,11290780,장위3동,dong,142855.0,101257.0,122056.0,20224
2022,4,11290810,석관동,dong,137873.0,57118.0,97495.0,20224
2022,4,11305534,삼양동,dong,120556.0,85381.0,102968.0,20224
2022,4,11305535,미아동,dong,117530.0,77650.0,97590.0,20224
2022,4,11305545,송중동,dong,132481.0,71746.0,102114.0,20224
2022,4,11305555,송천동,dong,109015.0,79804.0,94410.0,20224
2022,4,11305575,삼각산동,dong,136534.0,100614.0,118574.0,20224
2022,4,11305595,번1동,dong,104548.0,97161.0,100854.0,20224
2022,4,11305603,번2동,dong,106151.0,,106151.0,20224
2022,4,11305608,번3동,dong,108705.0,47897.0,78301.0,20224
2022,4,11305615,수유1동,dong,112576.0,30236.0,71406.0,20224
2022,4,11305625,수유2동,dong,126329.0,65896.0,96113.0,20224
2022,4,11305635,수유3동,dong,119135.0,86127.0,102631.0,20224
2022,4,11305645,우이동,dong,85197.0,39831.0,62514.0,20224
2022,4,11305660,인수동,dong,61532.0,68953.0,65242.0,20224
2022,4,11320511,창1동,dong,115719.0,88410.0,102065.0,20224
2022,4,11320512,창2동,dong,80410.0,110012.0,95211.0,20224
2022,4,11320513,창3동,dong,92663.0,65663.0,79163.0,20224
2022,4,11320514,창4동,dong,239532.0,74849.0,157190.0,20224
2022,4,11320515,창5동,dong,155684.0,60142.0,107913.0,20224
2022,4,11320521,도봉1동,dong,108866.0,87398.0,98132.0,20224
2022,4,11320522,도봉2동,dong,116185.0,58288.0,87237.0,20224
2022,4,11320660,쌍문1동,dong,73755.0,62704.0,68229.0,20224
2022,4,11320670,쌍문2동,dong,115840.0,75308.0,95574.0,20224
2022,4,11320680,쌍문3동,dong,87349.0,79627.0,83488.0,20224
2022,4,11320681,쌍문4동,dong,118890.0,66314.0,92602.0,20224
2022,4,11320690,방학1동,dong,104580.0,54475.0,79528.0,20224
2022,4,11320700,방학2동,dong,95218.0,44117.0,69667.0,20224
2022,4,11320710,방학3동,dong,111712.0,65870.0,88791.0,20224
2022,4,11350560,월계1동,dong,124702.0,41860.0,83281.0,20224
2022,4,11350570,월계2동,dong,127821.0,50185.0,89003.0,20224
2022,4,11350580,월계3동,dong,,184009.0,184009.0,20224
2022,4,11350595,공릉1동,dong,112640.0,66404.0,89522.0,20224
2022,4,11350600,공릉2동,dong,126850.0,86987.0,106918.0,20224
2022,4,11350611,하계1동,dong,99886.0,95970.0,97928.0,20224
2022,4,11350612,하계2동,dong,186909.0,102254.0,144581.0,20224
2022,4,11350619,중계본동,dong,185718.0,67044.0,126381.0,20224
2022,4,11350621,중계1동,dong,175386.0,142308.0,158847.0,20224
2022,4,11350624,중계4동,dong,127031.0,42586.0,84809.0,20224
2022,4,11350625,중계2·3동,dong,190370.0,102182.0,146276.0,20224
2022,4,11350630,상계1동,dong,138751.0,54201.0,96476.0,20224
2022,4,11350640,상계2동,dong,135660.0,65871.0,100766.0,20224
2022,4,11350665,상계3·4동,dong,100126.0,136764.0,118445.0,20224
2022,4,11350670,상계5동,dong,92082.0,50417.0,71250.0,20224
2022,4,11350695,상계6·7동,dong,202319.0,137405.0,169862.0,20224
2022,4,11350700,상계8동,dong,,67005.0,67005.0,20224
2022,4,11350710,상계9동,dong,133385.0,74500.0,103942.0,20224
2022,4,11350720,상계10동,dong,141792.0,,141792.0,20224
2022,4,11380510,녹번동,dong,118513.0,77677.0,98095.0,20224
2022,4,11380520,불광1동,dong,119557.0,53557.0,86557.0,20224
2022,4,11380530,불광2동,dong,104055.0,108018.0,106037.0,20224
2022,4,11380551,갈현1동,dong,150602.0,77167.0,113885.0,20224
2022,4,11380552,갈현2동,dong,113939.0,107535.0,110737.0,20224
2022,4,11380560,구산동,dong,125707.0,83366.0,104536.0,20224
2022,4,11380570,대조동,dong,123220.0,101829.0,112524.0,20224
2022,4,11380580,응암1동,dong,127226.0,91830.0,109528.0,20224
2022,4,11380590,응암2동,dong,135770.0,145536.0,140653.0,20224
2022,4,11380600,응암3동,dong,101502.0,65197.0,83350.0,20224
2022,4,11380625,역촌동,dong,114006.0,68122.0,91064.0,20224
2022,4,11380631,신사1동,dong,100307.0,70200.0,85253.0,20224
2022,4,11380632,신사2동,dong,78375.0,48497.0,63436.0,20224
2022,4,11380640,증산동,dong,97958.0,118474.0,108216.0,20224
2022,4,11380650,수색동,dong,97751.0,125199.0,111475.0,20224
2022,4,11380690,진관동,dong,146378.0,128791.0,137584.0,20224
2022,4,11410520,천연동,dong,129931.0,65369.0,97650.0,20224
2022,4,11410555,북아현동,dong,143050.0,81563.0,112307.0,20224
2022,4,11410565,충현동,dong,119371.0,104828.0,112100.0,20224
2022,4,11410585,신촌동,dong,143957.0,104838.0,124398.0,20224
2022,4,11410615,연희동,dong,103581.0,88715.0,96148.0,20224
2022,4,11410620,홍제1동,dong,140314.0,87133.0,113723.0,20224
2022,4,11410640,홍제3동,dong,104279.0,93786.0,99032.0,20224
2022,4,11410655,홍제2동,dong,129891.0,62489.0,96190.0,20224
2022,4,11410660,홍은1동,dong,90998.0,86028.0,88513.0,20224
2022,4,11410685,홍은2동,dong,104533.0,101383.0,102958.0,20224
2022,4,11410690,남가좌1동,dong,148643.0,148473.0,148558.0,20224
2022,4,11410700,남가좌2동,dong,99421.0,62762.0,81091.0,20224
2022,4,11410710,북가좌1동,dong,91191.0,285061.0,188126.0,20224
2022,4,11410720,북가좌2동,dong,86076.0,71897.0,78986.0,20224
2022,4,11440555,아현동,dong,213923.0,91177.0,152550.0,20224
2022,4,11440565,공덕동,dong,139096.0,118311.0,128703.0,20224
2022,4,11440585,도화동,dong,211494.0,81366.0,146430.0,20224
2022,4,11440590,용강동,dong,214126.0,119658.0,166892.0,20224
2022,4,11440600,대흥동,dong,173827.0,135031.0,154429.0,20224
2022,4,11440610,염리동,dong,175774.0,140481.0,158127.0,20224
2022,4,11440630,신수동,dong,147765.0,138051.0,142908.0,20224
2022,4,11440655,서강동,dong,199102.0,148136.0,173619.0,20224
2022,4,11440660,서교동,dong,177627.0,132812.0,155220.0,20224
2022,4,11440680,합정동,dong,157607.0,104523.0,131065.0,20224
2022,4,11440690,망원1동,dong,148355.0,124974.0,136665.0,20224
2022,4,11440700,망원2동,dong,135507.0,86021.0,110764.0,20224
2022,4,11440710,연남동,dong,166919.0,152088.0,159504.0,20224
2022,4,11440720,성산1동,dong,115632.0,87428.0,101530.0,20224
2022,4,11440730,성산2동,dong,142073.0,138549.0,140311.0,20224
2022,4,11440740,상암동,dong,206354.0,131371.0,168863.0,20224
2022,4,11470510,목1동,dong,179690.0,86598.0,133144.0,20224
2022,4,11470520,목2동,dong,138435.0,77097.0,107766.0,20224
2022,4,11470530,목3동,dong,121097.0,100481.0,110789.0,20224
2022,4,11470540,목4동,dong,123033.0,82683.0,102858.0,20224
2022,4,11470550,목5동,dong,275461.0,101339.0,188400.0,20224
2022,4,11470560,신월1동,dong,80181.0,74404.0,77293.0,20224
2022,4,11470570,신월2동,dong,87360.0,66582.0,76971.0,20224
2022,4,11470580,신월3동,dong,58889.0,44475.0,51682.0,20224
2022,4,11470590,신월4동,dong,84263.0,48411.0,66337.0,20224
2022,4,11470600,신월5동,dong,85519.0,100297.0,92908.0,20224
2022,4,11470610,신월6동,dong,141739.0,110871.0,126305.0,20224
2022,4,11470611,신월7동,dong,77815.0,33978.0,55896.0,20224
2022,4,11470620,신정1동,dong,115921.0,55677.0,85799.0,20224
2022,4,11470630,신정2동,dong,112751.0,62822.0,87786.0,20224
2022,4,11470640,신정3동,dong,188206.0,59665.0,123936.0,20224
2022,4,11470650,신정4동,dong,114870.0,100160.0,107515.0,20224
2022,4,11470670,신정6동,dong,189591.0,70897.0,130244.0,20224
2022,4,11470680,신정7동,dong,105471.0,107287.0,106379.0,20224
2022,4,11500510,염창동,dong,134910.0,84218.0,109564.0,20224
2022,4,11500520,등촌1동,dong,149542.0,89053.0,119297.0,20224
2022,4,11500530,등촌2동,dong,123828.0,132490.0,128159.0,20224
2022,4,11500535,등촌3동,dong,175665.0,85503.0,130584.0,20224
2022,4,11500540,화곡1동,dong,113986.0,76830.0,95408.0,20224
2022,4,11500550,화곡2동,dong,79364.0,50234.0,64799.0,20224
2022,4,11500560,화곡3동,dong,151306.0,61998.0,106652.0,20224
2022,4,11500570,화곡4동,dong,124082.0,49595.0,86839.0,20224
2022,4,11500590,화곡본동,dong,105979.0,95342.0,100660.0,20224
2022,4,11500591,화곡6동,dong,133155.0,128435.0,130795.0,20224
2022,4,11500593,화곡8동,dong,116517.0,76159.0,96338.0,20224
2022,4,11500603,가양1동,dong,225670.0,116955.0,171312.0,20224
2022,4,11500604,가양2동,dong,183135.0,94920.0,139028.0,20224
2022,4,11500605,가양3동,dong,,102949.0,102949.0,20224
2022,4,11500611,발산1동,dong,165732.0,77024.0,121378.0,20224
2022,4,11500615,우장산동,dong,129653.0,127715.0,128684.0,20224
2022,4,11500620,공항동,dong,98977.0,158802.0,128890.0,20224
2022,4,11500630,방화1동,dong,127589.0,64518.0,96053.0,20224
2022,4,11500640,방화2동,dong,88327.0,68998.0,78663.0,20224
2022,4,11500641,방화3동,dong,221209.0,46135.0,133672.0,20224
2022,4,11530510,신도림동,dong,162231.0,87275.0,124753.0,20224
2022,4,11530520,구로1동,dong,154719.0,84525.0,119622.0,20224
2022,4,11530530,구로2동,dong,146889.0,84806.0,115848.0,20224
2022,4,11530540,구로3동,dong,199316.0,157904.0,178610.0,20224
2022,4,11530550,구로4동,dong,152106.0,71814.0,111960.0,20224
2022,4,11530560,구로5동,dong,122956.0,103205.0,113081.0,20224
2022,4,11530595,가리봉동,dong,108715.0,129030.0,118873.0,20224
2022,4,11530720,고척1동,dong,111397.0,58739.0,85068.0,20224
2022,4,11530730,고척2동,dong,83064.0,38713.0,60889.0,20224
2022,4,11530740,개봉1동,dong,107296.0,62226.0,84761.0,20224
2022,4,11530750,개봉2동,dong,125830.0,100416.0,113123.0,20224
2022,4,11530760,개봉3동,dong,98221.0,86158.0,92190.0,20224
2022,4,11530770,오류1동,dong,139076.0,73841.0,106458.0,20224
2022,4,11530780,오류2동,dong,118376.0,70849.0,94613.0,20224
2022,4,11530790,수궁동,dong,114965.0,63859.0,89412.0,20224
2022,4,11530800,항동,dong,,,,20224
2022,4,11545510,가산동,dong,134211.0,80799.0,107505.0,20224
2022,4,11545610,독산1동,dong,104696.0,73795.0,89245.0,20224
2022,4,11545620,독산2동,dong,89792.0,42026.0,65909.0,20224
2022,4,11545630,독산3동,dong,97655.0,58480.0,78067.0,20224
2022,4,11545640,독산4동,dong,91445.0,54599.0,73022.0,20224
2022,4,11545670,시흥1동,dong,119198.0,46942.0,83070.0,20224
2022,4,11545680,시흥2동,dong,101366.0,76943.0,89154.0,20224
2022,4,11545690,시흥3동,dong,107914.0,38677.0,73296.0,20224
2022,4,11545700,시흥4동,dong,99480.0,,99480.0,20224
2022,4,11545710,시흥5동,dong,118114.0,121400.0,119757.0,20224
2022,4,11560515,영등포본동,dong,112800.0,95540.0,104170.0,20224
2022,4,11560535,영등포동,dong,146160.0,95294.0,120727.0,20224
2022,4,11560540,여의동,dong,189147.0,100860.0,145004.0,20224
2022,4,11560550,당산1동,dong,127868.0,53593.0,90731.0,20224
2022,4,11560560,당산2동,dong,160723.0,119824.0,140273.0,20224
2022,4,11560585,도림동,dong,98450.0,71336.0,84893.0,20224
2022,4,11560605,문래동,dong,133357.0,97478.0,115418.0,20224
2022,4,11560610,양평1동,dong,106391.0,77552.0,91972.0,20224
2022,4,11560620,양평2동,dong,122417.0,101361.0,111889.0,20224
2022,4,11560630,신길1동,dong,104849.0,89674.0,97261.0,20224
2022,4,11560650,신길3동,dong,108606.0,76281.0,92443.0,20224
2022,4,11560660,신길4동,dong,78632.0,108057.0,93345.0,20224
2022,4,11560670,신길5동,dong,108913.0,,108913.0,20224
2022,4,11560680,신길6동,dong,107917.0,76737.0,92327.0,20224
2022,4,11560690,신길7동,dong,107004.0,110000.0,108502.0,20224
2022,4,11560700,대림1동,dong,102086.0,132242.0,117164.0,20224
