quarter,dong_code,dong_name,time_zone,total_avg_pop,weekday_avg_pop,weekend_avg_pop
20193,11440680,합정동,1,20557.5006923913,20409.425375757575,20933.384188461543
20194,11440680,합정동,1,20484.02114673913,20225.017006060607,21141.493196153842
20201,11440680,합정동,1,20200.17148833333,20105.368076190476,20421.37945
20202,11440680,합정동,1,19824.751210989016,19788.999187692312,19914.131269230766
20203,11440680,합정동,1,19519.017948913042,19460.381728787877,19667.86373846154
20204,11440680,합정동,1,19337.85077826087,19285.38147575758,19471.042084615383
20211,11440680,합정동,1,18696.24325555555,18761.9310328125,18534.550265384612
20212,11440680,합정동,1,18411.85474395604,18462.961467692312,18284.087934615385
20213,11440680,합정동,1,17780.654608695648,17825.0001,17668.085284615387
20214,11440680,합정동,1,18295.36150652174,18197.419815151512,18543.982723076922
20221,11440680,합정동,1,18139.391402222223,18119.764648437496,18187.703411538463
20222,11440680,합정동,1,18917.41418461539,18732.93908769231,19378.60192692308
20223,11440680,합정동,1,18539.076954347827,18382.823774242424,18935.719642307693
20224,11440680,합정동,1,18726.612798913033,18415.17782461538,19476.363662962962
20231,11440680,합정동,1,18434.120891111106,18253.863966153844,18902.788896
20232,11440680,합정동,1,18651.535695604387,18478.807444615388,19083.356323076925
20233,11440680,합정동,1,18175.442705434783,17980.518961538455,18644.70357037037
20234,11440680,합정동,1,16726.994717391306,16436.46221076923,17426.42482592593
20241,11440680,합정동,1,16565.58098901099,16373.51442307692,17045.747403846155
20242,11440680,합정동,1,15692.30922967033,15479.8609,16223.430053846154
20243,11440680,합정동,1,15964.040533695654,15689.91463787879,16659.898576923075
20244,11440680,합정동,1,16140.17140978261,15780.865654545452,17052.255249999995
20251,11440680,합정동,1,15818.378879999998,15479.974559374998,16651.37413076923
20252,11440680,합정동,1,15567.4696956044,15300.00297230769,16236.136503846154
20253,11440680,합정동,1,15375.679357777779,15115.003793750002,16017.342284615384
20254,11440680,합정동,1,15018.626655434784,14719.572777272722,15777.76342307692
20261,11440680,합정동,1,14790.145227118646,14508.895030952383,15484.998652941174
20191,11440680,합정동,2,19545.257407142857,19347.488035,20039.6808375
20192,11440680,합정동,2,20044.725975824174,19904.491684615386,20395.31170384615
20193,11440680,합정동,2,20328.261911956513,20226.512204545455,20586.549630769234
20194,11440680,합정동,2,20261.044914130434,20054.6671439394,20784.926946153846
20201,11440680,합정동,2,20056.055688333334,19983.224904761904,20225.994183333332
20202,11440680,합정동,2,19666.045304395608,19653.815944615384,19696.618703846154
20203,11440680,합정동,2,19350.60748804348,19324.944490909096,19415.752019230767
20204,11440680,합정동,2,19175.43798152174,19157.77575454545,19220.272865384617
20211,11440680,합정동,2,18604.815041111116,18668.155556250003,18448.899926923077
20212,11440680,합정동,2,18329.267319780214,18395.375543076916,18163.99676153846
20213,11440680,합정동,2,17690.236420652174,17747.16292727273,17545.730673076927
20214,11440680,합정동,2,18084.727104347825,18019.860507575755,18249.388465384618
20221,11440680,합정동,2,18003.649677777776,17991.962226562497,18032.418788461535
20222,11440680,합정동,2,18630.750584615387,18504.039669230766,18947.527873076924
20223,11440680,합정동,2,18254.418458695654,18163.159106060608,18486.076815384615
20224,11440680,합정동,2,18458.007943478256,18231.765486153847,19002.665711111113
20231,11440680,합정동,2,18209.72574,18079.936784615387,18547.177024
20232,11440680,합정동,2,18429.56877362637,18311.71270615385,18724.20894230769
20233,11440680,합정동,2,17986.636445652173,17844.782124615384,18328.13758888889
20234,11440680,합정동,2,16552.124157608698,16327.804636923076,17092.15263333333
20241,11440680,합정동,2,16404.350271428568,16255.978827692303,16775.27888076923
20242,11440680,합정동,2,15491.843421978027,15325.837660000001,15906.857826923078
20243,11440680,합정동,2,15766.967201086953,15546.46146363636,16326.712534615384
20244,11440680,합정동,2,15892.8334673913,15610.747871212117,16608.896903846155
20251,11440680,합정동,2,15561.110768888891,15317.703335937505,16160.267526923077
20252,11440680,합정동,2,15317.811257142861,15109.792418461539,15837.858353846152
20253,11440680,합정동,2,15138.189734444444,14933.42385,15642.228834615387
20254,11440680,합정동,2,14772.646457608698,14533.273769696973,15380.284819230768
20261,11440680,합정동,2,14593.29649661017,14369.871385714287,15145.287947058823
20191,11440680,합정동,3,19466.39764285714,19313.936509999996,19847.550475000004
20192,11440680,합정동,3,19977.59680989011,19874.06640923077,20236.42281153846
20193,11440680,합정동,3,20193.705257608694,20109.17071515152,20408.292942307693
20194,11440680,합정동,3,20121.140228260872,19972.66151363636,20498.047734615386
20201,11440680,합정동,3,19976.32577,19934.360207142858,20074.245416666665
20202,11440680,합정동,3,19571.864768131865,19589.464204615386,19527.866176923075
20203,11440680,합정동,3,19254.038359782608,19259.20956060606,19240.91146538461
20204,11440680,합정동,3,19108.088570652177,19120.79635909091,19075.830338461536
20211,11440680,합정동,3,18584.994956666662,18658.188996875004,18404.82501153846
20212,11440680,합정동,3,18322.712638461544,18395.47584615385,18140.80461923077
20213,11440680,합정동,3,17681.54329891304,17744.037421212117,17522.904373076926
20214,11440680,합정동,3,18006.66993804348,17983.364428787878,18065.830076923077
20221,11440680,합정동,3,17997.134142222225,17998.486359375,17993.80560769231
20222,11440680,합정동,3,18498.130545054944,18441.827113846157,18638.88912307692
20223,11440680,합정동,3,18142.89810108696,18098.745590909093,18254.97755
20224,11440680,합정동,3,18419.184283695646,18275.579795384612,18764.89879259259
20231,11440680,합정동,3,18182.27726777778,18101.458835384612,18392.405192000002
20232,11440680,합정동,3,18387.33316043956,18312.353692307697,18574.781830769232
20233,11440680,합정동,3,17934.767492391307,17851.408275384612,18135.447088888886
20234,11440680,합정동,3,16518.733819565212,16347.322043076923,16931.391799999998
20241,11440680,합정동,3,16380.95099120879,16275.597296923073,16644.335226923078
20242,11440680,합정동,3,15404.774995604397,15273.064647692308,15734.050865384617
20243,11440680,합정동,3,15710.683701086953,15540.756978787878,16142.03615
20244,11440680,합정동,3,15805.955941304346,15575.23432727273,16391.633884615385
20251,11440680,합정동,3,15452.863074444444,15255.835110937498,15937.854984615387
20252,11440680,합정동,3,15178.681442857142,15019.651976923078,15576.255107692308
20253,11440680,합정동,3,15032.861144444445,14878.986715625,15411.62896923077
20254,11440680,합정동,3,14662.008357608693,14473.4663969697,15140.614873076924
20261,11440680,합정동,3,14485.949386440676,14297.526726190477,14951.464194117649
20191,11440680,합정동,4,19505.530742857147,19377.7025,19825.10135
20192,11440680,합정동,4,19944.646690109894,19876.57101692308,20114.83587307692
20193,11440680,합정동,4,20195.070195652173,20135.828833333337,20345.452115384614
20194,11440680,합정동,4,20094.73147391304,19961.805222727275,20432.15965
20201,11440680,합정동,4,20003.210546666673,19993.979095238094,20024.750600000003
20202,11440680,합정동,4,19577.21091098901,19610.846429230765,19493.122115384616
20203,11440680,합정동,4,19285.492239130435,19305.103587878784,19235.709584615386
20204,11440680,합정동,4,19139.82072065217,19165.590365151515,19074.40546923077
20211,11440680,합정동,4,18584.353023333337,18670.295906249998,18372.80131153846
20212,11440680,합정동,4,18328.505529670332,18403.02473076923,18142.207526923077
20213,11440680,합정동,4,17727.586886956513,17801.046478787877,17541.11253846154
20214,11440680,합정동,4,18005.924844565216,18011.928528787874,17990.684723076927
20221,11440680,합정동,4,17995.315574444445,18018.537573437494,17938.15373076923
20222,11440680,합정동,4,18419.62765054945,18394.812190769233,18481.666300000004
20223,11440680,합정동,4,18070.875567391304,18075.75863333333,18058.48009230769
20224,11440680,합정동,4,18374.850760869565,18246.39190923077,18684.103551851855
20231,11440680,합정동,4,18281.62260222222,18204.713975384617,18481.585032000003
20232,11440680,합정동,4,18478.781013186814,18425.898738461536,18610.9867
20233,11440680,합정동,4,17940.35569891305,17885.70148923077,18071.930648148147
20234,11440680,합정동,4,16565.195026086956,16434.006770769236,16881.018603703702
20241,11440680,합정동,4,16431.95652307692,16349.010661538461,16639.321176923077
20242,11440680,합정동,4,15460.089436263735,15360.084126153844,15710.102711538462
20243,11440680,합정동,4,15773.184638043476,15668.471951515152,16038.993765384617
20244,11440680,합정동,4,15876.57053804348,15697.513753030304,16331.099300000002
20251,11440680,합정동,4,15493.423296666673,15337.419562500007,15877.43248846154
20252,11440680,합정동,4,15218.393016483516,15110.21502615385,15488.837992307694
20253,11440680,합정동,4,15119.697790000004,15013.309943749997,15381.575565384615
20254,11440680,합정동,4,14713.998701086954,14581.888193939394,15049.356142307692
20261,11440680,합정동,4,14549.898106779658,14418.620997619048,14874.229788235292
20191,11440680,합정동,5,20030.653407142854,20015.551059999998,20068.409274999998
20192,11440680,합정동,5,20716.408668131866,20785.600315384618,20543.429549999997
20193,11440680,합정동,5,20971.889066304353,21083.716259090914,20688.020038461542
20194,11440680,합정동,5,20911.29342282609,20917.782451515144,20894.821273076926
20201,11440680,합정동,5,20598.964046666664,20727.765521428577,20298.427272222223
20202,11440680,합정동,5,20195.443479120884,20376.258178461532,19743.406730769228
20203,11440680,합정동,5,19860.204452173915,20018.508521212123,19458.355661538462
20204,11440680,합정동,5,19663.203311956524,19806.119834848483,19300.415215384615
20211,11440680,합정동,5,19152.836311111114,19347.6456015625,18673.305749999996
20212,11440680,합정동,5,19058.65946153846,19292.03473384616,18475.22128076923
20213,11440680,합정동,5,18604.64980652174,18839.105695454546,18009.49255
20214,11440680,합정동,5,18849.089985869567,19008.251116666666,18445.06557692308
20221,11440680,합정동,5,18449.95610666666,18583.8199828125,18120.44502692308
20222,11440680,합정동,5,19261.91903626374,19396.507744615385,18925.447265384613
20223,11440680,합정동,5,18866.582144565215,19018.165554545452,18481.79348846154
20224,11440680,합정동,5,18873.745409782605,18884.72443538461,18847.31442222222
20231,11440680,합정동,5,18769.723704444445,18838.54251076923,18590.794808000002
20232,11440680,합정동,5,19215.37910329671,19330.54287076923,18927.46968461539
20233,11440680,합정동,5,18576.21594891305,18683.27341846154,18318.4850037037
20234,11440680,합정동,5,17154.13924347826,17177.591373846153,17097.680411111112
20241,11440680,합정동,5,17170.02068461538,17231.979404615384,17015.123884615386
20242,11440680,합정동,5,16131.285048351649,16201.835352307695,15954.909288461537
20243,11440680,합정동,5,16460.441623913044,16505.474131818184,16346.128334615383
20244,11440680,합정동,5,16580.08479021739,16564.040525757577,16620.81253846154
20251,11440680,합정동,5,16062.380144444443,16060.327046875,16067.433923076922
20252,11440680,합정동,5,15871.537197802201,15938.666495384616,15703.713953846152
20253,11440680,합정동,5,15636.321614444447,15685.394814062503,15515.526046153847
20254,11440680,합정동,5,15080.516311956522,15057.042139393938,15140.104596153846
20261,11440680,합정동,5,14782.01013220339,14734.997257142857,14898.159588235294
20191,11440680,합정동,6,20739.61698571429,20979.411885,20140.1297375
20192,11440680,합정동,6,21661.216982417583,22078.43135076923,20618.18106153846
20193,11440680,합정동,6,21896.821899999995,22353.311248484843,20738.041246153847
20194,11440680,합정동,6,21844.48841847826,22202.63485757576,20935.34745769231
20201,11440680,합정동,6,21328.359436666666,21777.68238333334,20279.93922777778
20202,11440680,합정동,6,20951.215104395604,21441.49886923077,19725.505692307695
20203,11440680,합정동,6,20547.592239130434,20983.33581818182,19441.473923076926
20204,11440680,합정동,6,20264.290682608695,20639.144227272725,19312.739376923077
20211,11440680,합정동,6,19880.832338888893,20338.214723437504,18754.968007692307
20212,11440680,합정동,6,19769.818329670325,20283.201995384617,18486.359165384616
20213,11440680,합정동,6,19366.476786956526,19844.420613636365,18153.234765384612
20214,11440680,합정동,6,19638.544493478257,20062.843549999994,18561.47765769231
20221,11440680,합정동,6,19137.554004444446,19504.045904687504,18235.420096153844
20222,11440680,합정동,6,19989.25993296703,20405.75394461539,18948.02490384615
20223,11440680,합정동,6,19564.67637717391,19961.781489393936,18556.64032307693
20224,11440680,합정동,6,19368.850897826087,19568.043438461536,18889.313299999998
20231,11440680,합정동,6,19254.385843333333,19501.040555384614,18613.083592000003
20232,11440680,합정동,6,19764.354237362633,20106.62520615384,18908.676815384617
20233,11440680,합정동,6,19122.082668478255,19466.603172307692,18292.681455555557
20234,11440680,합정동,6,17614.191253260873,17815.29868769231,17130.043725925927
20241,11440680,합정동,6,17570.48781208791,17796.148964615382,17006.33493076923
20242,11440680,합정동,6,16569.768062637362,16822.389784615378,15938.213757692309
20243,11440680,합정동,6,16975.32118586957,17228.81734090909,16331.830946153848
20244,11440680,합정동,6,17151.462148913044,17331.939075757575,16693.32841153846
20251,11440680,합정동,6,16621.79752,16816.1603484375,16143.36594230769
20252,11440680,합정동,6,16426.718436263738,16690.224064615388,15767.954365384612
20253,11440680,합정동,6,16205.063623333333,16442.058914062494,15621.690600000004
20254,11440680,합정동,6,15626.449202173915,15786.68368181818,15219.70013846154
20261,11440680,합정동,6,15219.419930508471,15349.617123809527,14897.756276470587
20191,11440680,합정동,7,22580.335464285712,23444.1946,20420.687625
20192,11440680,합정동,7,23745.975562637366,24847.318793846152,20992.617484615384
20193,11440680,합정동,7,23926.0575923913,25068.676001515156,21025.56470769231
20194,11440680,합정동,7,24173.563572826086,25299.137127272727,21316.338396153846
20201,11440680,합정동,7,23383.044521666667,24635.80160952381,20459.944649999998
20202,11440680,합정동,7,22596.93290549451,23689.565912307695,19865.350388461535
20203,11440680,합정동,7,22011.957115217392,22957.55982424242,19611.581007692308
20204,11440680,합정동,7,21434.94544673913,22189.375025757574,19519.854976923074
20211,11440680,합정동,7,21323.43438777779,22296.6997234375,18927.70433076923
20212,11440680,합정동,7,21150.48913956044,22095.09888307692,18788.96478076923
20213,11440680,합정동,7,20910.38521413043,21873.11544999999,18466.531538461542
20214,11440680,합정동,7,21274.73607065217,22159.96195454546,19027.624211538463
20221,11440680,합정동,7,20365.656636666674,21054.852532812503,18669.174430769224
20222,11440680,합정동,7,21249.770438461535,21997.799966153845,19379.696619230766
20223,11440680,합정동,7,20828.442392391305,21572.777474242426,18938.976415384615
20224,11440680,합정동,7,20414.532613043484,20882.33455076923,19288.342762962962
20231,11440680,합정동,7,20440.59095444444,21045.29650769231,18868.356516
20232,11440680,합정동,7,20944.51419340659,21629.149072307697,19232.92699615384
20233,11440680,합정동,7,20247.34425543478,20940.95608923077,18577.53798888889
20234,11440680,합정동,7,18739.79157391304,19326.761664615384,17326.715429629632
20241,11440680,합정동,7,18767.75795604396,19381.238090769235,17234.057619230767
20242,11440680,합정동,7,17721.064247252743,18309.626090769234,16249.65963846154
20243,11440680,합정동,7,18229.49329891304,18805.2464530303,16767.96606153846
20244,11440680,합정동,7,18387.010588043486,18868.312334848488,17165.244615384614
20251,11440680,합정동,7,17792.74020111111,18346.253475000005,16430.24598846154
20252,11440680,합정동,7,17658.0601010989,18258.894341538464,16155.974499999998
20253,11440680,합정동,7,17205.631424444444,17738.8289765625,15893.145142307696
20254,11440680,합정동,7,16527.53035652174,16906.95996818182,15564.362880769231
20261,11440680,합정동,7,15987.275581355925,16328.245007142852,15144.880529411763
20191,11440680,합정동,8,23300.54079285714,23929.166485,21728.9765625
20192,11440680,합정동,8,24907.95391538462,25966.1795,22262.389953846152
20193,11440680,합정동,8,25099.448316304337,26244.3267530303,22193.21843846154
20194,11440680,합정동,8,25514.78495434782,26716.503103030296,22464.269653846157
20201,11440680,합정동,8,23649.50610666666,24802.393561904762,20959.435377777783
20202,11440680,합정동,8,22840.66065274725,23844.84364769231,20330.203165384613
20203,11440680,합정동,8,22300.19158043478,23242.882228787876,19907.20762692308
20204,11440680,합정동,8,21808.138653260867,22582.140790909092,19843.363996153847
20211,11440680,합정동,8,21986.192973333335,23063.620209375,19334.064392307693
20212,11440680,합정동,8,22173.547089010986,23353.597466153842,19223.421146153847
20213,11440680,합정동,8,21608.052516304357,22650.471242424246,18961.91267307692
20214,11440680,합정동,8,22446.903847826085,23542.508146969703,19665.754473076922
20221,11440680,합정동,8,21311.51352222223,22201.676715625,19120.34258461538
20222,11440680,합정동,8,22909.235441758246,24027.84672615385,20112.707230769232
20223,11440680,합정동,8,22188.12106304348,23113.302537878793,19839.583473076924
20224,11440680,합정동,8,21737.89490543478,22492.168356923074,19922.051411111115
20231,11440680,합정동,8,21522.065347777778,22314.699906153848,19461.215496000004
20232,11440680,합정동,8,22117.630395604392,22948.23741846154,20041.112838461537
20233,11440680,합정동,8,21241.882629347827,21946.013124615383,19546.753659259262
20234,11440680,합정동,8,19870.06776739131,20542.527438461544,18251.183374074077
20241,11440680,합정동,8,19452.679187912094,20057.62678615385,17940.31019230769
20242,11440680,합정동,8,18763.098434065934,19394.929249230772,17183.521396153843
20243,11440680,합정동,8,19110.509046739135,19648.98675909091,17743.604084615385
20244,11440680,합정동,8,19361.021922826087,19814.34688939394,18210.273930769235
20251,11440680,합정동,8,18696.666612222223,19234.102631249996,17373.747180769227
20252,11440680,합정동,8,18955.664147252744,19641.810466153845,17240.29835
20253,11440680,합정동,8,18328.96085333333,18863.604134375,17012.915853846156
20254,11440680,합정동,8,17511.832164130436,17870.41523636364,16601.582826923077
20261,11440680,합정동,8,16598.037166101698,16876.4184547619,15910.271629411765
20191,11440680,합정동,9,23704.64865,24161.82983,22561.695699999997
20192,11440680,합정동,9,25434.16392307693,26297.17808769231,23276.62851153846
20193,11440680,합정동,9,25254.20131304348,26126.136768181823,23040.826696153847
20194,11440680,합정동,9,25539.10118478261,26362.293133333333,23449.460084615384
20201,11440680,합정동,9,23430.731209999998,24300.9260547619,21400.276572222225
20202,11440680,합정동,9,22806.168581318685,23579.29978923077,20873.34056153846
20203,11440680,합정동,9,22401.116575000004,23210.423546969694,20346.72195384615
20204,11440680,합정동,9,22001.715916304343,22617.56351818182,20438.41046538462
20211,11440680,합정동,9,22351.657751111106,23296.403748437497,20026.129142307695
20212,11440680,합정동,9,22693.54130769231,23694.093007692307,20192.16205769231
20213,11440680,합정동,9,22245.22228043479,23187.13617575758,19854.210084615388
20214,11440680,합정동,9,23213.627314130437,24185.437190909084,20746.725319230773
20221,11440680,합정동,9,22111.320699999997,22947.98906093749,20051.82935
20222,11440680,합정동,9,24051.022730769226,25048.635366153845,21556.991142307692
20223,11440680,합정동,9,23138.235924999994,23913.85443333333,21169.358173076922
20224,11440680,합정동,9,22543.725901086957,23199.609721538454,20964.746333333336
20231,11440680,합정동,9,22487.28695666667,23214.424032307696,20596.73056
20232,11440680,합정동,9,22966.897920879124,23685.28737538461,21170.924284615383
20233,11440680,합정동,9,22111.911821739137,22671.254187692306,20765.346866666667
20234,11440680,합정동,9,20723.0161576087,21316.34922769231,19294.62172962963
20241,11440680,합정동,9,20395.778421978022,20956.081155384618,18995.021588461535
20242,11440680,합정동,9,19829.65337142857,20386.914904615383,18436.49953846154
20243,11440680,합정동,9,20203.146516304343,20762.228277272723,18783.93896923077
20244,11440680,합정동,9,20453.347292391303,20911.53757727273,19290.248876923077
20251,11440680,합정동,9,19683.139937777778,20200.025090625,18410.807253846157
20252,11440680,합정동,9,20027.134602197802,20633.40039538462,18511.470119230773
20253,11440680,합정동,9,19377.699853333335,19831.8885,18259.69703076923
20254,11440680,합정동,9,18531.227022826086,18865.839896969694,17681.82511153846
20261,11440680,합정동,9,17611.43548983051,17884.305835714287,16937.285223529412
20191,11440680,합정동,10,24488.859950000002,24684.917665000004,23998.7156625
20192,11440680,합정동,10,26098.2389021978,26606.02515230769,24828.773276923075
20193,11440680,합정동,10,25879.43271195652,26421.518822727277,24503.367969230767
20194,11440680,합정동,10,26003.15074782608,26369.608772727268,25072.91114615385
20201,11440680,합정동,10,23803.78688166667,24534.42340952382,22098.968316666665
20202,11440680,합정동,10,23249.184961538464,24050.092090769227,21246.917138461544
20203,11440680,합정동,10,22729.837226086966,23491.3717469697,20796.71113461538
20204,11440680,합정동,10,22354.57306195652,22943.656893939387,20859.206411538464
20211,11440680,합정동,10,22696.173616666663,23527.198039062507,20650.57503846154
20212,11440680,합정동,10,23187.249550549448,24014.269159999996,21119.70052692308
20213,11440680,합정동,10,22710.718363043467,23438.56751818181,20863.10127692308
20214,11440680,합정동,10,23775.241236956528,24489.409657575754,21962.35216923077
20221,11440680,합정동,10,22823.04325888889,23436.975703124997,21311.824934615386
20222,11440680,합정동,10,24967.87850879121,25577.296836923077,23444.33268846153
20223,11440680,합정동,10,24083.87253913044,24457.11555151515,23136.409507692304
20224,11440680,합정동,10,23294.744052173904,23511.82600923077,22772.13934074074
20231,11440680,합정동,10,23389.67299666666,23720.97360923077,22528.291404
20232,11440680,합정동,10,23796.293005494503,24094.752523076924,23050.14421153846
20233,11440680,합정동,10,23039.786489130434,23257.49211076923,22515.68036296297
20234,11440680,합정동,10,21670.77259347826,21876.312918461543,21175.953292592592
20241,11440680,합정동,10,21417.852406593403,21594.411973846152,20976.45348846154
20242,11440680,합정동,10,20944.92461538461,21101.62361384615,20553.17711923077
20243,11440680,합정동,10,21407.119846739126,21679.43447878788,20715.85962692308
20244,11440680,합정동,10,21723.17675652174,21772.739051515156,21597.36477692307
20251,11440680,합정동,10,20906.069817777774,21000.851620312496,20672.760765384613
20252,11440680,합정동,10,21183.003664835163,21337.854207692308,20795.87730769231
20253,11440680,합정동,10,20599.02119777778,20693.733865625,20365.882323076927
20254,11440680,합정동,10,19753.845690217386,19742.60641666667,19782.376153846155
20261,11440680,합정동,10,18838.22125593221,18937.132314285718,18593.85275882353
20191,11440680,합정동,11,24964.60778214286,25042.060989999998,24770.9747625
20192,11440680,합정동,11,26202.74537142857,26426.589612307696,25643.134769230768
20193,11440680,합정동,11,26169.221405434782,26441.7504469697,25477.416915384623
20194,11440680,합정동,11,26521.570498913046,26588.349881818183,26352.053603846154
20201,11440680,합정동,11,24129.29399500001,24706.95654047619,22781.414722222224
20202,11440680,합정동,11,23632.924204395604,24298.692716923077,21968.502923076918
20203,11440680,합정동,11,23233.91969565218,23854.187848484842,21659.39284615385
20204,11440680,합정동,11,22769.689686956517,23307.329506060603,21404.911684615385
20211,11440680,합정동,11,23297.066631111113,23943.994995312503,21704.62758076923
20212,11440680,합정동,11,23675.857819780227,24283.621624615393,22156.448307692306
20213,11440680,합정동,11,23316.002988043474,23852.2407590909,21954.78403076923
20214,11440680,합정동,11,24589.968415217394,25051.075530303027,23419.465738461535
20221,11440680,합정동,11,23647.876842222224,24076.5304921875,22592.729396153845
20222,11440680,합정동,11,25778.566732967032,26152.59733076923,24843.490238461534
20223,11440680,합정동,11,24889.03323043478,25059.044492424247,24457.466180769236
20224,11440680,합정동,11,24127.289919565213,24182.600167692304,23994.13561851852
20231,11440680,합정동,11,24154.63410222222,24315.098150769223,23737.427576000002
20232,11440680,합정동,11,24433.360118681314,24572.6625723077,24085.10398461538
20233,11440680,합정동,11,23714.57932934783,23792.045481538462,23528.08674074074
20234,11440680,합정동,11,22379.727192391303,22413.85074,22297.57791111111
20241,11440680,합정동,11,22218.952474725276,22252.27105384615,22135.656026923076
20242,11440680,합정동,11,21646.993049450546,21623.21026461538,21706.45001153846
20243,11440680,합정동,11,22049.547411956522,22165.239666666665,21755.86707307692
20244,11440680,합정동,11,22431.759893478265,22314.066612121213,22730.519761538464
20251,11440680,합정동,11,21768.262411111107,21644.296332812497,22073.40968076923
20252,11440680,합정동,11,21977.766715384616,21942.446239999997,22066.067903846153
20253,11440680,합정동,11,21324.306711111116,21301.500714062506,21380.444549999997
20254,11440680,합정동,11,20574.586573913042,20471.731277272727,20835.68078846154
20261,11440680,합정동,11,19822.488806779664,19867.730271428576,19710.71577647058
20191,11440680,합정동,12,25397.001985714283,25400.290005,25388.7819375
20192,11440680,합정동,12,26564.14093296703,26788.22876153846,26003.921361538458
20193,11440680,합정동,12,26568.77546195652,26844.876389393936,25867.90387692308
20194,11440680,합정동,12,26998.578947826085,26981.1074530303,27042.929665384614
20201,11440680,합정동,12,24610.516206666663,25092.78298333333,23485.227061111116
20202,11440680,합정동,12,24179.79883076923,24677.867838461534,22934.626311538465
20203,11440680,합정동,12,23794.017881521733,24325.501745454545,22444.866534615383
20204,11440680,합정동,12,23278.181701086953,23730.17963030303,22130.802342307692
20211,11440680,합정동,12,24076.594297777767,24532.035607812497,22955.507996153847
20212,11440680,합정동,12,24418.76698351649,24761.684192307694,23561.47396153846
20213,11440680,합정동,12,24119.236331521737,24446.182715151517,23289.29551153846
20214,11440680,합정동,12,25401.84140543478,25629.468407575758,24824.01901538462
20221,11440680,합정동,12,24418.588201111117,24666.084334375,23809.36695
20222,11440680,합정동,12,26561.85436373626,26707.42102461538,26197.93771153846
20223,11440680,합정동,12,25536.113406521734,25596.924519696964,25381.746734615383
20224,11440680,합정동,12,24684.086457608697,24620.677876923073,24836.736744444446
20231,11440680,합정동,12,25137.58032777778,25203.678633846153,24965.724732
20232,11440680,합정동,12,24810.30051868131,24937.593707692307,24492.06754615385
20233,11440680,합정동,12,24068.153845652178,24159.04563230769,23849.340285185186
20234,11440680,합정동,12,22858.79998586956,22898.848406153847,22762.387122222226
20241,11440680,합정동,12,22921.312713186813,22927.329295384618,22906.271257692308
20242,11440680,합정동,12,22197.101438461537,22146.25366,22324.220884615384
20243,11440680,합정동,12,22614.97970652175,22723.62286060606,22339.19323846154
20244,11440680,합정동,12,23060.67620978261,22965.188589393936,23303.06786153846
20251,11440680,합정동,12,22456.342157777777,22307.999090625002,22821.49432307692
20252,11440680,합정동,12,22510.53424065934,22435.91891076923,22697.07256538462
20253,11440680,합정동,12,21792.122743333337,21768.1068515625,21851.23878461538
20254,11440680,합정동,12,20956.24751956521,20883.367892424245,21141.249650000005
20261,11440680,합정동,12,20500.577515254237,20582.397104761905,20298.434999999998
20191,11440680,합정동,13,25762.83395357143,25369.14905,26747.046212499998
20192,11440680,합정동,13,26799.45173186813,26594.17947692308,27312.63236923077
20193,11440680,합정동,13,26641.717901086962,26544.075651515155,26889.578996153854
20194,11440680,합정동,13,27096.50781847826,26745.755907575756,27986.87805384615
20201,11440680,합정동,13,24801.85750333333,25024.085966666662,24283.324422222224
20202,11440680,합정동,13,24419.66212307692,24707.981115384613,23698.86464230769
20203,11440680,합정동,13,23936.71622282609,24277.378363636362,23071.95848076923
20204,11440680,합정동,13,23427.943136956528,23712.164959090907,22706.45697307692
20211,11440680,합정동,13,24316.90794333333,24571.373123437497,23690.532115384613
20212,11440680,합정동,13,24765.97006703297,24955.34663846153,24292.52863846154
20213,11440680,합정동,13,24404.047130434778,24537.474998484853,24065.34561923077
20214,11440680,합정동,13,25721.629185869566,25722.76763030304,25718.739288461547
20221,11440680,합정동,13,24896.75039,24971.0487640625,24713.86208461538
20222,11440680,합정동,13,26975.879921978027,26905.462309230763,27151.92395384615
20223,11440680,합정동,13,25814.05116739131,25662.583269696974,26198.5466
20224,11440680,합정동,13,24957.770939130438,24698.962560000007,25580.828148148146
20231,11440680,합정동,13,25506.22606111111,25420.504772307693,25729.101412
20232,11440680,합정동,13,25026.749395604398,24977.36249538462,25150.216646153847
20233,11440680,합정동,13,24247.448583695652,24178.22108153847,24414.107385185183
20234,11440680,합정동,13,23211.214291304346,22949.820687692307,23840.495188888886
20241,11440680,합정동,13,23098.269805494507,22924.82560153846,23531.880315384617
20242,11440680,합정동,13,22357.15178131868,22157.831589230766,22855.45226153846
20243,11440680,합정동,13,22839.67147065217,22799.805546969696,22940.869584615386
20244,11440680,합정동,13,23342.25636086957,23111.879230303035,23927.05984615384
20251,11440680,합정동,13,22674.833885555552,22300.766470312497,23595.615215384616
20252,11440680,합정동,13,22653.201599999997,22402.08948615385,23280.981884615387
20253,11440680,합정동,13,22006.592668888887,21789.7566828125,22540.34278846154
20254,11440680,합정동,13,21192.619377173913,20935.116766666666,21846.279849999995
20261,11440680,합정동,13,20881.975342372883,20741.48353571428,21229.072747058828
20191,11440680,합정동,14,25617.330239285715,25114.636405,26874.064825
20192,11440680,합정동,14,26464.701028571428,26119.44206153846,27327.848446153846
20193,11440680,합정동,14,26329.485066304347,26177.509427272726,26715.26938076923
20194,11440680,합정동,14,26736.46059891305,26250.328962121217,27970.487061538464
