quarter,dong_code,total_pop
20243,11440655,26325.9
20244,11440655,27324.1
20191,11440660,58386.2
20192,11440660,57868.1
20193,11440660,59413.5
20194,11440660,59880.2
20201,11440660,53631.2
20202,11440660,50134.7
20203,11440660,50118.0
20204,11440660,47589.5
20211,11440660,41554.4
20212,11440660,43680.5
20213,11440660,42843.2
20214,11440660,47159.7
20221,11440660,43200.9
20222,11440660,54362.8
20223,11440660,54479.1
20224,11440660,55899.6
20231,11440660,56296.9
20232,11440660,55215.8
20233,11440660,54107.8
20234,11440660,54638.6
20241,11440660,53510.4
20242,11440660,53932.2
20243,11440660,50989.9
20244,11440660,51957.3
20191,11440680,20303.3
20192,11440680,20374.8
20193,11440680,20681.3
20194,11440680,20566.7
20201,11440680,20208.5
20202,11440680,19754.6
20203,11440680,19511.9
20204,11440680,19310.2
20211,11440680,18687.1
20212,11440680,18371.4
20213,11440680,17757.3
20214,11440680,18473.4
20221,11440680,18199.7
20222,11440680,19242.0
20223,11440680,18794.9
20224,11440680,18763.9
20231,11440680,18602.3
20232,11440680,18755.1
20233,11440680,18282.0
20234,11440680,16825.0
20241,11440680,16774.2
20242,11440680,15756.2
20243,11440680,16060.1
20244,11440680,16289.3
20191,11440690,22366.6
20192,11440690,21939.3
20193,11440690,22528.5
20194,11440690,21372.2
20201,11440690,21315.0
20202,11440690,21181.8
20203,11440690,21036.1
20204,11440690,20984.5
20211,11440690,21374.9
20212,11440690,21237.3
20213,11440690,21713.5
20214,11440690,21928.6
20221,11440690,21755.9
20222,11440690,22090.9
20223,11440690,21914.1
20224,11440690,21674.8
20231,11440690,21321.6
20232,11440690,20955.3
20233,11440690,21276.1
20234,11440690,23034.2
20241,11440690,23281.9
20242,11440690,23318.5
20243,11440690,22167.4
20244,11440690,21982.0
20191,11440700,20140.3
20192,11440700,19520.7
20193,11440700,19604.3
20194,11440700,19656.2
20201,11440700,20100.6
20202,11440700,19814.8
20203,11440700,19621.9
20204,11440700,19307.6
20211,11440700,19145.0
20212,11440700,18867.2
20213,11440700,19074.6
20214,11440700,18826.9
20221,11440700,18668.5
20222,11440700,18567.2
20223,11440700,17622.6
20224,11440700,17296.6
20231,11440700,17451.2
20232,11440700,17323.7
20233,11440700,17016.4
20234,11440700,17435.7
20241,11440700,17499.2
20242,11440700,17331.9
20243,11440700,17822.9
20244,11440700,17153.9
20191,11440710,23438.2
20192,11440710,21677.1
20193,11440710,20906.1
20194,11440710,21358.4
20201,11440710,20984.8
20202,11440710,20919.2
20203,11440710,21275.8
20204,11440710,20793.6
20211,11440710,20713.5
20212,11440710,21196.1
20213,11440710,20048.0
20214,11440710,20095.1
20221,11440710,19706.3
20222,11440710,19749.1
20223,11440710,18940.8
20224,11440710,18663.8
20231,11440710,18264.0
20232,11440710,18260.0
20233,11440710,17622.3
20234,11440710,17679.3
20241,11440710,17093.5
20242,11440710,16880.9
20243,11440710,16724.5
20244,11440710,17174.8
20191,11440720,23273.6
20192,11440720,22872.4
20193,11440720,23896.8
20194,11440720,23419.4
20201,11440720,23822.9
20202,11440720,24221.7
20203,11440720,23993.3
20204,11440720,23414.9
20211,11440720,23259.9
20212,11440720,22774.6
20213,11440720,22133.3
20214,11440720,22393.1
20221,11440720,22692.6
20222,11440720,22581.9
20223,11440720,22457.0
20224,11440720,22331.4
20231,11440720,22447.7
20232,11440720,22480.0
20233,11440720,22303.7
20234,11440720,21964.7
20241,11440720,21351.3
20242,11440720,21167.1
20243,11440720,20594.9
20244,11440720,20715.0
20191,11440730,39651.9
20192,11440730,38128.2
20193,11440730,39099.3
20194,11440730,39554.9
20201,11440730,39700.7
20202,11440730,38710.2
20203,11440730,37778.2
20204,11440730,37331.7
20211,11440730,37390.8
20212,11440730,36671.8
20213,11440730,36760.0
20214,11440730,36814.3
20221,11440730,37093.5
20222,11440730,37492.3
20223,11440730,37144.6
20224,11440730,37773.0
20231,11440730,37265.1
20232,11440730,36875.3
20233,11440730,36337.8
20234,11440730,36626.3
20241,11440730,36859.2
20242,11440730,37295.4
20243,11440730,36317.5
20244,11440730,36256.2
20191,11440740,38064.3
20192,11440740,38595.8
20193,11440740,38464.8
20194,11440740,39122.8
20201,11440740,38638.9
20202,11440740,38999.9
20203,11440740,38377.5
20204,11440740,37811.9
20211,11440740,36887.6
20212,11440740,36959.6
20213,11440740,36782.2
20214,11440740,37179.8
20221,11440740,36591.9
20222,11440740,37621.2
20223,11440740,37126.8
20224,11440740,37589.4
20231,11440740,37767.8
20232,11440740,38172.2
20233,11440740,39616.2
20234,11440740,38822.5
20241,11440740,38262.9
20242,11440740,37685.1
20243,11440740,36905.2
20244,11440740,38292.3
20191,11470510,39719.9
20192,11470510,38337.7
20193,11470510,41145.6
20194,11470510,40019.5
20201,11470510,39955.2
20202,11470510,39383.4
20203,11470510,38083.7
20204,11470510,36957.9
20211,11470510,35400.6
20212,11470510,36175.8
20213,11470510,37112.0
20214,11470510,37044.6
20221,11470510,36323.8
20222,11470510,37516.8
20223,11470510,35256.1
20224,11470510,32851.9
20231,11470510,32752.1
20232,11470510,33248.8
20233,11470510,31566.0
20234,11470510,31198.7
20241,11470510,31861.3
20242,11470510,31302.6
20243,11470510,30811.0
20244,11470510,30510.5
20191,11470520,30236.9
20192,11470520,29207.4
20193,11470520,29443.6
20194,11470520,30206.9
20201,11470520,30796.2
20202,11470520,29693.4
20203,11470520,28681.7
20204,11470520,28046.9
20211,11470520,28555.4
20212,11470520,28471.1
20213,11470520,27863.4
20214,11470520,27962.6
20221,11470520,28417.6
20222,11470520,27969.0
20223,11470520,27301.3
20224,11470520,27389.6
20231,11470520,27944.9
20232,11470520,26771.6
20233,11470520,26670.0
20234,11470520,26715.9
20241,11470520,26547.0
20242,11470520,26090.8
20243,11470520,25764.9
20244,11470520,25875.5
20191,11470530,21237.2
20192,11470530,20516.0
20193,11470530,20861.1
20194,11470530,19869.2
20201,11470530,20251.9
20202,11470530,20215.3
20203,11470530,20401.7
20204,11470530,20902.2
20211,11470530,20919.9
20212,11470530,20641.4
20213,11470530,18890.2
20214,11470530,18242.1
20221,11470530,18382.8
20222,11470530,18387.6
20223,11470530,18336.9
20224,11470530,18602.2
20231,11470530,18713.2
20232,11470530,18573.9
20233,11470530,18506.7
20234,11470530,18811.8
20241,11470530,19240.9
20242,11470530,18806.0
20243,11470530,18620.1
20244,11470530,18672.4
20191,11470540,20252.6
20192,11470540,19069.4
20193,11470540,20487.2
20194,11470540,20921.5
20201,11470540,21758.0
20202,11470540,21473.4
20203,11470540,20906.3
20204,11470540,21127.2
20211,11470540,21168.9
20212,11470540,20768.3
20213,11470540,20873.7
20214,11470540,21321.4
20221,11470540,21756.0
20222,11470540,21560.8
20223,11470540,20672.4
20224,11470540,20915.2
20231,11470540,21028.5
20232,11470540,20424.8
20233,11470540,20413.2
20234,11470540,20483.2
20241,11470540,21043.7
20242,11470540,20737.3
20243,11470540,20896.2
20244,11470540,20657.1
20191,11470550,43431.9
20192,11470550,42041.2
20193,11470550,43466.6
20194,11470550,43950.7
20201,11470550,44611.2
20202,11470550,44895.4
20203,11470550,42898.0
20204,11470550,43783.0
20211,11470550,44587.8
20212,11470550,43635.2
20213,11470550,41400.0
20214,11470550,41165.2
20221,11470550,40733.6
20222,11470550,41052.5
20223,11470550,39458.2
20224,11470550,39633.0
20231,11470550,39669.5
20232,11470550,38682.4
20233,11470550,39873.6
20234,11470550,40849.9
20241,11470550,40620.4
20242,11470550,40763.0
20243,11470550,41472.6
20244,11470550,42011.0
20191,11470560,18602.4
20192,11470560,18370.6
20193,11470560,16782.2
20194,11470560,18752.6
20201,11470560,18792.4
20202,11470560,18058.9
20203,11470560,17294.3
20204,11470560,17825.2
20211,11470560,17887.2
20212,11470560,17596.1
20213,11470560,17880.7
20214,11470560,17618.0
20221,11470560,17882.7
20222,11470560,17355.6
20223,11470560,16718.4
20224,11470560,16479.1
20231,11470560,16838.2
20232,11470560,16704.4
20233,11470560,16791.1
20234,11470560,16972.8
20241,11470560,16830.4
20242,11470560,16904.0
20243,11470560,16779.9
20244,11470560,16582.9
20191,11470570,17879.3
20192,11470570,16754.0
20193,11470570,16297.7
20194,11470570,16410.7
20201,11470570,16474.4
20202,11470570,16954.4
20203,11470570,17113.8
20204,11470570,16839.3
20211,11470570,17590.6
20212,11470570,18239.8
20213,11470570,17560.4
20214,11470570,17212.1
20221,11470570,17549.5
20222,11470570,17084.7
20223,11470570,15363.0
20224,11470570,14795.0
20231,11470570,14363.8
20232,11470570,13423.9
20233,11470570,13496.5
20234,11470570,13697.0
20241,11470570,14402.0
20242,11470570,14132.0
20243,11470570,13085.2
20244,11470570,12431.8
20191,11470580,14607.8
20192,11470580,14051.5
20193,11470580,13323.6
20194,11470580,14015.5
20201,11470580,14035.5
20202,11470580,14766.3
20203,11470580,12999.2
20204,11470580,13345.7
20211,11470580,13705.6
20212,11470580,13310.2
20213,11470580,14193.0
20214,11470580,13801.9
20221,11470580,14025.5
20222,11470580,13869.3
20223,11470580,13132.9
20224,11470580,13019.0
20231,11470580,13119.3
20232,11470580,13080.6
20233,11470580,13018.7
20234,11470580,12984.1
20241,11470580,13221.0
20242,11470580,13173.5
20243,11470580,13100.2
20244,11470580,13255.2
20191,11470590,16232.6
20192,11470590,15539.3
20193,11470590,15077.5
20194,11470590,16132.7
20201,11470590,16266.3
20202,11470590,15373.7
20203,11470590,15594.4
20204,11470590,15453.2
20211,11470590,15366.6
20212,11470590,14935.2
20213,11470590,14080.9
20214,11470590,13774.9
20221,11470590,13775.9
20222,11470590,13748.2
20223,11470590,13385.3
20224,11470590,13197.6
20231,11470590,13381.4
20232,11470590,13248.6
20233,11470590,13476.3
20234,11470590,13642.5
20241,11470590,13800.5
20242,11470590,13747.6
20243,11470590,13689.0
20244,11470590,13861.3
20191,11470600,12381.9
20192,11470600,12045.7
20193,11470600,12103.6
20194,11470600,13416.8
20201,11470600,13466.9
20202,11470600,13303.8
20203,11470600,12925.0
20204,11470600,11831.6
20211,11470600,12276.0
20212,11470600,12022.3
20213,11470600,9419.3
20214,11470600,8810.7
20221,11470600,8929.1
20222,11470600,8946.9
20223,11470600,8696.8
20224,11470600,9448.6
20231,11470600,10325.7
20232,11470600,11660.5
20233,11470600,13108.3
20234,11470600,13172.2
20241,11470600,13731.0
20242,11470600,11757.1
20243,11470600,11459.6
20244,11470600,11481.5
20191,11470610,5101.1
20192,11470610,4638.2
20193,11470610,4738.4
20194,11470610,4676.6
20201,11470610,4680.8
20202,11470610,4820.3
20203,11470610,5019.8
20204,11470610,4786.0
20211,11470610,4773.3
20212,11470610,4724.2
20213,11470610,5411.6
20214,11470610,5438.5
20221,11470610,5420.5
20222,11470610,4501.0
20223,11470610,3964.6
20224,11470610,4042.9
20231,11470610,4108.7
20232,11470610,4044.8
20233,11470610,4493.2
20234,11470610,4490.6
20241,11470610,4763.9
20242,11470610,3719.5
20243,11470610,4066.0
20244,11470610,4031.1
20191,11470611,21533.2
20192,11470611,20489.9
20193,11470611,20105.8
20194,11470611,20575.2
20201,11470611,21065.0
20202,11470611,20599.9
20203,11470611,20247.2
20204,11470611,18439.1
20211,11470611,18603.0
20212,11470611,18001.4
20213,11470611,16438.8
20214,11470611,15411.4
20221,11470611,15571.0
20222,11470611,17570.7
20223,11470611,17045.3
20224,11470611,15760.4
20231,11470611,15716.0
20232,11470611,15401.2
20233,11470611,15091.8
20234,11470611,15118.2
20241,11470611,15491.3
20242,11470611,15601.4
20243,11470611,15264.2
20244,11470611,15161.2
20191,11470620,15925.6
20192,11470620,15286.0
20193,11470620,16371.2
20194,11470620,18339.3
20201,11470620,18875.8
20202,11470620,18916.6
20203,11470620,18811.3
20204,11470620,18715.7
20211,11470620,18613.7
20212,11470620,18249.2
20213,11470620,18658.5
20214,11470620,19463.5
20221,11470620,19508.2
20222,11470620,18139.0
20223,11470620,18007.2
20224,11470620,16630.4
20231,11470620,16398.9
20232,11470620,16546.2
20233,11470620,16256.5
20234,11470620,16323.1
20241,11470620,16038.9
20242,11470620,15474.7
20243,11470620,15389.4
20244,11470620,15208.2
20191,11470630,16719.3
20192,11470630,15887.6
20193,11470630,15705.4
20194,11470630,17091.8
20201,11470630,17238.8
20202,11470630,17236.8
20203,11470630,16967.4
20204,11470630,16892.1
20211,11470630,16821.7
20212,11470630,15970.8
20213,11470630,15285.5
20214,11470630,15045.2
20221,11470630,14719.1
20222,11470630,15936.2
20223,11470630,15738.0
20224,11470630,15757.9
20231,11470630,15691.1
20232,11470630,15421.7
20233,11470630,15294.0
20234,11470630,15150.1
20241,11470630,15157.8
20242,11470630,15597.1
20243,11470630,15844.8
20244,11470630,16098.3
20191,11470640,43592.4
20192,11470640,41831.3
20193,11470640,42330.6
20194,11470640,43607.5
20201,11470640,44208.2
20202,11470640,43284.8
20203,11470640,42572.3
20204,11470640,41847.6
20211,11470640,43420.1
20212,11470640,44635.5
20213,11470640,45407.9
20214,11470640,46037.5
20221,11470640,46340.9
20222,11470640,48673.9
20223,11470640,48101.6
20224,11470640,47739.4
20231,11470640,47491.7
20232,11470640,46358.1
20233,11470640,47276.2
20234,11470640,47426.7
20241,11470640,47763.6
20242,11470640,45950.9
20243,11470640,45103.0
20244,11470640,44728.0
20191,11470650,37468.0
20192,11470650,35488.6
20193,11470650,34723.6
20194,11470650,38157.2
20201,11470650,38370.1
20202,11470650,37314.2
20203,11470650,36122.8
20204,11470650,35312.2
20211,11470650,34511.0
20212,11470650,34205.9
20213,11470650,34376.9
20214,11470650,35332.0
20221,11470650,35131.8
20222,11470650,35765.5
20223,11470650,34511.7
20224,11470650,34661.8
20231,11470650,35382.8
20232,11470650,35469.2
20233,11470650,35325.3
20234,11470650,34934.2
20241,11470650,35182.5
20242,11470650,36222.7
20243,11470650,36440.6
20244,11470650,37071.8
20191,11470670,22086.6
20192,11470670,22189.8
20193,11470670,22353.3
20194,11470670,19593.5
20201,11470670,19670.2
20202,11470670,19682.2
20203,11470670,19222.0
20204,11470670,19518.2
20211,11470670,21091.9
20212,11470670,20913.6
20213,11470670,22421.7
20214,11470670,22908.6
20221,11470670,22995.6
20222,11470670,21627.1
20223,11470670,20265.0
20224,11470670,21568.9
20231,11470670,22357.5
20232,11470670,21579.4
20233,11470670,21757.4
20234,11470670,22210.1
20241,11470670,22056.5
20242,11470670,21122.5
20243,11470670,20518.0
20244,11470670,20410.9
20191,11470680,27406.1
20192,11470680,27349.9
20193,11470680,26977.7
20194,11470680,27855.1
20201,11470680,28306.1
20202,11470680,28037.2
20203,11470680,27431.1
20204,11470680,26342.6
20211,11470680,25753.6
20212,11470680,25338.9
20213,11470680,23173.7
20214,11470680,22675.7
20221,11470680,22988.3
20222,11470680,22423.5
20223,11470680,21899.2
20224,11470680,21792.8
20231,11470680,21690.3
20232,11470680,21594.1
20233,11470680,21636.0
20234,11470680,21462.8
20241,11470680,21610.1
20242,11470680,21994.2
20243,11470680,22369.0
20244,11470680,22075.2
20191,11500510,35641.9
20192,11500510,35098.9
20193,11500510,35468.5
20194,11500510,34828.5
20201,11500510,35020.2
20202,11500510,35052.9
20203,11500510,34503.6
20204,11500510,34463.5
20211,11500510,34595.6
20212,11500510,34462.4
20213,11500510,34248.8
20214,11500510,34319.7
20221,11500510,33987.0
20222,11500510,34573.4
20223,11500510,33877.5
20224,11500510,33820.6
20231,11500510,33211.3
20232,11500510,32906.0
20233,11500510,32356.6
20234,11500510,32502.1
20241,11500510,32716.8
20242,11500510,33169.0
20243,11500510,33134.5
20244,11500510,33248.5
20191,11500520,20934.8
20192,11500520,20023.9
20193,11500520,20038.9
20194,11500520,22980.7
20201,11500520,23406.3
20202,11500520,23053.8
20203,11500520,23173.7
20204,11500520,23364.9
20211,11500520,23581.6
20212,11500520,23474.2
20213,11500520,23830.4
20214,11500520,23884.6
20221,11500520,23851.0
20222,11500520,23461.6
20223,11500520,22365.1
20224,11500520,22971.9
20231,11500520,23270.7
20232,11500520,22889.6
20233,11500520,23239.0
20234,11500520,23213.8
20241,11500520,22895.5
20242,11500520,22674.3
20243,11500520,22528.1
20244,11500520,22645.6
20191,11500530,19718.3
20192,11500530,18896.3
20193,11500530,18677.1
20194,11500530,20868.6
20201,11500530,21059.4
20202,11500530,21543.5
20203,11500530,21101.0
20204,11500530,20135.9
20211,11500530,19452.2
20212,11500530,19497.8
20213,11500530,19691.3
20214,11500530,19427.5
20221,11500530,19404.1
20222,11500530,18880.6
20223,11500530,18733.5
20224,11500530,18617.7
20231,11500530,18499.9
20232,11500530,18086.6
20233,11500530,18209.2
20234,11500530,18164.4
20241,11500530,18029.1
20242,11500530,17547.8
20243,11500530,17580.7
20244,11500530,16751.6
20191,11500535,27340.9
20192,11500535,27196.3
20193,11500535,27268.5
20194,11500535,28355.4
20201,11500535,29537.9
20202,11500535,29265.7
20203,11500535,28556.3
20204,11500535,28027.9
20211,11500535,27899.5
20212,11500535,31517.0
20213,11500535,35662.9
20214,11500535,38476.4
20221,11500535,36318.1
20222,11500535,36728.5
20223,11500535,35852.3
20224,11500535,35993.6
20231,11500535,35519.5
20232,11500535,38254.7
20233,11500535,37622.6
20234,11500535,36864.8
20241,11500535,37644.4
20242,11500535,37740.7
20243,11500535,37268.0
20244,11500535,37473.8
20191,11500540,55630.5
20192,11500540,53476.6
20193,11500540,53294.2
20194,11500540,56284.5
20201,11500540,57363.6
20202,11500540,55466.0
20203,11500540,56065.9
20204,11500540,56387.8
20211,11500540,57039.4
20212,11500540,54141.4
20213,11500540,49872.3
20214,11500540,50391.1
20221,11500540,52663.7
20222,11500540,52931.7
20223,11500540,53502.2
20224,11500540,52792.0
20231,11500540,52271.4
20232,11500540,50065.5
20233,11500540,49474.8
20234,11500540,49320.1
20241,11500540,50568.9
20242,11500540,48674.4
20243,11500540,49299.1
20244,11500540,49396.7
20191,11500550,17228.6
20192,11500550,16091.8
20193,11500550,14913.6
20194,11500550,14462.9
20201,11500550,14266.4
20202,11500550,13947.0
20203,11500550,14394.5
20204,11500550,15049.6
20211,11500550,15432.9
20212,11500550,15011.2
20213,11500550,14644.2
20214,11500550,13967.0
20221,11500550,14223.8
20222,11500550,14332.0
20223,11500550,14329.0
20224,11500550,14244.9
20231,11500550,14478.6
20232,11500550,13977.2
20233,11500550,13735.1
20234,11500550,14153.5
20241,11500550,14420.4
20242,11500550,13370.8
20243,11500550,13534.7
20244,11500550,13511.1
20191,11500560,18189.4
20192,11500560,17438.6
20193,11500560,17528.6
20194,11500560,18864.1
20201,11500560,19213.2
20202,11500560,18904.1
20203,11500560,18819.2
20204,11500560,18941.9
20211,11500560,19020.7
20212,11500560,19151.5
20213,11500560,20650.4
20214,11500560,21246.0
20221,11500560,21426.1
20222,11500560,21729.7
20223,11500560,21399.4
20224,11500560,20880.8
20231,11500560,20737.0
20232,11500560,19252.4
20233,11500560,19013.2
20234,11500560,18855.9
20241,11500560,19345.1
20242,11500560,19590.8
20243,11500560,19385.7
20244,11500560,19332.0
20191,11500570,21660.5
20192,11500570,20724.6
20193,11500570,22651.9
20194,11500570,22428.1
20201,11500570,21460.8
20202,11500570,21393.4
20203,11500570,21076.8
20204,11500570,20517.9
20211,11500570,20953.1
20212,11500570,20575.1
20213,11500570,20595.5
20214,11500570,20245.6
20221,11500570,19893.5
20222,11500570,19828.7
20223,11500570,19358.6
20224,11500570,19475.7
20231,11500570,19946.2
20232,11500570,20737.7
20233,11500570,20383.9
20234,11500570,19919.8
20241,11500570,19821.4
20242,11500570,19525.9
20243,11500570,19795.5
20244,11500570,19599.5
20191,11500590,34029.6
20192,11500590,31870.6
20193,11500590,31871.9
20194,11500590,33757.7
20201,11500590,34254.4
20202,11500590,34327.3
20203,11500590,33857.3
20204,11500590,33543.9
20211,11500590,33749.2
20212,11500590,33210.3
20213,11500590,34412.8
20214,11500590,33688.1
20221,11500590,34022.6
20222,11500590,34104.6
20223,11500590,33113.6
20224,11500590,33066.5
20231,11500590,33649.8
20232,11500590,33393.1
20233,11500590,32854.7
20234,11500590,31806.9
20241,11500590,32013.3
20242,11500590,31742.7
20243,11500590,31272.0
20244,11500590,31479.3
20191,11500591,27872.5
20192,11500591,25307.0
20193,11500591,25303.9
20194,11500591,24899.7
20201,11500591,24438.2
20202,11500591,23546.7
20203,11500591,23372.5
20204,11500591,23048.2
20211,11500591,23138.8
20212,11500591,23252.5
20213,11500591,22811.8
20214,11500591,23409.5
20221,11500591,23193.1
20222,11500591,23547.1
20223,11500591,23419.5
20224,11500591,23113.6
20231,11500591,22922.0
20232,11500591,22329.0
20233,11500591,22501.7
20234,11500591,22947.4
20241,11500591,23350.3
20242,11500591,23214.6
20243,11500591,23280.3
20244,11500591,23270.9
20191,11500593,32848.1
20192,11500593,29075.5
20193,11500593,28975.4
20194,11500593,30883.4
20201,11500593,29885.6
20202,11500593,27529.9
20203,11500593,28465.1
20204,11500593,28874.0
20211,11500593,31040.0
20212,11500593,28436.2
20213,11500593,29289.7
20214,11500593,30099.3
20221,11500593,30715.9
20222,11500593,29487.4
20223,11500593,31380.3
20224,11500593,35590.5
20231,11500593,36320.5
20232,11500593,35447.4
20233,11500593,34468.4
20234,11500593,35402.6
20241,11500593,35418.4
20242,11500593,36869.4
20243,11500593,36992.0
20244,11500593,38979.2
20191,11500603,34468.8
20192,11500603,33296.0
20193,11500603,33995.9
20194,11500603,35409.0
20201,11500603,35062.8
20202,11500603,33773.2
20203,11500603,33570.4
20204,11500603,34071.4
20211,11500603,32599.1
20212,11500603,39428.3
20213,11500603,40270.4
20214,11500603,41428.1
20221,11500603,40386.7
20222,11500603,41410.1
20223,11500603,40446.8
20224,11500603,40383.8
20231,11500603,40746.5
20232,11500603,39168.3
20233,11500603,37940.1
20234,11500603,37063.8
20241,11500603,35368.3
20242,11500603,34401.3
20243,11500603,34199.0
20244,11500603,34217.8
20191,11500604,14181.4
20192,11500604,13231.4
20193,11500604,14153.7
20194,11500604,13604.2
20201,11500604,13678.7
20202,11500604,15469.3
20203,11500604,14914.3
20204,11500604,14480.0
20211,11500604,14216.4
20212,11500604,13306.1
20213,11500604,13534.8
20214,11500604,13661.6
20221,11500604,13517.8
20222,11500604,13291.6
20223,11500604,13027.7
20224,11500604,13145.8
20231,11500604,13269.2
20232,11500604,13733.0
20233,11500604,13739.8
20234,11500604,13537.3
20241,11500604,13542.8
20242,11500604,14168.8
20243,11500604,14227.6
20244,11500604,14323.2
20191,11500605,14351.8
20192,11500605,13336.1
20193,11500605,12070.7
20194,11500605,12262.0
20201,11500605,12343.8
20202,11500605,12071.2
20203,11500605,12092.4
20204,11500605,12001.2
20211,11500605,12709.9
20212,11500605,12042.5
20213,11500605,12739.2
20214,11500605,12588.4
20221,11500605,12693.8
20222,11500605,12384.1
20223,11500605,12095.0
20224,11500605,12327.8
20231,11500605,12496.1
20232,11500605,12457.9
20233,11500605,12554.8
20234,11500605,13113.8
20241,11500605,13581.8
20242,11500605,13292.6
20243,11500605,13035.2
20244,11500605,12830.1
20191,11500611,33912.4
20192,11500611,32814.8
20193,11500611,32901.5
20194,11500611,36434.9
20201,11500611,35190.3
20202,11500611,36259.1
20203,11500611,35665.0
20204,11500611,35601.8
20211,11500611,35749.7
20212,11500611,33847.1
20213,11500611,34235.8
20214,11500611,34699.5
20221,11500611,34511.3
20222,11500611,35410.0
20223,11500611,34402.8
20224,11500611,34623.3
20231,11500611,34311.4
20232,11500611,33400.0
20233,11500611,33243.7
20234,11500611,33015.8
20241,11500611,32784.3
20242,11500611,32565.1
20243,11500611,32675.5
20244,11500611,33366.9
20191,11500615,41120.7
20192,11500615,40708.1
20193,11500615,36885.6
20194,11500615,38768.9
20201,11500615,38671.7
20202,11500615,40488.2
20203,11500615,40154.5
20204,11500615,39654.6
20211,11500615,39078.4
20212,11500615,38185.3
20213,11500615,35242.5
20214,11500615,32557.7
20221,11500615,33224.0
20222,11500615,33350.7
20223,11500615,32170.2
20224,11500615,32112.9
20231,11500615,32583.0
20232,11500615,31657.4
20233,11500615,33306.3
20234,11500615,34900.7
20241,11500615,34853.5
20242,11500615,33105.8
20243,11500615,33510.3
20244,11500615,33159.5
20191,11500620,35734.1
20192,11500620,34232.6
20193,11500620,34001.4
20194,11500620,32433.7
20201,11500620,32290.8
20202,11500620,32474.1
20203,11500620,33022.9
20204,11500620,32507.6
20211,11500620,32090.4
20212,11500620,31816.0
20213,11500620,31800.5
20214,11500620,32252.5
20221,11500620,32102.4
20222,11500620,33965.6
20223,11500620,30796.5
20224,11500620,30586.2
20231,11500620,30569.4
20232,11500620,29777.7
20233,11500620,29942.4
20234,11500620,29771.5
20241,11500620,32372.3
20242,11500620,32112.6
20243,11500620,31775.0
20244,11500620,32201.2
20191,11500630,39521.7
20192,11500630,37390.3
20193,11500630,37590.1
20194,11500630,37593.3
20201,11500630,38857.6
20202,11500630,37090.7
20203,11500630,36176.9
20204,11500630,36381.3
20211,11500630,37441.5
20212,11500630,35678.0
20213,11500630,34964.1
20214,11500630,35781.8
20221,11500630,36255.4
20222,11500630,36070.9
20223,11500630,34974.2
20224,11500630,35229.3
20231,11500630,35672.9
20232,11500630,35649.7
20233,11500630,36135.0
20234,11500630,36592.2
20241,11500630,37061.7
20242,11500630,36582.9
20243,11500630,36170.1
20244,11500630,35510.0
20191,11500640,30658.1
20192,11500640,32314.5
20193,11500640,31485.5
20194,11500640,32249.6
20201,11500640,30183.1
20202,11500640,28024.2
20203,11500640,27153.0
20204,11500640,26507.8
20211,11500640,25419.0
20212,11500640,24943.2
20213,11500640,22452.8
20214,11500640,22178.4
20221,11500640,22299.8
20222,11500640,22799.1
20223,11500640,22651.6
20224,11500640,22738.5
20231,11500640,22787.2
20232,11500640,23690.4
20233,11500640,24463.5
20234,11500640,24785.0
20241,11500640,24512.5
20242,11500640,23475.9
20243,11500640,23466.3
20244,11500640,24344.9
20191,11500641,21810.7
20192,11500641,20920.1
20193,11500641,20026.4
20194,11500641,21867.3
20201,11500641,22414.9
20202,11500641,21184.8
20203,11500641,20761.5
20204,11500641,20490.8
20211,11500641,20001.7
20212,11500641,19251.3
20213,11500641,18838.4
20214,11500641,18567.9
20221,11500641,18535.6
20222,11500641,18600.5
20223,11500641,18381.2
20224,11500641,18344.5
20231,11500641,18042.1
20232,11500641,17644.3
20233,11500641,17677.5
20234,11500641,17631.0
20241,11500641,15919.4
20242,11500641,15238.0
20243,11500641,15126.1
20244,11500641,15175.3
20191,11530510,33998.4
20192,11530510,32792.4
20193,11530510,34183.4
20194,11530510,34630.7
20201,11530510,33895.9
20202,11530510,33819.6
20203,11530510,33027.4
20204,11530510,33056.7
20211,11530510,32457.6
20212,11530510,32104.3
20213,11530510,32735.9
20214,11530510,33202.8
20221,11530510,33160.8
20222,11530510,33632.1
20223,11530510,32910.3
20224,11530510,32822.4
20231,11530510,32507.6
20232,11530510,32337.9
20233,11530510,32287.4
20234,11530510,33089.8
20241,11530510,33230.1
20242,11530510,31591.6
20243,11530510,31352.6
20244,11530510,32014.1
20191,11530520,18735.7
20192,11530520,18433.8
20193,11530520,18887.3
20194,11530520,20128.4
20201,11530520,20323.6
20202,11530520,20368.3
20203,11530520,20063.0
20204,11530520,19930.6
20211,11530520,19627.0
20212,11530520,19471.1
20213,11530520,19232.9
20214,11530520,19331.0
20221,11530520,19355.8
20222,11530520,19329.5
20223,11530520,18956.5
20224,11530520,18787.9
20231,11530520,18703.8
20232,11530520,18400.9
20233,11530520,18256.0
20234,11530520,18219.7
20241,11530520,17717.9
20242,11530520,17858.0
20243,11530520,17869.8
20244,11530520,17759.3
20191,11530530,32030.8
20192,11530530,31313.8
20193,11530530,32185.5
20194,11530530,32545.4
20201,11530530,32908.5
20202,11530530,31393.7
20203,11530530,31574.4
20204,11530530,29810.4
20211,11530530,30001.6
20212,11530530,30210.9
20213,11530530,30179.0
