STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TOT_FLPOP_CO,ML_FLPOP_CO,FML_FLPOP_CO,AGRDE_10_FLPOP_CO,AGRDE_20_FLPOP_CO,AGRDE_30_FLPOP_CO,AGRDE_40_FLPOP_CO,AGRDE_50_FLPOP_CO,AGRDE_60_ABOVE_FLPOP_CO,TMZON_00_06_FLPOP_CO,TMZON_06_11_FLPOP_CO,TMZON_11_14_FLPOP_CO,TMZON_14_17_FLPOP_CO,TMZON_17_21_FLPOP_CO,TMZON_21_24_FLPOP_CO,MON_FLPOP_CO,TUES_FLPOP_CO,WED_FLPOP_CO,THUR_FLPOP_CO,FRI_FLPOP_CO,SAT_FLPOP_CO,SUN_FLPOP_CO
20231,A,골목상권,3110579,마포역 4번,333045.0,161478.0,171566.0,37513.0,44364.0,70017.0,59562.0,50491.0,71099.0,93451.0,70336.0,38301.0,38260.0,50753.0,41944.0,47563.0,47823.0,48214.0,48270.0,47707.0,46391.0,47080.0
20231,A,골목상권,3110581,염리초등학교,121519.0,57352.0,64167.0,19021.0,17385.0,24412.0,24293.0,19325.0,17083.0,17330.0,25719.0,21368.0,21050.0,24229.0,11822.0,18372.0,18838.0,18475.0,19234.0,18931.0,14249.0,13420.0
20231,A,골목상권,3110582,이대역 5번,541351.0,223807.0,317543.0,45622.0,178040.0,94678.0,74647.0,63041.0,85322.0,162475.0,116446.0,58478.0,55916.0,77992.0,70045.0,76486.0,76284.0,76161.0,75647.0,74348.0,80588.0,81836.0
20231,A,골목상권,3110583,공덕래미안3차아파트,389388.0,178262.0,211126.0,52172.0,55008.0,88980.0,76621.0,57541.0,59065.0,53889.0,80535.0,71698.0,74267.0,75544.0,33455.0,61172.0,61761.0,61730.0,62781.0,61541.0,42510.0,37895.0
20231,A,골목상권,3110585,마포경찰서,116630.0,52657.0,63972.0,19456.0,14958.0,23790.0,22154.0,15981.0,20292.0,20565.0,26583.0,15747.0,17489.0,22091.0,14154.0,17087.0,17027.0,17178.0,17078.0,16733.0,15495.0,16032.0
20231,A,골목상권,3110587,공덕동주민센터,659664.0,294440.0,365224.0,85393.0,109188.0,128620.0,116529.0,99425.0,120511.0,157889.0,139898.0,81306.0,83139.0,115405.0,82027.0,93346.0,92868.0,93201.0,92372.0,92088.0,94996.0,100795.0
20231,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),1480953.0,694097.0,786856.0,183992.0,189613.0,220888.0,216115.0,261504.0,408843.0,443036.0,311722.0,153006.0,148617.0,221823.0,202750.0,211776.0,210208.0,211465.0,207900.0,208472.0,213488.0,217645.0
20231,A,골목상권,3110285,홍대부중,148088.0,65413.0,82676.0,22551.0,15800.0,22722.0,25989.0,25238.0,35790.0,46021.0,31960.0,16458.0,14608.0,19932.0,19111.0,20893.0,21175.0,21261.0,21243.0,20844.0,21082.0,21592.0
20231,A,골목상권,3110520,경의중앙 신촌역,589083.0,229924.0,359159.0,56999.0,280830.0,93017.0,53688.0,51159.0,53389.0,117563.0,113464.0,80752.0,84610.0,119937.0,72758.0,81051.0,83102.0,84162.0,83999.0,84209.0,87264.0,85298.0
20231,A,골목상권,3110530,아현역 1번,198747.0,89706.0,109041.0,38006.0,29390.0,33579.0,32140.0,29174.0,36458.0,60619.0,43042.0,20842.0,19538.0,28302.0,26406.0,28398.0,28388.0,28461.0,28237.0,28513.0,28689.0,28060.0
20231,A,골목상권,3110532,아현역 2번,1076996.0,528419.0,548576.0,149402.0,147847.0,190621.0,201543.0,177301.0,210280.0,186334.0,233579.0,169930.0,175822.0,197037.0,114293.0,161856.0,161938.0,163086.0,166189.0,162299.0,131256.0,130370.0
20231,A,골목상권,3110545,마포구청역 1번,557392.0,229017.0,328375.0,46815.0,126805.0,127271.0,88373.0,66519.0,101611.0,169979.0,124874.0,56201.0,52263.0,77869.0,76206.0,78632.0,79223.0,79679.0,79227.0,79156.0,80169.0,81306.0
20231,A,골목상권,3110540,망원나들목체육관,582628.0,286163.0,296465.0,80909.0,78355.0,114485.0,103584.0,84774.0,120522.0,192960.0,128576.0,51548.0,48170.0,77040.0,84333.0,81000.0,81835.0,82016.0,80391.0,81399.0,87056.0,88932.0
20231,A,골목상권,3110542,마포구청역 7번,1422742.0,657355.0,765387.0,168906.0,224934.0,265166.0,257725.0,206554.0,299457.0,398265.0,295546.0,154995.0,151925.0,228710.0,193301.0,201038.0,200081.0,200984.0,198223.0,202611.0,207641.0,212164.0
20231,A,골목상권,3110547,KB국민은행 망원동지점,819938.0,360648.0,459290.0,100684.0,122937.0,147407.0,146215.0,123741.0,178955.0,193984.0,152550.0,99514.0,106494.0,158065.0,109332.0,114070.0,114163.0,115138.0,115337.0,116941.0,122402.0,121889.0
20231,A,골목상권,3110548,마포구청역 4번,1216107.0,558701.0,657404.0,135287.0,206319.0,253672.0,227781.0,163626.0,229422.0,296507.0,252068.0,149462.0,150606.0,212301.0,155162.0,168318.0,173291.0,171883.0,170821.0,171470.0,178798.0,181527.0
20231,A,골목상권,3110550,합정역 8번,1785235.0,781026.0,1004209.0,182639.0,361664.0,432179.0,307008.0,218473.0,283274.0,463767.0,351374.0,211207.0,216379.0,312687.0,229823.0,247859.0,249921.0,252862.0,253251.0,255424.0,265617.0,260301.0
20231,A,골목상권,3110557,홍대부속여중고앞,820359.0,373923.0,446436.0,97010.0,160965.0,159845.0,168839.0,108613.0,125088.0,213811.0,175710.0,103660.0,101699.0,127258.0,98220.0,118371.0,117920.0,118541.0,119487.0,118475.0,112824.0,114740.0
20231,A,골목상권,3110554,망원역 1번,1034704.0,468042.0,566663.0,81542.0,228471.0,241307.0,195302.0,123854.0,164227.0,194939.0,207276.0,154741.0,160926.0,197035.0,119789.0,152060.0,153148.0,154303.0,156607.0,154104.0,136969.0,127512.0
20231,A,골목상권,3110555,홍익지구대,250540.0,112685.0,137856.0,19412.0,57272.0,61716.0,45555.0,32239.0,34347.0,49083.0,47009.0,38323.0,39607.0,48791.0,27727.0,36285.0,37031.0,37054.0,37402.0,37542.0,34293.0,30933.0
20231,A,골목상권,3110559,성산중학교,864651.0,403612.0,461038.0,71129.0,228899.0,236190.0,132712.0,85617.0,110104.0,203978.0,164107.0,114272.0,118227.0,156075.0,107991.0,119606.0,122515.0,123368.0,125042.0,128766.0,125932.0,119422.0
20231,A,골목상권,3110560,마포FM,1020194.0,468631.0,551563.0,123582.0,217098.0,197510.0,187082.0,124040.0,170882.0,306786.0,218838.0,114879.0,107859.0,142541.0,129289.0,148057.0,147750.0,146822.0,147362.0,147234.0,141119.0,141850.0
20231,A,골목상권,3110144,어린이대공원역 4번,400065.0,187191.0,212874.0,30053.0,196046.0,72844.0,33299.0,31601.0,36221.0,117307.0,81202.0,41426.0,40301.0,64194.0,55634.0,56129.0,56375.0,57168.0,56922.0,56771.0,58838.0,57861.0
20231,A,골목상권,3110148,어린이대공원역 3번,570390.0,274065.0,296326.0,56747.0,242398.0,96906.0,58158.0,50695.0,65486.0,143058.0,114130.0,74218.0,71600.0,93384.0,74003.0,80637.0,83364.0,83325.0,83260.0,81389.0,79214.0,79200.0
20232,A,골목상권,3110144,어린이대공원역 4번,420988.0,196169.0,224819.0,33858.0,213014.0,75649.0,33245.0,30453.0,34769.0,125491.0,89412.0,43439.0,41098.0,65152.0,56395.0,59261.0,59400.0,59359.0,59525.0,58972.0,61999.0,62471.0
20232,A,골목상권,3110148,어린이대공원역 3번,645633.0,309391.0,336242.0,74416.0,288682.0,106882.0,61537.0,50987.0,63129.0,157287.0,130272.0,86158.0,81724.0,107272.0,82918.0,92623.0,96581.0,96380.0,95154.0,90073.0,86575.0,88246.0
20232,A,골목상권,3110285,홍대부중,151530.0,68056.0,83473.0,26655.0,14988.0,21391.0,24974.0,26323.0,37201.0,43429.0,33328.0,18473.0,15840.0,21172.0,19287.0,21216.0,22136.0,22389.0,21842.0,21709.0,21139.0,21098.0
20232,A,골목상권,3110520,경의중앙 신촌역,617847.0,233026.0,384821.0,58297.0,311158.0,93136.0,52915.0,49034.0,53307.0,120797.0,118431.0,84443.0,88293.0,128880.0,77006.0,85687.0,87025.0,87302.0,87674.0,88964.0,91831.0,89364.0
20232,A,골목상권,3110530,아현역 1번,195957.0,89273.0,106684.0,41369.0,29192.0,32276.0,30410.0,27842.0,34866.0,58579.0,42633.0,21160.0,19730.0,28008.0,25845.0,28335.0,28273.0,28388.0,28153.0,28183.0,27654.0,26971.0
20232,A,골목상권,3110532,아현역 2번,1065877.0,518386.0,547491.0,157253.0,145288.0,185151.0,197225.0,171808.0,209152.0,184570.0,236306.0,167440.0,172153.0,192012.0,113396.0,158935.0,162600.0,165800.0,165688.0,159629.0,126934.0,126293.0
20232,A,골목상권,3110540,망원나들목체육관,608787.0,297731.0,311056.0,75972.0,92651.0,120294.0,108693.0,88907.0,122268.0,197892.0,130474.0,53094.0,50235.0,86015.0,91076.0,85273.0,83949.0,83060.0,82369.0,85211.0,92863.0,96060.0
20232,A,골목상권,3110542,마포구청역 7번,1510727.0,692449.0,818277.0,182592.0,231006.0,284164.0,274574.0,221447.0,316943.0,423942.0,311855.0,162629.0,160361.0,244020.0,207923.0,214613.0,212644.0,211333.0,212327.0,214798.0,221656.0,223356.0
20232,A,골목상권,3110545,마포구청역 1번,557341.0,226921.0,330420.0,45694.0,130225.0,128113.0,87539.0,64712.0,101056.0,169636.0,125203.0,55616.0,52157.0,77953.0,76778.0,79680.0,79338.0,79003.0,77930.0,78493.0,80594.0,82304.0
20232,A,골목상권,3110547,KB국민은행 망원동지점,901589.0,392855.0,508734.0,113063.0,139676.0,163822.0,158694.0,136650.0,189684.0,214943.0,168019.0,107296.0,114091.0,175350.0,121890.0,125633.0,125998.0,124373.0,127888.0,128961.0,134004.0,134733.0
20232,A,골목상권,3110548,마포구청역 4번,1216423.0,555249.0,661175.0,138299.0,206198.0,256712.0,229053.0,160366.0,225795.0,294246.0,252602.0,149955.0,150242.0,213336.0,156043.0,169625.0,172255.0,173300.0,171758.0,173353.0,176874.0,179256.0
20232,A,골목상권,3110550,합정역 8번,1732047.0,757632.0,974413.0,168146.0,344916.0,424681.0,305660.0,216866.0,271778.0,475504.0,348001.0,199440.0,201249.0,285664.0,222188.0,244841.0,245924.0,244777.0,244801.0,249534.0,252515.0,249655.0
20232,A,골목상권,3110554,망원역 1번,981091.0,440439.0,540652.0,75389.0,216828.0,227678.0,187376.0,116804.0,157017.0,185828.0,193135.0,145297.0,151964.0,188769.0,116098.0,145175.0,145580.0,146473.0,147911.0,145992.0,129533.0,120429.0
20232,A,골목상권,3110555,홍익지구대,229652.0,100424.0,129228.0,19715.0,52164.0,57609.0,41887.0,28316.0,29961.0,43086.0,43832.0,36421.0,37560.0,44733.0,24022.0,33554.0,33997.0,34513.0,34300.0,33963.0,30997.0,28330.0
20232,A,골목상권,3110557,홍대부속여중고앞,826192.0,370845.0,455345.0,108654.0,161278.0,157546.0,166435.0,109132.0,123146.0,218063.0,178349.0,104029.0,101445.0,125636.0,98669.0,118524.0,119552.0,120856.0,120144.0,118533.0,113571.0,115014.0
20232,A,골목상권,3110564,홍대입구역 3번,941560.0,394352.0,547208.0,85821.0,367406.0,205652.0,126093.0,75996.0,80592.0,115294.0,138271.0,144637.0,176095.0,254344.0,112919.0,123901.0,123926.0,125459.0,126991.0,139235.0,160429.0,141620.0
20232,A,골목상권,3110559,성산중학교,917230.0,427849.0,489380.0,83344.0,239388.0,246926.0,143804.0,88888.0,114879.0,211925.0,177374.0,126359.0,128147.0,161871.0,111553.0,127337.0,131089.0,132907.0,132828.0,135355.0,130815.0,126901.0
20232,A,골목상권,3110560,마포FM,976514.0,446432.0,530082.0,129670.0,214814.0,187005.0,175159.0,114322.0,155543.0,295928.0,214524.0,111444.0,102319.0,131549.0,120751.0,142256.0,143287.0,142745.0,142030.0,140081.0,133092.0,133024.0
20232,A,골목상권,3110561,상수역 4번,763460.0,355690.0,407770.0,52328.0,212254.0,199220.0,109992.0,74716.0,114949.0,204717.0,153006.0,88218.0,89294.0,125660.0,102565.0,107665.0,107257.0,107161.0,108997.0,111385.0,111962.0,109035.0
20232,A,골목상권,3110562,연트럴파크(연남동주민센터),987677.0,440365.0,547313.0,94812.0,269667.0,237698.0,157608.0,98145.0,129748.0,222468.0,172894.0,120643.0,141566.0,205412.0,124694.0,132694.0,131346.0,131221.0,133533.0,140497.0,162563.0,155822.0
20232,A,골목상권,3110563,상수역 3번,173826.0,80907.0,92918.0,15466.0,46077.0,39204.0,27247.0,19295.0,26538.0,36321.0,34461.0,22611.0,24368.0,34085.0,21979.0,23855.0,24444.0,24451.0,24716.0,24774.0,25913.0,25673.0
20232,A,골목상권,3110570,KB국민은행 서강지점,203324.0,91962.0,111361.0,42469.0,24123.0,31050.0,35739.0,30897.0,39046.0,44165.0,43383.0,28903.0,27480.0,35121.0,24271.0,29782.0,29713.0,29792.0,29678.0,29840.0,27033.0,27486.0
20232,A,골목상권,3110565,홍익대,441532.0,208181.0,233349.0,60802.0,192527.0,69480.0,45603.0,34432.0,38686.0,130958.0,91869.0,51093.0,50618.0,64178.0,52814.0,61713.0,63097.0,63408.0,62680.0,61515.0,64905.0,64213.0
20232,A,골목상권,3110569,홍대땡땡거리,853129.0,382081.0,471049.0,79098.0,333755.0,156060.0,95384.0,84966.0,103864.0,208628.0,169071.0,107822.0,108682.0,153070.0,105856.0,117141.0,118055.0,119154.0,118596.0,122139.0,130792.0,127251.0
20232,A,골목상권,3110576,대흥역 3번,1299341.0,618938.0,680404.0,272544.0,258293.0,198479.0,209697.0,157310.0,203019.0,224007.0,244946.0,184938.0,198724.0,283578.0,163150.0,187830.0,191985.0,192904.0,193751.0,186250.0,178674.0,167947.0
20232,A,골목상권,3110571,신수동주민센터,474773.0,217729.0,257045.0,76096.0,61933.0,74125.0,87408.0,70317.0,104895.0,124007.0,102334.0,57116.0,55870.0,76500.0,58947.0,67666.0,67480.0,66803.0,66964.0,66774.0,67846.0,71240.0
20232,A,골목상권,3110572,서강대역 1번,1997050.0,1020357.0,976693.0,303430.0,630585.0,307310.0,267145.0,209721.0,278860.0,471156.0,407199.0,264970.0,263884.0,348544.0,241296.0,285972.0,292784.0,294479.0,292740.0,281641.0,278073.0,271359.0
20232,A,골목상권,3110573,신촌역 6번,115715.0,53506.0,62209.0,14274.0,49036.0,19026.0,11087.0,9709.0,12585.0,24321.0,24845.0,17974.0,17085.0,19615.0,11877.0,16882.0,17406.0,17572.0,17584.0,17000.0,15169.0,14103.0
20232,A,골목상권,3110574,서강대학교,63593.0,33498.0,30094.0,11021.0,23444.0,8220.0,7608.0,5966.0,7336.0,9100.0,13132.0,10726.0,10777.0,12796.0,7063.0,9339.0,9869.0,9878.0,9937.0,8818.0,7987.0,7767.0
20232,A,골목상권,3110575,대흥동주민센터,1101066.0,474767.0,626298.0,94783.0,444998.0,199261.0,117896.0,101570.0,142557.0,370433.0,244444.0,110581.0,97654.0,135948.0,142007.0,158048.0,158851.0,159191.0,158640.0,156976.0,155196.0,154164.0
20232,A,골목상권,3110582,이대역 5번,519440.0,212973.0,306467.0,48752.0,180459.0,88662.0,68686.0,55997.0,76882.0,157645.0,111362.0,55025.0,52280.0,74689.0,68440.0,73907.0,73581.0,72978.0,72975.0,73157.0,75831.0,77011.0
20232,A,골목상권,3110577,용강동주민센터,509761.0,226220.0,283542.0,127401.0,53786.0,77588.0,91914.0,66656.0,92417.0,121713.0,97822.0,60351.0,66878.0,99610.0,63388.0,72203.0,72868.0,71228.0,71830.0,70450.0,76215.0,74966.0
20232,A,골목상권,3110578,대흥역 2번,2586337.0,1194103.0,1392235.0,462954.0,400581.0,437197.0,502469.0,359410.0,423727.0,614160.0,519451.0,324531.0,329699.0,458517.0,339978.0,375269.0,379735.0,378688.0,380295.0,370618.0,355277.0,346455.0
20232,A,골목상권,3110579,마포역 4번,363759.0,174404.0,189354.0,40326.0,51719.0,74631.0,64872.0,54299.0,77911.0,105235.0,75680.0,39887.0,40626.0,56568.0,45765.0,51359.0,50618.0,51112.0,50693.0,51543.0,54065.0,54368.0
20232,A,골목상권,3110581,염리초등학교,133495.0,62330.0,71166.0,20513.0,19013.0,26988.0,26464.0,20519.0,19999.0,19946.0,28021.0,22914.0,22075.0,26644.0,13893.0,19718.0,20300.0,20906.0,21090.0,20451.0,16155.0,14877.0
20232,A,골목상권,3110583,공덕래미안3차아파트,368675.0,168188.0,200487.0,49640.0,50098.0,84896.0,75347.0,53689.0,55007.0,51975.0,75368.0,66755.0,69788.0,72294.0,32495.0,57483.0,58904.0,59703.0,59653.0,56839.0,39979.0,36114.0
20232,A,골목상권,3110584,아현역 4번,92630.0,41428.0,51203.0,18816.0,13308.0,15297.0,14214.0,13052.0,17944.0,23551.0,19586.0,11187.0,11229.0,15438.0,11641.0,13302.0,13362.0,13434.0,13344.0,13345.0,13167.0,12676.0
20232,A,골목상권,3110585,마포경찰서,114325.0,51195.0,63130.0,18832.0,13757.0,23385.0,22279.0,15936.0,20138.0,20630.0,25532.0,14950.0,16890.0,22028.0,14297.0,16811.0,16654.0,16628.0,16474.0,16227.0,15385.0,16147.0
20232,A,골목상권,3110587,공덕동주민센터,623485.0,275492.0,347992.0,74071.0,105183.0,122263.0,110050.0,95143.0,116776.0,152531.0,131159.0,74642.0,77517.0,109241.0,78395.0,88125.0,87974.0,88027.0,88263.0,86534.0,90225.0,94336.0
20232,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),1436087.0,664062.0,772025.0,175304.0,178345.0,210316.0,210360.0,255615.0,406151.0,413903.0,292191.0,149181.0,148259.0,228096.0,204459.0,206608.0,205841.0,205342.0,204540.0,204946.0,204004.0,204806.0
20232,D,발달상권,3120054,어린이대공원역,1726235.0,816804.0,909431.0,187829.0,707219.0,310370.0,187046.0,148251.0,185520.0,432980.0,356694.0,217730.0,211010.0,288905.0,218913.0,248456.0,252041.0,254216.0,253322.0,244244.0,236747.0,237208.0
20232,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",7280557.0,3248459.0,4032096.0,797975.0,3487417.0,1133647.0,668219.0,549830.0,643468.0,1285465.0,1254635.0,1041957.0,1108082.0,1658129.0,932288.0,995707.0,1013201.0,1025897.0,1038732.0,1082427.0,1121321.0,1003270.0
20232,D,발달상권,3120096,"이화여대(이대역, 이대)",1491089.0,504669.0,986421.0,130932.0,726079.0,236474.0,136497.0,122422.0,138683.0,390417.0,310132.0,180373.0,180292.0,244871.0,185005.0,211547.0,213954.0,214016.0,214449.0,214358.0,214460.0,208304.0
20232,D,발달상권,3120103,홍대입구역(홍대),4227814.0,2019877.0,2207936.0,487917.0,1830113.0,877298.0,464272.0,284105.0,284108.0,825628.0,574864.0,555943.0,670635.0,1001171.0,599574.0,539470.0,535883.0,545549.0,565172.0,638874.0,754260.0,648607.0
20232,D,발달상권,3120099,월드컵경기장역(월드컵경기장),9585.0,4591.0,4993.0,1137.0,1337.0,1822.0,1818.0,1476.0,1996.0,597.0,1736.0,1884.0,2270.0,2321.0,777.0,1165.0,1168.0,1132.0,1176.0,1354.0,2111.0,1481.0
20232,D,발달상권,3120100,망원역,507916.0,219970.0,287946.0,43239.0,112038.0,117994.0,89386.0,59963.0,85296.0,96826.0,96876.0,71878.0,77086.0,102926.0,62324.0,72988.0,72754.0,72943.0,73752.0,74133.0,73586.0,67758.0
20232,D,발달상권,3120101,합정역,1697575.0,771430.0,926144.0,129731.0,462918.0,439093.0,274605.0,187691.0,203536.0,239872.0,310212.0,278086.0,285251.0,386520.0,197633.0,235727.0,244289.0,247188.0,252675.0,257873.0,242435.0,217388.0
20232,D,발달상권,3120102,서교동(홍대),2482544.0,1135341.0,1347202.0,209443.0,686386.0,559739.0,439401.0,283934.0,303641.0,392169.0,460940.0,395095.0,433840.0,526836.0,273664.0,351286.0,359130.0,366461.0,370157.0,371404.0,352782.0,311321.0
20232,D,발달상권,3120104,연남동(홍대),4861686.0,2133323.0,2728361.0,441385.0,1486655.0,1091132.0,772491.0,501584.0,568440.0,995266.0,845750.0,651014.0,729041.0,1034771.0,605843.0,666470.0,670742.0,679009.0,686204.0,714770.0,755063.0,689426.0
20232,D,발달상권,3120105,상수역(홍대),1110498.0,518889.0,591609.0,142726.0,442979.0,210895.0,132682.0,80347.0,100869.0,223586.0,197159.0,159282.0,164813.0,224998.0,140660.0,153667.0,160382.0,160764.0,161886.0,161920.0,162474.0,149406.0
20232,D,발달상권,3120106,마포역,913960.0,431710.0,482251.0,112834.0,121374.0,193746.0,180852.0,140799.0,164355.0,177019.0,190024.0,135739.0,133266.0,171381.0,106530.0,133160.0,136580.0,138978.0,139732.0,137076.0,118168.0,110267.0
20232,D,발달상권,3120107,공덕역(공덕오거리),1533701.0,705608.0,828094.0,197990.0,235653.0,328698.0,290695.0,234897.0,245769.0,205015.0,318445.0,269535.0,270337.0,317229.0,153140.0,229658.0,236151.0,240949.0,241769.0,234504.0,184438.0,166233.0
20232,R,전통시장,3130175,신촌 상인회(신촌상점가),100333.0,45225.0,55108.0,14573.0,43299.0,16159.0,9262.0,7886.0,9154.0,12480.0,18215.0,16260.0,17662.0,24225.0,11491.0,13919.0,14079.0,14432.0,14377.0,14704.0,15505.0,13317.0
20232,R,전통시장,3130183,상암동상점가,1261371.0,621270.0,640101.0,99053.0,266569.0,318526.0,249608.0,162372.0,165244.0,221117.0,242467.0,194366.0,184281.0,264316.0,154821.0,184260.0,195399.0,199406.0,202383.0,189356.0,153813.0,136754.0
20232,R,전통시장,3130178,이대 앞 스타트업 상점가,62140.0,13716.0,48424.0,14440.0,26872.0,6696.0,5324.0,4592.0,4216.0,10816.0,13424.0,11232.0,10804.0,10036.0,5828.0,9664.0,10268.0,10312.0,10348.0,8944.0,6432.0,6172.0
20232,R,전통시장,3130181,아현가구거리상점가,2156457.0,1065825.0,1090631.0,208996.0,319381.0,475179.0,460715.0,332151.0,360035.0,387875.0,489117.0,358015.0,379348.0,344140.0,197963.0,329633.0,346412.0,358172.0,355910.0,327653.0,223370.0,215307.0
20232,R,전통시장,3130189,서교시장,82122.0,36688.0,45434.0,11200.0,33154.0,14913.0,9796.0,6554.0,6505.0,14288.0,11077.0,11002.0,14074.0,20923.0,10758.0,10461.0,10361.0,10528.0,10739.0,12204.0,14793.0,13035.0
20232,R,전통시장,3130184,마포농수산물시장,9571.0,4824.0,4747.0,954.0,842.0,1421.0,1975.0,1775.0,2604.0,236.0,2019.0,2103.0,2419.0,2313.0,481.0,1092.0,1094.0,1043.0,1038.0,1306.0,2238.0,1758.0
20232,R,전통시장,3130185,망원월드컵시장,191732.0,81154.0,110579.0,26292.0,28840.0,34051.0,34331.0,28494.0,39725.0,47582.0,35417.0,22605.0,24241.0,36686.0,25202.0,26614.0,27010.0,26364.0,26947.0,27292.0,28792.0,28715.0
20232,R,전통시장,3130186,망원시장,283040.0,119155.0,163885.0,28521.0,50045.0,59691.0,51382.0,32897.0,60506.0,72272.0,51856.0,33703.0,37159.0,52872.0,35179.0,38619.0,38073.0,37780.0,38173.0,39716.0,45210.0,45470.0
20232,R,전통시장,3130188,합정시장,62996.0,28570.0,34426.0,5747.0,17367.0,15960.0,10070.0,6792.0,7062.0,8339.0,11395.0,11068.0,10263.0,14842.0,7087.0,8797.0,9148.0,9206.0,9585.0,9664.0,8754.0,7840.0
20232,R,전통시장,3130195,도화동 상점가,1137341.0,529611.0,607730.0,100232.0,181979.0,252294.0,211417.0,172652.0,218770.0,199843.0,216070.0,172318.0,173212.0,243459.0,132440.0,163791.0,166081.0,168588.0,168293.0,168700.0,156746.0,145142.0
20232,R,전통시장,3130190,홍대소상공인상점가,536619.0,245334.0,291286.0,74041.0,227150.0,96848.0,59985.0,39831.0,38763.0,101169.0,69994.0,69123.0,88411.0,133642.0,74279.0,67639.0,66503.0,67600.0,69546.0,80125.0,99057.0,86151.0
20232,R,전통시장,3130191,홍대 걷고싶은 거리,641489.0,282807.0,358682.0,82304.0,256547.0,130823.0,75092.0,49351.0,47375.0,76013.0,85614.0,97846.0,125279.0,176498.0,80239.0,83521.0,84704.0,85682.0,87898.0,96093.0,110168.0,93422.0
20232,R,전통시장,3130193,신수시장,56604.0,25548.0,31056.0,10257.0,6858.0,8406.0,10536.0,8533.0,12015.0,12836.0,12051.0,7651.0,7407.0,9824.0,6835.0,8105.0,8075.0,8080.0,8085.0,8071.0,7928.0,8262.0
20232,R,전통시장,3130194,용강동 상점가,463593.0,216987.0,246607.0,80500.0,44678.0,80115.0,101859.0,67180.0,89262.0,111334.0,94502.0,59188.0,59457.0,83589.0,55521.0,66869.0,66949.0,67130.0,67865.0,67889.0,64272.0,62618.0
20232,R,전통시장,3130196,공덕시장,33440.0,15843.0,17597.0,3451.0,5154.0,7297.0,6419.0,5476.0,5643.0,6026.0,6867.0,5938.0,5686.0,6025.0,2899.0,5109.0,5271.0,5451.0,5419.0,5231.0,3735.0,3225.0
20232,R,전통시장,3130197,마포시장,77301.0,36774.0,40528.0,7680.0,11862.0,16899.0,15134.0,12928.0,12802.0,8021.0,16243.0,15429.0,14875.0,16173.0,6563.0,11984.0,12369.0,12732.0,12715.0,12156.0,8214.0,7132.0
20232,R,전통시장,3130198,아현시장,293546.0,130799.0,162746.0,62862.0,35743.0,46551.0,43171.0,41126.0,64094.0,62806.0,63440.0,40379.0,41784.0,51545.0,33590.0,42300.0,43493.0,43752.0,43402.0,43017.0,39829.0,37752.0
20233,A,골목상권,3110144,어린이대공원역 4번,380635.0,177770.0,202865.0,28728.0,187852.0,69841.0,32472.0,28993.0,32746.0,114270.0,80488.0,39024.0,37248.0,58228.0,51375.0,53850.0,54362.0,53684.0,53746.0,52816.0,54562.0,57615.0
20233,A,골목상권,3110148,어린이대공원역 3번,673592.0,316298.0,357294.0,71297.0,263571.0,120427.0,76335.0,62360.0,79602.0,197763.0,136367.0,77841.0,73672.0,101306.0,86646.0,97009.0,98507.0,97644.0,96618.0,93577.0,93163.0,97073.0
20233,A,골목상권,3110285,홍대부중,148930.0,66549.0,82381.0,24477.0,15625.0,21744.0,23120.0,26400.0,37562.0,41803.0,32963.0,18329.0,15768.0,21239.0,18828.0,20372.0,21545.0,21943.0,21761.0,21818.0,21101.0,20387.0
20233,A,골목상권,3110520,경의중앙 신촌역,567396.0,221823.0,345573.0,50991.0,275640.0,88899.0,52015.0,47319.0,52530.0,108014.0,107925.0,79083.0,83403.0,118487.0,70484.0,79876.0,81019.0,81085.0,79146.0,79626.0,83018.0,83625.0
20233,A,골목상권,3110530,아현역 1번,188808.0,85839.0,102970.0,36941.0,27681.0,31842.0,29891.0,27375.0,35077.0,57492.0,40490.0,20059.0,18921.0,26718.0,25127.0,27330.0,27001.0,27186.0,26889.0,26660.0,26753.0,26990.0
20233,A,골목상권,3110532,아현역 2번,1059168.0,515400.0,543768.0,144179.0,145094.0,189735.0,197924.0,173702.0,208533.0,182034.0,233432.0,168223.0,170984.0,191551.0,112945.0,163539.0,161848.0,163731.0,159665.0,157669.0,125805.0,126911.0
20233,A,골목상권,3110540,망원나들목체육관,602815.0,297089.0,305726.0,79008.0,88971.0,113757.0,106361.0,90668.0,124049.0,198006.0,130365.0,51888.0,48195.0,83814.0,90547.0,83413.0,82927.0,83148.0,83313.0,85121.0,90699.0,94194.0
20233,A,골목상권,3110542,마포구청역 7번,1410900.0,640259.0,770642.0,169311.0,209796.0,267308.0,252591.0,211397.0,300498.0,387089.0,293540.0,155263.0,151824.0,230004.0,193182.0,200421.0,202822.0,198692.0,197190.0,197865.0,203339.0,210571.0
