quarter,dong_code,dong_name,golmok_avg_sales,industry_code,industry_name
20221,11440600,대흥동,11166498.782608695,CS100004,양식
20214,11440600,대흥동,20171050.391304348,CS100004,양식
20222,11440610,염리동,139458244.7142857,CS100004,양식
20221,11440610,염리동,156673043.2142857,CS100004,양식
20214,11440610,염리동,172543375.92857143,CS100004,양식
20222,11440630,신수동,8788772.333333334,CS100004,양식
20221,11440630,신수동,3609803.0,CS100004,양식
20214,11440630,신수동,7738539.8125,CS100004,양식
20222,11440655,서강동,29860372.133333333,CS100004,양식
20221,11440655,서강동,26940296.29032258,CS100004,양식
20214,11440655,서강동,36275927.241935484,CS100004,양식
20222,11440660,서교동,42342300.18466899,CS100004,양식
20221,11440660,서교동,34886346.95486111,CS100004,양식
20214,11440660,서교동,45146624.16438356,CS100004,양식
20222,11440680,합정동,27568971.803030305,CS100004,양식
20221,11440680,합정동,23259502.42647059,CS100004,양식
20214,11440680,합정동,30656524.91549296,CS100004,양식
20222,11440690,망원1동,18244081.3,CS100004,양식
20221,11440690,망원1동,15171789.238095239,CS100004,양식
20214,11440690,망원1동,18821738.625,CS100004,양식
20222,11440700,망원2동,,CS100004,양식
20221,11440700,망원2동,9721043.142857144,CS100004,양식
20214,11440700,망원2동,10771102.375,CS100004,양식
20222,11440710,연남동,37741494.531034485,CS100004,양식
20221,11440710,연남동,32456985.58741259,CS100004,양식
20214,11440710,연남동,38747010.76388889,CS100004,양식
20222,11440720,성산1동,3386687.25,CS100004,양식
20221,11440720,성산1동,3041054.263157895,CS100004,양식
20214,11440720,성산1동,3815051.1052631577,CS100004,양식
20222,11440730,성산2동,,CS100004,양식
20221,11440730,성산2동,,CS100004,양식
20214,11440730,성산2동,,CS100004,양식
20222,11440740,상암동,57685182.27906977,CS100004,양식
20221,11440740,상암동,41845798.71428572,CS100004,양식
20214,11440740,상암동,52409389.541666664,CS100004,양식
20222,11440555,아현동,35642702.916666664,CS100005,제과
20221,11440555,아현동,28599503.333333332,CS100005,제과
20214,11440555,아현동,36380861.27272727,CS100005,제과
20222,11440565,공덕동,60890760.95,CS100005,제과
20221,11440565,공덕동,51251744.2,CS100005,제과
20214,11440565,공덕동,49785705.05,CS100005,제과
20222,11440585,도화동,26411888.736842107,CS100005,제과
20221,11440585,도화동,22330062.904761903,CS100005,제과
20214,11440585,도화동,24038425.681818184,CS100005,제과
20222,11440590,용강동,32581726.692307692,CS100005,제과
20221,11440590,용강동,26991825.53846154,CS100005,제과
20214,11440590,용강동,34174856.25,CS100005,제과
20222,11440600,대흥동,23147736.363636363,CS100005,제과
20221,11440600,대흥동,21175145.76190476,CS100005,제과
20214,11440600,대흥동,19772764.90909091,CS100005,제과
20222,11440610,염리동,66737755.55555555,CS100005,제과
20221,11440610,염리동,52153990.75,CS100005,제과
20214,11440610,염리동,70084510.4,CS100005,제과
20222,11440630,신수동,67152599.3,CS100005,제과
20221,11440630,신수동,56720261.63636363,CS100005,제과
20214,11440630,신수동,53713126.416666664,CS100005,제과
20222,11440655,서강동,30226752.757575758,CS100005,제과
20221,11440655,서강동,32792896.76470588,CS100005,제과
20214,11440655,서강동,41092858.79310345,CS100005,제과
20222,11440660,서교동,32858111.454545453,CS100005,제과
20221,11440660,서교동,28248032.316666666,CS100005,제과
20214,11440660,서교동,23538863.78448276,CS100005,제과
20222,11440680,합정동,15245260.722222222,CS100005,제과
20221,11440680,합정동,16184662.472222222,CS100005,제과
20214,11440680,합정동,17163512.942857143,CS100005,제과
20222,11440690,망원1동,6319866.75,CS100005,제과
20221,11440690,망원1동,6891620.083333333,CS100005,제과
20214,11440690,망원1동,6946046.588235294,CS100005,제과
20222,11440700,망원2동,39002947.7,CS100005,제과
20221,11440700,망원2동,44077816.25,CS100005,제과
20214,11440700,망원2동,42631061.09090909,CS100005,제과
20222,11440710,연남동,5508153.025974026,CS100005,제과
20221,11440710,연남동,4100195.8051948054,CS100005,제과
20214,11440710,연남동,4668073.6875,CS100005,제과
20222,11440720,성산1동,7431940.684210527,CS100005,제과
20221,11440720,성산1동,5858698.736842105,CS100005,제과
20214,11440720,성산1동,5898442.7894736845,CS100005,제과
20222,11440730,성산2동,31528510.157894738,CS100005,제과
20221,11440730,성산2동,27651177.85,CS100005,제과
20214,11440730,성산2동,21055512.208333332,CS100005,제과
20222,11440740,상암동,49538087.40740741,CS100005,제과
20221,11440740,상암동,43394237.60714286,CS100005,제과
20214,11440740,상암동,45222789.25925926,CS100005,제과
20222,11440555,아현동,1695894.5555555555,CS100006,패스트푸드
20221,11440555,아현동,1294005.111111111,CS100006,패스트푸드
20214,11440555,아현동,3464246.222222222,CS100006,패스트푸드
20222,11440565,공덕동,9424254.611111112,CS100006,패스트푸드
20221,11440565,공덕동,9381950.888888888,CS100006,패스트푸드
20214,11440565,공덕동,8890328.684210526,CS100006,패스트푸드
20222,11440585,도화동,19356265.6,CS100006,패스트푸드
20221,11440585,도화동,18735503.6,CS100006,패스트푸드
20214,11440585,도화동,24880564.733333334,CS100006,패스트푸드
20222,11440590,용강동,2334484.5,CS100006,패스트푸드
20221,11440590,용강동,2147857.0625,CS100006,패스트푸드
20214,11440590,용강동,2091661.0,CS100006,패스트푸드
20222,11440600,대흥동,6818726.636363637,CS100006,패스트푸드
20221,11440600,대흥동,5192635.625,CS100006,패스트푸드
20214,11440600,대흥동,4657445.16,CS100006,패스트푸드
20222,11440610,염리동,7435182.8,CS100006,패스트푸드
20221,11440610,염리동,6607692.2,CS100006,패스트푸드
20214,11440610,염리동,10946279.470588235,CS100006,패스트푸드
20222,11440630,신수동,12918249.363636363,CS100006,패스트푸드
20221,11440630,신수동,10476619.181818182,CS100006,패스트푸드
20214,11440630,신수동,6472469.7272727275,CS100006,패스트푸드
20222,11440655,서강동,11869237.851851853,CS100006,패스트푸드
20221,11440655,서강동,9413387.285714285,CS100006,패스트푸드
20214,11440655,서강동,7859116.233333333,CS100006,패스트푸드
20222,11440660,서교동,26792037.3539823,CS100006,패스트푸드
20221,11440660,서교동,22782723.157894738,CS100006,패스트푸드
20214,11440660,서교동,29985924.666666668,CS100006,패스트푸드
20222,11440680,합정동,32926544.272727273,CS100006,패스트푸드
20221,11440680,합정동,28940854.217391305,CS100006,패스트푸드
20214,11440680,합정동,36888973.461538464,CS100006,패스트푸드
20222,11440690,망원1동,34720585.45,CS100006,패스트푸드
20221,11440690,망원1동,32507559.904761903,CS100006,패스트푸드
20214,11440690,망원1동,35537265.1,CS100006,패스트푸드
20222,11440700,망원2동,54183363.5,CS100006,패스트푸드
20221,11440700,망원2동,51046813.416666664,CS100006,패스트푸드
20214,11440700,망원2동,51872533.84615385,CS100006,패스트푸드
20222,11440710,연남동,2045951.5476190476,CS100006,패스트푸드
20221,11440710,연남동,1315565.511627907,CS100006,패스트푸드
20214,11440710,연남동,819014.8205128205,CS100006,패스트푸드
20222,11440720,성산1동,19561637.64285714,CS100006,패스트푸드
20221,11440720,성산1동,15644428.133333333,CS100006,패스트푸드
20214,11440720,성산1동,12076218.8125,CS100006,패스트푸드
20222,11440730,성산2동,17604724.85714286,CS100006,패스트푸드
20221,11440730,성산2동,13807812.733333332,CS100006,패스트푸드
20214,11440730,성산2동,17575482.6875,CS100006,패스트푸드
20222,11440740,상암동,55119871.512195125,CS100006,패스트푸드
20221,11440740,상암동,45259277.571428575,CS100006,패스트푸드
20214,11440740,상암동,69237455.04878049,CS100006,패스트푸드
20222,11440555,아현동,2617267.3333333335,CS100007,치킨
20221,11440555,아현동,1237999.2,CS100007,치킨
20214,11440555,아현동,3551174.1333333333,CS100007,치킨
20222,11440565,공덕동,7831442.454545454,CS100007,치킨
20221,11440565,공덕동,7080621.454545454,CS100007,치킨
20214,11440565,공덕동,12049288.727272727,CS100007,치킨
20222,11440585,도화동,31553209.125,CS100007,치킨
20221,11440585,도화동,21717168.09090909,CS100007,치킨
20214,11440585,도화동,38012576.0952381,CS100007,치킨
20222,11440590,용강동,10371871.666666666,CS100007,치킨
20221,11440590,용강동,7945013.833333333,CS100007,치킨
20214,11440590,용강동,15343804.944444444,CS100007,치킨
20222,11440600,대흥동,2427477.769230769,CS100007,치킨
20221,11440600,대흥동,2199242.153846154,CS100007,치킨
20214,11440600,대흥동,4102073.3333333335,CS100007,치킨
20222,11440610,염리동,43448895.3,CS100007,치킨
20221,11440610,염리동,28695578.6,CS100007,치킨
20214,11440610,염리동,66100269.88888889,CS100007,치킨
20222,11440630,신수동,8452916.25,CS100007,치킨
20221,11440630,신수동,7104704.866666666,CS100007,치킨
20214,11440630,신수동,10596727.0,CS100007,치킨
20222,11440655,서강동,3438737.3157894737,CS100007,치킨
20221,11440655,서강동,4990146.222222222,CS100007,치킨
20214,11440655,서강동,6124422.842105263,CS100007,치킨
20222,11440660,서교동,22775779.40677966,CS100007,치킨
20221,11440660,서교동,16124906.783333333,CS100007,치킨
20214,11440660,서교동,34007036.54098361,CS100007,치킨
20222,11440680,합정동,26102840.8,CS100007,치킨
20221,11440680,합정동,19035687.4,CS100007,치킨
20214,11440680,합정동,27541806.666666668,CS100007,치킨
20222,11440690,망원1동,15842069.260869564,CS100007,치킨
20221,11440690,망원1동,15891821.130434783,CS100007,치킨
20214,11440690,망원1동,19711773.636363637,CS100007,치킨
20222,11440700,망원2동,13274264.695652174,CS100007,치킨
20221,11440700,망원2동,10055341.708333334,CS100007,치킨
20214,11440700,망원2동,18347465.625,CS100007,치킨
20222,11440710,연남동,16407540.76923077,CS100007,치킨
20221,11440710,연남동,14800162.666666666,CS100007,치킨
20214,11440710,연남동,18602433.916666668,CS100007,치킨
20222,11440720,성산1동,17924438.90909091,CS100007,치킨
20221,11440720,성산1동,14716694.636363637,CS100007,치킨
20214,11440720,성산1동,21097631.636363637,CS100007,치킨
20222,11440730,성산2동,39622215.25,CS100007,치킨
20221,11440730,성산2동,30491068.0,CS100007,치킨
20214,11440730,성산2동,41779707.5,CS100007,치킨
20222,11440740,상암동,38088842.678571425,CS100007,치킨
20221,11440740,상암동,26214776.846153848,CS100007,치킨
20214,11440740,상암동,44239649.307692304,CS100007,치킨
20222,11440555,아현동,12506071.205882354,CS100008,분식
20221,11440555,아현동,11332136.909090908,CS100008,분식
20214,11440555,아현동,12532945.470588235,CS100008,분식
20222,11440565,공덕동,13655242.863636363,CS100008,분식
20221,11440565,공덕동,14582193.954545455,CS100008,분식
20214,11440565,공덕동,18531008.18604651,CS100008,분식
20222,11440585,도화동,31154440.95,CS100008,분식
20221,11440585,도화동,29992280.256410256,CS100008,분식
20214,11440585,도화동,35612376.820512824,CS100008,분식
20222,11440590,용강동,39944662.56,CS100008,분식
20221,11440590,용강동,36009502.56521739,CS100008,분식
20214,11440590,용강동,46586938.59090909,CS100008,분식
20222,11440600,대흥동,17339481.06521739,CS100008,분식
20221,11440600,대흥동,14979812.733333332,CS100008,분식
20214,11440600,대흥동,18903350.422222223,CS100008,분식
20222,11440610,염리동,9456871.666666666,CS100008,분식
20221,11440610,염리동,7119853.695652174,CS100008,분식
20214,11440610,염리동,8912635.0,CS100008,분식
20222,11440630,신수동,17787983.09090909,CS100008,분식
20221,11440630,신수동,16575096.714285715,CS100008,분식
20214,11440630,신수동,24609642.42857143,CS100008,분식
20222,11440655,서강동,10508051.727272727,CS100008,분식
20221,11440655,서강동,9295183.5625,CS100008,분식
20214,11440655,서강동,11479338.857142856,CS100008,분식
20222,11440660,서교동,23169522.070921987,CS100008,분식
20221,11440660,서교동,18775935.992957745,CS100008,분식
20214,11440660,서교동,25221284.264900662,CS100008,분식
20222,11440680,합정동,41319156.56,CS100008,분식
20221,11440680,합정동,34088735.07692308,CS100008,분식
20214,11440680,합정동,44437130.84615385,CS100008,분식
20222,11440690,망원1동,43357964.179487176,CS100008,분식
20221,11440690,망원1동,38009032.14285714,CS100008,분식
20214,11440690,망원1동,48065886.166666664,CS100008,분식
20222,11440700,망원2동,7918818.4,CS100008,분식
20221,11440700,망원2동,7555566.28,CS100008,분식
20214,11440700,망원2동,12365163.08,CS100008,분식
20222,11440710,연남동,17754439.3125,CS100008,분식
20221,11440710,연남동,17751611.575757574,CS100008,분식
20214,11440710,연남동,23442345.612903226,CS100008,분식
20222,11440720,성산1동,6500147.285714285,CS100008,분식
20221,11440720,성산1동,6344813.857142857,CS100008,분식
20214,11440720,성산1동,5310337.666666667,CS100008,분식
20222,11440730,성산2동,15065378.333333334,CS100008,분식
20221,11440730,성산2동,11074256.302325582,CS100008,분식
20214,11440730,성산2동,15446089.568181818,CS100008,분식
20222,11440740,상암동,52599555.93617021,CS100008,분식
20221,11440740,상암동,47259082.916666664,CS100008,분식
20214,11440740,상암동,57726546.08695652,CS100008,분식
20222,11440555,아현동,16384369.1,CS100009,호프
20221,11440555,아현동,9361008.166666666,CS100009,호프
20214,11440555,아현동,9484508.903225806,CS100009,호프
20222,11440565,공덕동,36845279.59677419,CS100009,호프
20221,11440565,공덕동,27356040.18032787,CS100009,호프
20214,11440565,공덕동,51536542.0,CS100009,호프
20222,11440585,도화동,50677545.84931507,CS100009,호프
20221,11440585,도화동,32571810.17808219,CS100009,호프
20214,11440585,도화동,66588767.067567565,CS100009,호프
20222,11440590,용강동,62015234.47457627,CS100009,호프
20221,11440590,용강동,30836494.440677967,CS100009,호프
20214,11440590,용강동,76815806.72413793,CS100009,호프
20222,11440600,대흥동,24984175.0,CS100009,호프
20221,11440600,대흥동,13978105.965517242,CS100009,호프
20214,11440600,대흥동,31689874.0,CS100009,호프
20222,11440610,염리동,25436024.75,CS100009,호프
20221,11440610,염리동,31455331.125,CS100009,호프
20214,11440610,염리동,43696208.733333334,CS100009,호프
20222,11440630,신수동,6627034.5,CS100009,호프
20221,11440630,신수동,8973499.0,CS100009,호프
20214,11440630,신수동,15112567.666666666,CS100009,호프
20222,11440655,서강동,35206957.229166664,CS100009,호프
20221,11440655,서강동,19453909.875,CS100009,호프
20214,11440655,서강동,32649512.6,CS100009,호프
20222,11440660,서교동,61114541.105734766,CS100009,호프
20221,11440660,서교동,44090571.51957295,CS100009,호프
20214,11440660,서교동,82508239.5925926,CS100009,호프
20222,11440680,합정동,39619203.33944954,CS100009,호프
20221,11440680,합정동,26314454.28181818,CS100009,호프
20214,11440680,합정동,56109595.2,CS100009,호프
20222,11440690,망원1동,35975138.320754714,CS100009,호프
20221,11440690,망원1동,28903521.388888888,CS100009,호프
20214,11440690,망원1동,47000674.833333336,CS100009,호프
20222,11440700,망원2동,20810340.42857143,CS100009,호프
20221,11440700,망원2동,19509126.269230768,CS100009,호프
20214,11440700,망원2동,36870844.615384616,CS100009,호프
20222,11440710,연남동,33873889.16197183,CS100009,호프
20221,11440710,연남동,24196111.151724137,CS100009,호프
20214,11440710,연남동,33368630.248366013,CS100009,호프
20222,11440720,성산1동,30588774.166666668,CS100009,호프
20221,11440720,성산1동,21037985.260869566,CS100009,호프
20214,11440720,성산1동,48296365.43478261,CS100009,호프
20222,11440730,성산2동,6354018.652173913,CS100009,호프
20221,11440730,성산2동,4238443.695652174,CS100009,호프
20214,11440730,성산2동,7543913.130434782,CS100009,호프
20222,11440740,상암동,79071835.69642857,CS100009,호프
20221,11440740,상암동,39290238.481481485,CS100009,호프
20214,11440740,상암동,84961511.69642857,CS100009,호프
20222,11440555,아현동,25360637.0,CS100010,커피
20221,11440555,아현동,23998220.566037737,CS100010,커피
20214,11440555,아현동,24231307.188679244,CS100010,커피
20222,11440565,공덕동,12788023.027777778,CS100010,커피
20221,11440565,공덕동,10990774.581081081,CS100010,커피
20214,11440565,공덕동,13891964.705128206,CS100010,커피
20222,11440585,도화동,26915795.852459017,CS100010,커피
20221,11440585,도화동,23785592.355932202,CS100010,커피
20214,11440585,도화동,27824990.918032788,CS100010,커피
20222,11440590,용강동,14874810.647058824,CS100010,커피
20221,11440590,용강동,14539350.940298507,CS100010,커피
20214,11440590,용강동,18945531.855072465,CS100010,커피
20222,11440600,대흥동,18206493.048780486,CS100010,커피
20221,11440600,대흥동,15530830.296296297,CS100010,커피
20214,11440600,대흥동,20287392.6,CS100010,커피
20222,11440610,염리동,21990367.90909091,CS100010,커피
20221,11440610,염리동,20859563.5,CS100010,커피
20214,11440610,염리동,28233812.555555556,CS100010,커피
20222,11440630,신수동,25435595.348837208,CS100010,커피
20221,11440630,신수동,22960450.088888887,CS100010,커피
20214,11440630,신수동,24716135.422222223,CS100010,커피
20222,11440655,서강동,28104654.475806452,CS100010,커피
20221,11440655,서강동,22991081.52671756,CS100010,커피
20214,11440655,서강동,30217362.65714286,CS100010,커피
20222,11440660,서교동,38675854.32095096,CS100010,커피
20221,11440660,서교동,31136847.114777617,CS100010,커피
20214,11440660,서교동,37104169.455944054,CS100010,커피
20222,11440680,합정동,25845978.762711864,CS100010,커피
20221,11440680,합정동,23999688.21264368,CS100010,커피
20214,11440680,합정동,29608152.11299435,CS100010,커피
20222,11440690,망원1동,14668783.050724637,CS100010,커피
20221,11440690,망원1동,13062592.726618705,CS100010,커피
20214,11440690,망원1동,14302348.574324325,CS100010,커피
20222,11440700,망원2동,8692752.96,CS100010,커피
20221,11440700,망원2동,7551847.584415585,CS100010,커피
20214,11440700,망원2동,7989728.265060241,CS100010,커피
20222,11440710,연남동,18333224.00359712,CS100010,커피
20221,11440710,연남동,15740296.111498257,CS100010,커피
20214,11440710,연남동,18033812.41891892,CS100010,커피
20222,11440720,성산1동,8983731.350877194,CS100010,커피
20221,11440720,성산1동,6533638.813559322,CS100010,커피
20214,11440720,성산1동,9121449.93939394,CS100010,커피
20222,11440730,성산2동,27829712.89285714,CS100010,커피
20221,11440730,성산2동,21452188.14035088,CS100010,커피
20214,11440730,성산2동,33873479.87096774,CS100010,커피
20222,11440740,상암동,40229223.68205128,CS100010,커피
20221,11440740,상암동,33496501.61809045,CS100010,커피
20214,11440740,상암동,42939534.29292929,CS100010,커피
20224,11440555,아현동,23731804.336363636,CS100001,한식
20223,11440555,아현동,28186273.77,CS100001,한식
20224,11440565,공덕동,48878708.74222222,CS100001,한식
20223,11440565,공덕동,49472782.50678733,CS100001,한식
20224,11440585,도화동,106547782.46428572,CS100001,한식
20223,11440585,도화동,106908568.52976191,CS100001,한식
20224,11440590,용강동,103763700.18719211,CS100001,한식
20223,11440590,용강동,101014310.66666667,CS100001,한식
20224,11440600,대흥동,37448840.253968254,CS100001,한식
20223,11440600,대흥동,38270914.01626016,CS100001,한식
20224,11440610,염리동,50241785.597222224,CS100001,한식
20223,11440610,염리동,52647322.01470588,CS100001,한식
20224,11440630,신수동,38248268.535211265,CS100001,한식
20223,11440630,신수동,36140238.333333336,CS100001,한식
20224,11440655,서강동,31189870.28387097,CS100001,한식
20223,11440655,서강동,31484134.12837838,CS100001,한식
20224,11440660,서교동,67288317.40903388,CS100001,한식
20223,11440660,서교동,70771028.61606023,CS100001,한식
20224,11440680,합정동,80632206.25824176,CS100001,한식
20223,11440680,합정동,81017344.0755814,CS100001,한식
20224,11440690,망원1동,57162381.77272727,CS100001,한식
20223,11440690,망원1동,54016813.23225807,CS100001,한식
20224,11440700,망원2동,31728432.5625,CS100001,한식
20223,11440700,망원2동,32307173.128440365,CS100001,한식
20224,11440710,연남동,67630229.8888889,CS100001,한식
20223,11440710,연남동,67071197.25443787,CS100001,한식
20224,11440720,성산1동,56493691.21839081,CS100001,한식
20223,11440720,성산1동,63506382.833333336,CS100001,한식
20224,11440730,성산2동,49295393.87962963,CS100001,한식
20223,11440730,성산2동,50734884.45283019,CS100001,한식
20224,11440740,상암동,59155080.307926826,CS100001,한식
20223,11440740,상암동,58007809.746875,CS100001,한식
20224,11440555,아현동,59010056.28571428,CS100002,중식
20223,11440555,아현동,56302561.8,CS100002,중식
20224,11440565,공덕동,7815766.722222222,CS100002,중식
20223,11440565,공덕동,24380143.866666667,CS100002,중식
20224,11440585,도화동,96261463.75,CS100002,중식
20223,11440585,도화동,97055856.35,CS100002,중식
20224,11440590,용강동,58626210.4,CS100002,중식
20223,11440590,용강동,66724448.35294118,CS100002,중식
20224,11440600,대흥동,17438730.5,CS100002,중식
20223,11440600,대흥동,19552931.615384616,CS100002,중식
20224,11440610,염리동,2847950.5714285714,CS100002,중식
20223,11440610,염리동,2254144.5714285714,CS100002,중식
20224,11440630,신수동,32682297.625,CS100002,중식
20223,11440630,신수동,37745766.428571425,CS100002,중식
20224,11440655,서강동,48494687.27272727,CS100002,중식
20223,11440655,서강동,40585163.39130435,CS100002,중식
20224,11440660,서교동,56852597.95192308,CS100002,중식
20223,11440660,서교동,58595319.89622641,CS100002,중식
20224,11440680,합정동,103161485.0,CS100002,중식
20223,11440680,합정동,97989993.46666667,CS100002,중식
20224,11440690,망원1동,24295124.10526316,CS100002,중식
20223,11440690,망원1동,25978178.277777776,CS100002,중식
20224,11440700,망원2동,37476481.23076923,CS100002,중식
20223,11440700,망원2동,44702785.90909091,CS100002,중식
20224,11440710,연남동,50830970.26470588,CS100002,중식
20223,11440710,연남동,57255588.73529412,CS100002,중식
20224,11440720,성산1동,42321280.5,CS100002,중식
20223,11440720,성산1동,51524524.88888889,CS100002,중식
20224,11440730,성산2동,31158541.14285714,CS100002,중식
20223,11440730,성산2동,25645709.2,CS100002,중식
20224,11440740,상암동,43005413.547619045,CS100002,중식
20223,11440740,상암동,36277192.093023255,CS100002,중식
20224,11440555,아현동,5080636.466666667,CS100003,일식
20223,11440555,아현동,4198299.666666667,CS100003,일식
20224,11440565,공덕동,29980335.185185187,CS100003,일식
20223,11440565,공덕동,33936192.35714286,CS100003,일식
20224,11440585,도화동,75937650.89473684,CS100003,일식
20223,11440585,도화동,59046651.15789474,CS100003,일식
20224,11440590,용강동,58739378.875,CS100003,일식
20223,11440590,용강동,59291723.416666664,CS100003,일식
20224,11440600,대흥동,13663527.538461538,CS100003,일식
20223,11440600,대흥동,11087993.57142857,CS100003,일식
20224,11440610,염리동,25787734.181818184,CS100003,일식
20223,11440610,염리동,11732185.153846154,CS100003,일식
20224,11440630,신수동,5281775.428571428,CS100003,일식
20223,11440630,신수동,6538962.75,CS100003,일식
20224,11440655,서강동,42070284.225,CS100003,일식
20223,11440655,서강동,39387675.13953488,CS100003,일식
20224,11440660,서교동,61139657.49074074,CS100003,일식
20223,11440660,서교동,60370337.541666664,CS100003,일식
20224,11440680,합정동,43727833.46511628,CS100003,일식
20223,11440680,합정동,45627351.72093023,CS100003,일식
20224,11440690,망원1동,29678688.225806452,CS100003,일식
20223,11440690,망원1동,35914006.72413793,CS100003,일식
20224,11440700,망원2동,,CS100003,일식
20223,11440700,망원2동,,CS100003,일식
20224,11440710,연남동,38215435.9,CS100003,일식
20223,11440710,연남동,41269402.51282051,CS100003,일식
20224,11440720,성산1동,10877264.266666668,CS100003,일식
20223,11440720,성산1동,10007932.0,CS100003,일식
20224,11440730,성산2동,39624440.5625,CS100003,일식
20223,11440730,성산2동,38211160.6875,CS100003,일식
20224,11440740,상암동,50423043.87142857,CS100003,일식
20223,11440740,상암동,48917494.67142857,CS100003,일식
20224,11440555,아현동,,CS100004,양식
20223,11440555,아현동,,CS100004,양식
20224,11440565,공덕동,16870224.52,CS100004,양식
20223,11440565,공덕동,14981571.208333334,CS100004,양식
20224,11440585,도화동,,CS100004,양식
20223,11440585,도화동,,CS100004,양식
20224,11440590,용강동,11912509.0,CS100004,양식
20223,11440590,용강동,10670132.384615384,CS100004,양식
20224,11440600,대흥동,20171050.391304348,CS100004,양식
20223,11440600,대흥동,17068792.75,CS100004,양식
20224,11440610,염리동,172543375.92857143,CS100004,양식
20223,11440610,염리동,160689801.46666667,CS100004,양식
20224,11440630,신수동,7738539.8125,CS100004,양식
20223,11440630,신수동,9325183.5,CS100004,양식
20224,11440655,서강동,36275927.241935484,CS100004,양식
20223,11440655,서강동,43179494.42622951,CS100004,양식
20224,11440660,서교동,45146624.16438356,CS100004,양식
20223,11440660,서교동,47463277.65263158,CS100004,양식
20224,11440680,합정동,30656524.91549296,CS100004,양식
20223,11440680,합정동,28429243.315068495,CS100004,양식
20224,11440690,망원1동,18821738.625,CS100004,양식
20223,11440690,망원1동,17953317.35483871,CS100004,양식
20224,11440700,망원2동,10771102.375,CS100004,양식
20223,11440700,망원2동,10241130.875,CS100004,양식
20224,11440710,연남동,38747010.76388889,CS100004,양식
20223,11440710,연남동,33798282.66901408,CS100004,양식
20224,11440720,성산1동,3815051.1052631577,CS100004,양식
20223,11440720,성산1동,4106419.8333333335,CS100004,양식
20224,11440730,성산2동,,CS100004,양식
20223,11440730,성산2동,16553807.625,CS100004,양식
20224,11440740,상암동,52409389.541666664,CS100004,양식
20223,11440740,상암동,50667908.0625,CS100004,양식
20224,11440555,아현동,36380861.27272727,CS100005,제과
20223,11440555,아현동,37691874.81818182,CS100005,제과
20224,11440565,공덕동,49785705.05,CS100005,제과
20223,11440565,공덕동,38318047.56,CS100005,제과
20224,11440585,도화동,24038425.681818184,CS100005,제과
20223,11440585,도화동,24459167.772727273,CS100005,제과
20224,11440590,용강동,34174856.25,CS100005,제과
20223,11440590,용강동,32959803.5,CS100005,제과
20224,11440600,대흥동,19772764.90909091,CS100005,제과
20223,11440600,대흥동,17741750.173913043,CS100005,제과
20224,11440610,염리동,70084510.4,CS100005,제과
20223,11440610,염리동,63057381.0,CS100005,제과
20224,11440630,신수동,53713126.416666664,CS100005,제과
20223,11440630,신수동,69451667.81818181,CS100005,제과
20224,11440655,서강동,41092858.79310345,CS100005,제과
20223,11440655,서강동,36224095.4,CS100005,제과
20224,11440660,서교동,23538863.78448276,CS100005,제과
20223,11440660,서교동,23222307.0,CS100005,제과
20224,11440680,합정동,17163512.942857143,CS100005,제과
20223,11440680,합정동,15055989.58974359,CS100005,제과
20224,11440690,망원1동,6946046.588235294,CS100005,제과
20223,11440690,망원1동,5246554.171428571,CS100005,제과
20224,11440700,망원2동,42631061.09090909,CS100005,제과
20223,11440700,망원2동,36202466.0952381,CS100005,제과
20224,11440710,연남동,4668073.6875,CS100005,제과
20223,11440710,연남동,4374310.9655172415,CS100005,제과
20224,11440720,성산1동,5898442.7894736845,CS100005,제과
20223,11440720,성산1동,1464418.5263157894,CS100005,제과
20224,11440730,성산2동,21055512.208333332,CS100005,제과
20223,11440730,성산2동,24564968.391304348,CS100005,제과
20224,11440740,상암동,45222789.25925926,CS100005,제과
20223,11440740,상암동,38956492.15384615,CS100005,제과
20224,11440555,아현동,3464246.222222222,CS100006,패스트푸드
20223,11440555,아현동,5346160.875,CS100006,패스트푸드
20224,11440565,공덕동,8890328.684210526,CS100006,패스트푸드
20223,11440565,공덕동,7751667.705882353,CS100006,패스트푸드
20224,11440585,도화동,24880564.733333334,CS100006,패스트푸드
20223,11440585,도화동,19268740.375,CS100006,패스트푸드
20224,11440590,용강동,2091661.0,CS100006,패스트푸드
20223,11440590,용강동,2049648.8125,CS100006,패스트푸드
20224,11440600,대흥동,4657445.16,CS100006,패스트푸드
20223,11440600,대흥동,5509226.391304348,CS100006,패스트푸드
20224,11440610,염리동,10946279.470588235,CS100006,패스트푸드
20223,11440610,염리동,8747118.8125,CS100006,패스트푸드
20224,11440630,신수동,6472469.7272727275,CS100006,패스트푸드
20223,11440630,신수동,6296287.7272727275,CS100006,패스트푸드
20224,11440655,서강동,7859116.233333333,CS100006,패스트푸드
20223,11440655,서강동,7765498.0,CS100006,패스트푸드
20224,11440660,서교동,29985924.666666668,CS100006,패스트푸드
20223,11440660,서교동,31213416.739130434,CS100006,패스트푸드
20224,11440680,합정동,36888973.461538464,CS100006,패스트푸드
20223,11440680,합정동,24854476.37037037,CS100006,패스트푸드
20224,11440690,망원1동,35537265.1,CS100006,패스트푸드
20223,11440690,망원1동,35483559.86363637,CS100006,패스트푸드
20224,11440700,망원2동,51872533.84615385,CS100006,패스트푸드
20223,11440700,망원2동,57956574.833333336,CS100006,패스트푸드
