quarter,trdar_code,industry_code,store_count,similar_store_count,open_rate,open_count,close_rate,close_count,franchise_count
20214,3110540,CS100007,1,2,0,0,0,0,1
20214,3120101,CS100009,38,45,4,2,7,3,7
20221,3110559,CS100004,15,15,7,1,0,0,0
20221,3130186,CS100002,2,3,0,0,0,0,1
20221,3120100,CS100010,22,25,0,0,0,0,3
20221,3110530,CS100007,0,1,0,0,0,0,1
20221,3130183,CS100006,4,9,0,0,0,0,5
20221,3110554,CS100003,2,2,0,0,0,0,0
20221,3120099,CS100006,0,3,0,0,0,0,3
20221,3110583,CS100005,2,2,0,0,0,0,0
20221,3130190,CS100001,39,48,2,1,10,5,9
20221,3120101,CS100001,78,95,1,1,5,5,17
20221,3120096,CS100001,40,44,0,0,0,0,4
20221,3120100,CS100004,7,8,13,1,0,0,1
20221,3110569,CS100010,35,39,10,4,0,0,4
20221,3120094,CS100003,52,58,5,3,0,0,6
20221,3130183,CS100005,6,6,0,0,0,0,0
20221,3110585,CS100005,0,1,0,0,0,0,1
20221,3110545,CS100003,4,6,0,0,0,0,2
20221,3110550,CS100003,14,15,7,1,13,2,1
20221,3120100,CS100003,8,8,0,0,0,0,0
20221,3110578,CS100004,3,3,0,0,0,0,0
20221,3130175,CS100002,1,1,0,0,0,0,0
20221,3110548,CS100005,0,1,0,0,0,0,1
20221,3110581,CS100004,1,1,0,0,0,0,0
20221,3130193,CS100005,1,1,0,0,0,0,0
20221,3130191,CS100001,71,93,4,4,3,3,22
20221,3110540,CS100010,3,3,0,0,0,0,0
20221,3120105,CS100007,2,3,0,0,0,0,1
20221,3110550,CS100010,33,36,3,1,6,2,3
20221,3120101,CS100006,12,20,0,0,5,1,8
20221,3120054,CS100003,8,11,0,0,18,2,3
20221,3110557,CS100009,5,6,0,0,0,0,1
20221,3110573,CS100008,0,1,0,0,0,0,1
20221,3110532,CS100009,8,9,0,0,0,0,1
20221,3110554,CS100006,1,1,0,0,100,1,0
20221,3110585,CS100007,0,2,0,0,0,0,2
20221,3110582,CS100010,5,5,0,0,0,0,0
20221,3110560,CS100008,1,1,0,0,0,0,0
20221,3120107,CS100008,17,23,4,1,4,1,6
20221,3110577,CS100001,7,8,0,0,0,0,1
20221,3130191,CS100003,11,14,0,0,7,1,3
20221,3120101,CS100007,1,4,0,0,0,0,3
20221,3130195,CS100002,9,12,0,0,8,1,3
20221,3110540,CS100001,7,8,0,0,0,0,1
20221,3110285,CS100008,1,1,0,0,0,0,0
20221,3110565,CS100007,0,1,0,0,0,0,1
20221,3110144,CS100002,1,1,0,0,0,0,0
20221,3130183,CS100001,126,146,3,5,2,3,20
20221,3110572,CS100004,11,11,9,1,0,0,0
20221,3110569,CS100008,9,10,0,0,0,0,1
20221,3110754,CS100001,16,17,6,1,12,2,1
20221,3110579,CS100009,2,2,0,0,0,0,0
20221,3110554,CS100001,9,9,0,0,11,1,0
20221,3110575,CS100006,1,2,0,0,0,0,1
20221,3110548,CS100002,3,3,0,0,0,0,0
20221,3110587,CS100005,1,1,0,0,0,0,0
20221,3110530,CS100009,2,2,50,1,50,1,0
20221,3130183,CS100010,54,58,3,2,0,0,4
20221,3110576,CS100007,4,6,0,0,0,0,2
20221,3120103,CS100007,4,15,0,0,7,1,11
20221,3120107,CS100005,5,14,0,0,0,0,9
20221,3110582,CS100009,3,3,0,0,33,1,0
20221,3130194,CS100003,4,4,0,0,25,1,0
20221,3120094,CS100001,289,342,2,6,2,8,53
20221,3120103,CS100009,301,333,4,14,3,11,32
20221,3120054,CS100008,13,16,13,2,6,1,3
20221,3120054,CS100001,84,107,11,12,5,5,23
20221,3110550,CS100008,4,4,25,1,0,0,0
20221,3110578,CS100009,6,8,0,0,0,0,2
20221,3110545,CS100005,2,4,25,1,0,0,2
20221,3110554,CS100009,4,7,0,0,0,0,3
20221,3130178,CS100002,4,4,0,0,0,0,0
20221,3110520,CS100007,0,1,0,0,0,0,1
20221,3110547,CS100003,3,3,0,0,0,0,0
20221,3110579,CS100002,1,1,0,0,0,0,0
20221,3110148,CS100007,0,1,0,0,0,0,1
20221,3130198,CS100001,39,39,3,1,3,1,0
20221,3120094,CS100008,26,38,3,1,0,0,12
20221,3120106,CS100003,10,12,17,2,8,1,2
20221,3110578,CS100008,17,20,5,1,0,0,3
20221,3120096,CS100002,5,5,0,0,0,0,0
20221,3110569,CS100007,2,6,17,1,17,1,4
20221,3110557,CS100002,2,2,0,0,100,2,0
20221,3110555,CS100003,2,3,0,0,0,0,1
20221,3110560,CS100004,1,1,0,0,0,0,0
20221,3110550,CS100004,14,15,13,2,7,1,1
20221,3110520,CS100001,12,13,8,1,0,0,1
20221,3110561,CS100009,18,21,0,0,0,0,3
20221,3120096,CS100004,11,12,0,0,0,0,1
20221,3110564,CS100003,7,9,0,0,0,0,2
20221,3130175,CS100004,2,3,0,0,0,0,1
20221,3120104,CS100001,180,193,2,4,4,8,13
20221,3120054,CS100002,12,14,14,2,0,0,2
20221,3110542,CS100005,4,6,0,0,0,0,2
20221,3130186,CS100004,4,5,0,0,0,0,1
20221,3130183,CS100007,5,13,0,0,0,0,8
20221,3130196,CS100001,26,30,3,1,7,2,4
20221,3120099,CS100003,4,5,20,1,40,2,1
20221,3110285,CS100006,1,1,0,0,0,0,0
20221,3120102,CS100003,12,14,0,0,0,0,2
20221,3110148,CS100009,6,6,0,0,0,0,0
20221,3110548,CS100009,2,2,0,0,0,0,0
20221,3110571,CS100009,1,1,0,0,0,0,0
20221,3130198,CS100008,8,9,0,0,11,1,1
20221,3110569,CS100009,15,17,0,0,12,2,2
20221,3110562,CS100004,13,14,0,0,0,0,1
20221,3120101,CS100003,22,27,4,1,0,0,5
20221,3110532,CS100007,1,3,0,0,33,1,2
20221,3110542,CS100010,13,15,7,1,0,0,2
20221,3130194,CS100010,7,7,0,0,0,0,0
20221,3110571,CS100003,2,2,0,0,0,0,0
20221,3110554,CS100002,1,1,0,0,0,0,0
20221,3110570,CS100007,0,1,0,0,0,0,1
20221,3120104,CS100008,25,30,3,1,0,0,5
20221,3120054,CS100009,34,39,3,1,0,0,5
20221,3110520,CS100009,6,6,0,0,0,0,0
20221,3110148,CS100003,3,3,0,0,0,0,0
20221,3110148,CS100001,19,22,0,0,0,0,3
20221,3110569,CS100003,6,7,0,0,0,0,1
20221,3130197,CS100008,7,7,0,0,0,0,0
20221,3110545,CS100002,4,4,50,2,0,0,0
20221,3110547,CS100006,0,1,0,0,0,0,1
20221,3110547,CS100004,0,1,0,0,0,0,1
20221,3110578,CS100005,6,9,11,1,0,0,3
20221,3120096,CS100006,7,12,0,0,0,0,5
20221,3130175,CS100001,5,6,0,0,0,0,1
20221,3110572,CS100006,4,7,14,1,0,0,3
20221,3130178,CS100010,10,10,10,1,10,1,0
20221,3130178,CS100006,3,3,0,0,0,0,0
20221,3130189,CS100008,1,1,0,0,0,0,0
20221,3110545,CS100008,2,4,0,0,0,0,2
20221,3110547,CS100002,3,3,0,0,0,0,0
20221,3110559,CS100006,4,4,25,1,0,0,0
20221,3120102,CS100010,61,72,11,8,4,3,11
20221,3110574,CS100008,0,3,0,0,0,0,3
20221,3120105,CS100003,26,31,3,1,0,0,5
20221,3130183,CS100008,5,6,0,0,33,2,1
20221,3130184,CS100001,15,15,0,0,0,0,0
20221,3110557,CS100004,3,4,0,0,0,0,1
20221,3110583,CS100002,1,1,0,0,0,0,0
20221,3130195,CS100004,9,12,8,1,0,0,3
20221,3110577,CS100005,1,1,0,0,0,0,0
20221,3110520,CS100006,1,1,0,0,0,0,0
20221,3110582,CS100004,1,1,0,0,0,0,0
20221,3110571,CS100007,2,4,0,0,0,0,2
20221,3130184,CS100003,1,1,0,0,0,0,0
20221,3120102,CS100004,15,16,13,2,0,0,1
20221,3130190,CS100005,3,4,0,0,0,0,1
20221,3120099,CS100005,3,4,0,0,0,0,1
20221,3110561,CS100005,2,2,0,0,0,0,0
20221,3110587,CS100002,2,2,0,0,0,0,0
20221,3110570,CS100003,2,2,50,1,0,0,0
20221,3130186,CS100003,2,2,0,0,0,0,0
20221,3120104,CS100009,157,167,2,3,1,2,10
20221,3110562,CS100010,57,61,5,3,2,1,4
20221,3110587,CS100001,14,16,6,1,6,1,2
20221,3130189,CS100005,1,1,0,0,0,0,0
20221,3110578,CS100001,41,44,0,0,0,0,3
20221,3110576,CS100006,3,5,0,0,0,0,2
20221,3130188,CS100009,1,2,0,0,0,0,1
20221,3130185,CS100007,0,1,0,0,0,0,1
20221,3130184,CS100005,1,1,0,0,0,0,0
20221,3130198,CS100002,1,1,0,0,100,1,0
20221,3120096,CS100009,11,12,0,0,0,0,1
20221,3110579,CS100008,3,3,0,0,0,0,0
20221,3110583,CS100006,3,3,0,0,0,0,0
20221,3130185,CS100006,1,1,0,0,0,0,0
20221,3130193,CS100004,0,1,0,0,0,0,1
20221,3120103,CS100001,252,295,5,14,4,13,43
20221,3130195,CS100006,5,9,0,0,0,0,4
20221,3130186,CS100001,17,17,6,1,0,0,0
20221,3120105,CS100002,14,14,0,0,7,1,0
20221,3130190,CS100007,3,4,0,0,0,0,1
20221,3130194,CS100007,0,5,0,0,0,0,5
20221,3110571,CS100001,9,9,0,0,0,0,0
20221,3110545,CS100010,4,8,0,0,0,0,4
20221,3130197,CS100002,1,1,0,0,0,0,0
20221,3110530,CS100001,7,7,0,0,0,0,0
20221,3110754,CS100010,1,2,50,1,50,1,1
20221,3110577,CS100009,3,3,0,0,0,0,0
20221,3110561,CS100006,3,3,0,0,0,0,0
20221,3110587,CS100007,0,1,0,0,0,0,1
20221,3130198,CS100005,1,1,0,0,0,0,0
20221,3110575,CS100008,1,1,0,0,0,0,0
20221,3110570,CS100009,1,1,0,0,0,0,0
20221,3120101,CS100004,34,42,0,0,0,0,8
20221,3130183,CS100004,20,20,5,1,0,0,0
20221,3120103,CS100005,31,36,0,0,6,2,5
20221,3110563,CS100009,1,2,0,0,0,0,1
20221,3110144,CS100008,4,4,0,0,0,0,0
20221,3130175,CS100010,3,5,0,0,0,0,2
20221,3130185,CS100009,2,2,0,0,0,0,0
20221,3130194,CS100001,54,68,6,4,4,3,14
20221,3120102,CS100005,5,6,0,0,0,0,1
20221,3110561,CS100004,6,6,0,0,0,0,0
20221,3130178,CS100005,2,2,0,0,0,0,0
20221,3110530,CS100008,1,1,0,0,0,0,0
20221,3110545,CS100009,3,8,13,1,0,0,5
20221,3120106,CS100006,8,13,0,0,8,1,5
20221,3130183,CS100003,33,34,9,3,3,1,1
20221,3120054,CS100010,23,37,11,4,5,2,14
20221,3120054,CS100005,3,7,0,0,0,0,4
20221,3110572,CS100008,6,7,0,0,14,1,1
20221,3110564,CS100007,2,4,0,0,0,0,2
20221,3110532,CS100004,1,1,0,0,0,0,0
20221,3120101,CS100010,57,79,3,2,1,1,22
20221,3120106,CS100001,57,68,6,4,4,3,11
20221,3130191,CS100010,45,56,4,2,4,2,11
20221,3120100,CS100009,8,10,0,0,0,0,2
20221,3110572,CS100009,8,8,0,0,0,0,0
20221,3110555,CS100005,2,2,0,0,0,0,0
20221,3130196,CS100002,1,1,100,1,0,0,0
20221,3130178,CS100008,2,3,0,0,0,0,1
20221,3130193,CS100009,1,1,0,0,0,0,0
20221,3120103,CS100003,85,103,3,3,1,1,18
20221,3120104,CS100004,140,152,2,3,5,7,12
20221,3130178,CS100001,8,9,0,0,0,0,1
20221,3110548,CS100001,15,16,6,1,6,1,1
20221,3120101,CS100005,16,25,4,1,8,2,9
20221,3130190,CS100010,19,23,0,0,4,1,4
20221,3110575,CS100010,5,5,0,0,0,0,0
20221,3110573,CS100009,1,2,0,0,0,0,1
20221,3120094,CS100009,185,205,2,3,3,6,20
20221,3110285,CS100005,3,4,0,0,0,0,1
20221,3110559,CS100001,13,16,6,1,6,1,3
20221,3110285,CS100009,3,3,0,0,0,0,0
20221,3110548,CS100008,1,2,0,0,0,0,1
20221,3110569,CS100006,5,6,0,0,0,0,1
20221,3110561,CS100007,0,1,0,0,0,0,1
20221,3110560,CS100007,1,1,0,0,0,0,0
20221,3120099,CS100001,4,7,0,0,0,0,3
20221,3120105,CS100001,58,68,0,0,3,2,10
20221,3130191,CS100002,10,14,7,1,0,0,4
20221,3110550,CS100006,3,3,0,0,0,0,0
20221,3110545,CS100004,4,4,0,0,0,0,0
20221,3130183,CS100002,11,16,6,1,6,1,5
20221,3110554,CS100004,7,8,0,0,0,0,1
20221,3130197,CS100001,28,29,0,0,3,1,1
20221,3110564,CS100008,7,8,0,0,0,0,1
20221,3110530,CS100005,2,2,0,0,0,0,0
20221,3110547,CS100008,3,6,0,0,0,0,3
20221,3110554,CS100008,1,1,100,1,0,0,0
20221,3120104,CS100010,197,219,8,17,3,6,22
20221,3120102,CS100001,74,80,5,4,5,4,6
20221,3120106,CS100002,9,10,10,1,0,0,1
20221,3110754,CS100009,4,5,0,0,20,1,1
20221,3120102,CS100009,24,29,3,1,3,1,5
20221,3130198,CS100010,4,4,0,0,0,0,0
20221,3110575,CS100002,1,1,0,0,0,0,0
20221,3110754,CS100008,2,4,25,1,25,1,2
20221,3110545,CS100007,1,3,0,0,0,0,2
20221,3110583,CS100008,0,1,0,0,0,0,1
20221,3130175,CS100006,1,1,0,0,0,0,0
20221,3110548,CS100004,2,2,0,0,0,0,0
20221,3120094,CS100006,15,34,3,1,6,2,19
20221,3110575,CS100001,8,8,13,1,0,0,0
20221,3110579,CS100010,3,3,0,0,0,0,0
20221,3110144,CS100003,1,1,0,0,0,0,0
20221,3130185,CS100008,4,4,0,0,0,0,0
20221,3110562,CS100002,3,3,0,0,0,0,0
20221,3120106,CS100010,25,36,6,2,3,1,11
20221,3120094,CS100005,15,22,5,1,9,2,7
20221,3110572,CS100003,4,5,0,0,0,0,1
20221,3110573,CS100001,4,4,0,0,0,0,0
20221,3110557,CS100007,2,4,0,0,0,0,2
20221,3130191,CS100005,2,3,0,0,0,0,1
20221,3120107,CS100004,11,13,23,3,0,0,2
20221,3110532,CS100005,2,3,0,0,0,0,1
20221,3130196,CS100010,1,4,0,0,0,0,3
20221,3110573,CS100007,0,1,0,0,0,0,1
20221,3130181,CS100007,1,1,100,1,0,0,0
20221,3110542,CS100002,5,5,20,1,0,0,0
20221,3110584,CS100001,2,3,0,0,0,0,1
20221,3110571,CS100005,1,1,0,0,0,0,0
20221,3110572,CS100010,20,22,9,2,5,1,2
20221,3110583,CS100001,5,6,0,0,0,0,1
20221,3120104,CS100007,8,16,6,1,0,0,8
20221,3130189,CS100010,2,3,0,0,0,0,1
20221,3110578,CS100002,5,6,0,0,17,1,1
20221,3110540,CS100003,2,2,0,0,0,0,0
20221,3110754,CS100004,1,1,0,0,0,0,0
20221,3130195,CS100010,17,33,0,0,0,0,16
20221,3130184,CS100010,4,4,0,0,0,0,0
20221,3110587,CS100009,11,11,0,0,9,1,0
20221,3130190,CS100006,1,2,0,0,0,0,1
20221,3110564,CS100004,23,23,0,0,0,0,0
20221,3120100,CS100008,5,7,14,1,0,0,2
20221,3110576,CS100001,24,26,4,1,0,0,2
20221,3110540,CS100006,1,1,0,0,0,0,0
20221,3130195,CS100005,7,10,30,3,10,1,3
20221,3110562,CS100003,10,10,0,0,0,0,0
20221,3110559,CS100009,12,12,0,0,0,0,0
20221,3130186,CS100009,3,3,0,0,33,1,0
20221,3130185,CS100010,5,6,0,0,0,0,1
20221,3130185,CS100005,1,2,0,0,0,0,1
20221,3110548,CS100007,1,3,0,0,0,0,2
20221,3110559,CS100002,1,1,0,0,0,0,0
20221,3110547,CS100010,12,15,7,1,0,0,3
20221,3130195,CS100001,115,126,2,2,5,6,11
20221,3110576,CS100004,12,12,0,0,8,1,0
20221,3120102,CS100002,16,16,6,1,0,0,0
20221,3110577,CS100004,1,2,0,0,0,0,1
20221,3130185,CS100002,2,2,0,0,0,0,0
20221,3110577,CS100010,3,4,25,1,0,0,1
20221,3130197,CS100010,1,1,0,0,0,0,0
20221,3110530,CS100004,0,1,0,0,0,0,1
20221,3130194,CS100009,22,25,0,0,0,0,3
20221,3110585,CS100010,3,4,0,0,0,0,1
20221,3110569,CS100004,18,18,0,0,0,0,0
20221,3110520,CS100002,1,1,0,0,0,0,0
20221,3110564,CS100006,5,6,0,0,0,0,1
20221,3130186,CS100006,0,1,0,0,0,0,1
20221,3120105,CS100009,49,54,2,1,0,0,5
20221,3130194,CS100005,1,2,0,0,0,0,1
20221,3110520,CS100004,2,4,0,0,0,0,2
20221,3110532,CS100006,1,1,0,0,0,0,0
20221,3110574,CS100001,1,1,0,0,0,0,0
20221,3110520,CS100005,1,1,0,0,0,0,0
20221,3130195,CS100007,5,13,0,0,15,2,8
20221,3110571,CS100010,9,9,0,0,11,1,0
20221,3120103,CS100002,27,30,3,1,7,2,3
20221,3130183,CS100009,41,48,0,0,4,2,7
20221,3120105,CS100005,20,22,5,1,0,0,2
20221,3110579,CS100007,2,3,0,0,0,0,1
20221,3110584,CS100009,8,8,0,0,0,0,0
20221,3110148,CS100010,11,15,0,0,7,1,4
20221,3110564,CS100010,24,24,0,0,4,1,0
20221,3110565,CS100008,2,2,0,0,0,0,0
20221,3110571,CS100008,8,8,0,0,0,0,0
20221,3120102,CS100008,7,7,0,0,14,1,0
20221,3110564,CS100002,4,5,0,0,0,0,1
20221,3110285,CS100004,1,1,0,0,0,0,0
20221,3110574,CS100004,0,0,0,0,0,1,0
20221,3120107,CS100001,58,71,1,1,6,4,13
20221,3110559,CS100005,7,7,14,1,0,0,0
20221,3120094,CS100002,43,51,2,1,12,6,8
20221,3110540,CS100008,1,1,0,0,0,0,0
20221,3110561,CS100001,21,21,0,0,0,0,0
20221,3130198,CS100003,1,2,0,0,0,0,1
20221,3110576,CS100003,3,4,0,0,0,0,1
20221,3110557,CS100008,6,6,0,0,0,0,0
20221,3110555,CS100010,5,5,0,0,0,0,0
20221,3130194,CS100002,4,4,0,0,0,0,0
20221,3120100,CS100001,22,26,4,1,0,0,4
20221,3110754,CS100003,1,1,0,0,0,0,0
20221,3110520,CS100008,6,9,0,0,0,0,3
20221,3110754,CS100007,0,3,0,0,0,0,3
20221,3120096,CS100007,3,4,0,0,0,0,1
20221,3110581,CS100002,1,1,0,0,0,0,0
20221,3110585,CS100004,1,1,0,0,0,0,0
20221,3110561,CS100002,4,4,0,0,0,0,0
20221,3110565,CS100009,1,1,0,0,0,0,0
20221,3110542,CS100003,1,1,0,0,0,0,0
20221,3110585,CS100003,1,1,0,0,0,0,0
20221,3120054,CS100007,11,17,24,4,6,1,6
20221,3110563,CS100001,3,3,0,0,0,0,0
20221,3120105,CS100004,29,29,10,3,3,1,0
20221,3110285,CS100010,11,11,9,1,0,0,0
20221,3120054,CS100006,5,15,7,1,7,1,10
20221,3130186,CS100007,4,5,0,0,0,0,1
20221,3110148,CS100004,3,3,0,0,0,0,0
20221,3130181,CS100009,1,2,0,0,0,0,1
20221,3110148,CS100006,1,4,25,1,50,2,3
20221,3110564,CS100009,22,24,4,1,0,0,2
20221,3130178,CS100009,1,1,0,0,0,0,0
20221,3110587,CS100004,1,1,0,0,0,0,0
20221,3110585,CS100008,1,1,0,0,0,0,0
20221,3120100,CS100005,2,3,0,0,0,0,1
20221,3120106,CS100004,7,9,11,1,0,0,2
20221,3110557,CS100010,11,11,18,2,9,1,0
20221,3130191,CS100006,9,11,0,0,0,0,2
20221,3110573,CS100006,2,3,0,0,0,0,1
20221,3110577,CS100007,1,3,0,0,0,0,2
20221,3110562,CS100009,10,10,10,1,10,1,0
20221,3110570,CS100008,1,2,0,0,0,0,1
20221,3120100,CS100007,1,1,0,0,0,0,0
20221,3110542,CS100006,1,4,0,0,0,0,3
20221,3110555,CS100001,11,12,0,0,0,0,1
20221,3120106,CS100007,2,3,0,0,0,0,1
20221,3110579,CS100001,9,9,0,0,0,0,0
20221,3130178,CS100004,3,4,25,1,25,1,1
20221,3110148,CS100002,3,3,0,0,0,0,0
20221,3110545,CS100006,1,2,0,0,0,0,1
20221,3110560,CS100003,1,1,0,0,0,0,0
20221,3110148,CS100008,2,3,0,0,0,0,1
20221,3110583,CS100003,1,1,0,0,0,0,0
20221,3110572,CS100005,5,6,0,0,0,0,1
20221,3110144,CS100010,8,9,0,0,0,0,1
20221,3110754,CS100002,1,1,0,0,0,0,0
20221,3110557,CS100005,5,5,0,0,0,0,0
20221,3130198,CS100007,3,4,0,0,0,0,1
20221,3130194,CS100004,3,3,0,0,0,0,0
20221,3120103,CS100010,206,247,5,11,2,5,41
20221,3120096,CS100003,12,13,8,1,0,0,1
20221,3120094,CS100004,43,57,4,2,2,1,14
20221,3130191,CS100009,50,51,2,1,0,0,1
20221,3120104,CS100005,48,55,2,1,6,3,7
20221,3110582,CS100005,4,5,0,0,0,0,1
20221,3110587,CS100010,6,8,0,0,0,0,2
20221,3130185,CS100001,13,15,0,0,0,0,2
20221,3110550,CS100005,12,12,8,1,0,0,0
20221,3110581,CS100010,2,2,0,0,0,0,0
20221,3110560,CS100002,2,2,0,0,0,0,0
20221,3130175,CS100008,0,1,0,0,0,0,1
20221,3120101,CS100009,38,45,0,0,0,0,7
20221,3110582,CS100001,12,15,7,1,0,0,3
20221,3110571,CS100004,2,2,0,0,0,0,0
20221,3110579,CS100004,5,5,20,1,0,0,0
20221,3130191,CS100007,2,10,10,1,0,0,8
20221,3110540,CS100007,1,2,0,0,0,0,1
20221,3110560,CS100001,8,9,0,0,0,0,1
20221,3110576,CS100005,5,6,0,0,0,0,1
20221,3130181,CS100010,7,7,14,1,0,0,0
20221,3110542,CS100007,6,7,0,0,0,0,1
20221,3110555,CS100007,0,1,0,0,0,0,1
20221,3120107,CS100003,13,18,0,0,0,0,5
20221,3130175,CS100009,1,1,0,0,0,0,0
20221,3110585,CS100001,3,3,0,0,0,0,0
20221,3110570,CS100005,2,2,50,1,0,0,0
20221,3120099,CS100002,0,2,0,0,0,0,2
20221,3110578,CS100010,21,26,4,1,4,1,5
20221,3120104,CS100006,41,48,6,3,6,3,7
20221,3120103,CS100008,36,51,4,2,8,4,15
20221,3110547,CS100005,3,3,0,0,0,0,0
20221,3110587,CS100006,1,2,0,0,0,0,1
20221,3120106,CS100005,1,3,0,0,0,0,2
20221,3110577,CS100008,1,3,0,0,0,0,2
20221,3110555,CS100009,1,1,0,0,0,0,0
20221,3130189,CS100009,1,1,0,0,0,0,0
20221,3110557,CS100001,35,39,8,3,13,5,4
20221,3120107,CS100002,7,8,0,0,0,0,1
20221,3130190,CS100009,25,29,0,0,3,1,4
20221,3130189,CS100001,4,7,0,0,0,0,3
20221,3130191,CS100004,14,16,0,0,6,1,2
20221,3130196,CS100009,8,8,0,0,0,0,0
20221,3130186,CS100010,6,7,0,0,0,0,1
20221,3110520,CS100010,6,6,0,0,0,0,0
20221,3110572,CS100002,5,5,0,0,0,0,0
20221,3110285,CS100007,0,1,0,0,0,0,1
20221,3110572,CS100001,29,32,3,1,6,2,3
20221,3120107,CS100009,15,19,0,0,0,0,4
20221,3130193,CS100001,4,6,0,0,0,0,2
20221,3120094,CS100007,12,30,7,2,3,1,18
20221,3110559,CS100008,7,7,0,0,14,1,0
20221,3120100,CS100002,7,8,0,0,0,0,1
20221,3120107,CS100007,3,5,0,0,0,0,2
20221,3130181,CS100001,5,5,0,0,0,0,0
20221,3110554,CS100005,5,5,20,1,0,0,0
20221,3120105,CS100010,60,65,9,6,2,1,5
20221,3110569,CS100001,36,38,3,1,3,1,2
20221,3130198,CS100004,2,2,50,1,0,0,0
20221,3130186,CS100008,8,8,0,0,0,0,0
20221,3130198,CS100009,7,8,0,0,0,0,1
20221,3110584,CS100006,0,1,0,0,0,0,1
20221,3110144,CS100009,6,6,0,0,17,1,0
20221,3110582,CS100006,0,1,0,0,0,0,1
20221,3110583,CS100009,1,1,0,0,0,0,0
20221,3110560,CS100010,9,11,0,0,9,1,2
20221,3110565,CS100001,4,6,17,1,0,0,2
20221,3110542,CS100004,3,3,0,0,0,0,0
20221,3110576,CS100010,13,16,0,0,0,0,3
20221,3120105,CS100008,8,9,11,1,22,2,1
20221,3110571,CS100002,1,1,0,0,0,0,0
20221,3110285,CS100001,2,5,0,0,0,0,3
20221,3110565,CS100010,4,4,0,0,0,0,0
20221,3110542,CS100008,3,4,0,0,0,0,1
20221,3130190,CS100002,5,8,0,0,0,0,3
20221,3120100,CS100006,2,9,11,1,11,1,7
20221,3110144,CS100004,1,1,0,0,0,0,0
20221,3110554,CS100007,0,1,0,0,0,0,1
20221,3120106,CS100008,12,15,0,0,7,1,3
20221,3110542,CS100001,22,27,4,1,11,3,5
20221,3120096,CS100005,9,14,0,0,0,0,5
20221,3110550,CS100001,57,61,2,1,3,2,4
20221,3110574,CS100005,1,1,0,0,100,1,0
20221,3110578,CS100003,3,3,0,0,0,0,0
20221,3110520,CS100003,4,5,20,1,0,0,1
20221,3110560,CS100009,2,2,0,0,0,0,0
20221,3130193,CS100008,1,1,0,0,0,0,0
20221,3120104,CS100003,72,84,4,3,2,2,12
20221,3120104,CS100002,35,36,8,3,0,0,1
20221,3130195,CS100008,16,24,0,0,4,1,8
20221,3110754,CS100005,2,2,50,1,0,0,0
20221,3120103,CS100006,36,49,6,3,2,1,13
20221,3110550,CS100009,31,34,6,2,0,0,3
20221,3110559,CS100003,8,8,13,1,0,0,0
20221,3110570,CS100010,2,3,0,0,0,0,1
20221,3110550,CS100002,5,6,0,0,0,0,1
20221,3110530,CS100010,5,6,0,0,0,0,1
20221,3130186,CS100005,2,2,0,0,0,0,0
20221,3130190,CS100008,16,16,13,2,0,0,0
20221,3120102,CS100006,3,8,25,2,0,0,5
20221,3110559,CS100010,38,39,0,0,0,0,1
20221,3130190,CS100003,9,11,0,0,9,1,2
20221,3130197,CS100007,2,3,0,0,0,0,1
20221,3110581,CS100009,1,1,0,0,0,0,0
20221,3110144,CS100001,5,7,0,0,14,1,2
20221,3130184,CS100008,4,4,0,0,0,0,0
20221,3110576,CS100002,1,1,0,0,0,0,0
20221,3120103,CS100004,118,130,2,2,2,2,12
20221,3130195,CS100009,53,60,0,0,0,0,7
20221,3130196,CS100008,4,5,20,1,0,0,1
20221,3110561,CS100008,3,3,0,0,0,0,0
20221,3110545,CS100001,17,22,0,0,5,1,5
20221,3110569,CS100005,7,9,0,0,0,0,2
20221,3110572,CS100007,0,1,0,0,0,0,1
20221,3110530,CS100003,1,1,0,0,0,0,0
20221,3110532,CS100010,3,3,0,0,0,0,0
20221,3120107,CS100010,25,43,0,0,7,3,18
20221,3110564,CS100001,15,16,6,1,0,0,1
20221,3110582,CS100007,1,2,0,0,0,0,1
20221,3110569,CS100002,0,1,0,0,0,0,1
20221,3110532,CS100002,1,1,0,0,0,0,0
20221,3110547,CS100007,1,6,0,0,0,0,5
20221,3110576,CS100008,8,8,0,0,13,1,0
20221,3120102,CS100007,2,6,0,0,0,0,4
20221,3130197,CS100009,9,9,0,0,0,0,0
20221,3120099,CS100010,6,8,0,0,0,0,2
20221,3110754,CS100006,1,2,0,0,0,0,1
20221,3110562,CS100008,5,5,0,0,0,0,0
20221,3110564,CS100005,5,6,0,0,0,0,1
20221,3120105,CS100006,10,15,7,1,0,0,5
20221,3110582,CS100008,6,7,0,0,0,0,1
20221,3110563,CS100007,1,1,0,0,0,0,0
20221,3110570,CS100001,6,6,0,0,0,0,0
20221,3110565,CS100004,2,2,0,0,0,0,0
20221,3110561,CS100010,10,10,10,1,10,1,0
20221,3110561,CS100003,2,2,0,0,0,0,0
20221,3110581,CS100001,1,2,0,0,0,0,1
20221,3110587,CS100008,2,2,0,0,0,0,0
20221,3110144,CS100006,1,3,0,0,0,0,2
20221,3120099,CS100004,2,2,0,0,0,0,0
20221,3130191,CS100008,9,15,7,1,0,0,6
20221,3110570,CS100004,2,2,0,0,0,0,0
20221,3110548,CS100010,9,9,11,1,0,0,0
