dong_code,quarter,day_of_week,time_zone,mean_pop
11440630,20224,5,16,15831.475021428572
11440630,20231,5,16,15737.050224999999
11440630,20232,5,16,15650.064053846154
11440630,20233,5,16,15502.37557142857
11440630,20234,5,16,15965.624053846153
11440630,20241,5,16,15726.979623076923
11440630,20242,5,16,15649.612723076922
11440630,20243,5,16,15211.934176923078
11440630,20244,5,16,15335.23863076923
11440630,20251,5,16,15327.8499
11440630,20252,5,16,15311.929984615386
11440630,20253,5,16,14693.408484615386
11440630,20254,5,16,14753.414592307692
11440630,20261,5,16,15152.172222222222
11440630,20191,5,17,16522.815025
11440630,20192,5,17,15694.440269230769
11440630,20193,5,17,15457.7212
11440630,20194,5,17,16416.32336923077
11440630,20201,5,17,18679.11394444444
11440630,20202,5,17,17580.364392307692
11440630,20203,5,17,16972.158553846155
11440630,20204,5,17,17235.112776923077
11440630,20211,5,17,17448.553453846154
11440630,20212,5,17,16913.737015384613
11440630,20213,5,17,16877.403723076925
11440630,20214,5,17,16600.136807692306
11440630,20221,5,17,17410.449338461538
11440630,20222,5,17,16814.00813076923
11440630,20223,5,17,16090.740315384617
11440630,20224,5,17,15935.809235714287
11440630,20231,5,17,15902.415716666668
11440630,20232,5,17,15848.847161538462
11440630,20233,5,17,15586.770107142858
11440630,20234,5,17,16024.43186923077
11440630,20241,5,17,15702.523376923076
11440630,20242,5,17,15661.492053846156
11440630,20243,5,17,15131.629623076924
11440630,20244,5,17,15634.315838461538
11440630,20251,5,17,15332.843046153846
11440630,20252,5,17,15217.903900000001
11440630,20253,5,17,14709.71250769231
11440630,20254,5,17,14639.536715384615
11440630,20261,5,17,14980.7473
11440630,20191,5,18,16696.41615
11440630,20192,5,18,15987.763523076923
11440630,20193,5,18,15600.9085
11440630,20194,5,18,16705.19273076923
11440630,20201,5,18,18648.880277777775
11440630,20202,5,18,17803.211253846155
11440630,20203,5,18,17234.468076923076
11440630,20204,5,18,17723.698253846153
11440630,20211,5,18,17905.756523076925
11440630,20212,5,18,17295.023238461537
11440630,20213,5,18,17250.572099999998
11440630,20214,5,18,16921.828846153847
11440630,20221,5,18,17783.2436
11440630,20222,5,18,17194.719146153846
11440630,20223,5,18,16293.248753846154
11440630,20224,5,18,16432.064192857142
11440630,20231,5,18,16216.552308333334
11440630,20232,5,18,16094.297438461539
11440630,20233,5,18,15723.216642857142
11440630,20234,5,18,16289.700561538462
11440630,20241,5,18,15823.810530769231
11440630,20242,5,18,15929.8611
11440630,20243,5,18,15398.259669230769
11440630,20244,5,18,16213.246223076923
11440630,20251,5,18,15651.916876923076
11440630,20252,5,18,15434.734284615384
11440630,20253,5,18,14999.325361538462
11440630,20254,5,18,14832.247815384615
11440630,20261,5,18,15290.2621
11440630,20191,5,19,17062.966800000002
11440630,20192,5,19,16385.214553846155
11440630,20193,5,19,16020.476192307691
11440630,20194,5,19,17054.655592307692
11440630,20201,5,19,18912.055655555552
11440630,20202,5,19,18101.7899
11440630,20203,5,19,17464.27256923077
11440630,20204,5,19,18036.63103076923
11440630,20211,5,19,18360.853323076924
11440630,20212,5,19,17651.587215384618
11440630,20213,5,19,17595.457523076922
11440630,20214,5,19,17364.546615384614
11440630,20221,5,19,18182.786746153844
11440630,20222,5,19,17646.011423076925
11440630,20223,5,19,16686.5599
11440630,20224,5,19,16809.300885714285
11440630,20231,5,19,16534.641158333336
11440630,20232,5,19,16436.184053846155
11440630,20233,5,19,16074.185428571427
11440630,20234,5,19,16563.64583846154
11440630,20241,5,19,16107.528053846154
11440630,20242,5,19,16096.144807692308
11440630,20243,5,19,15620.826761538461
11440630,20244,5,19,16506.67486923077
11440630,20251,5,19,15911.1069
11440630,20252,5,19,15668.221823076923
11440630,20253,5,19,15277.584069230768
11440630,20254,5,19,15183.279869230768
11440630,20261,5,19,15505.188522222223
11440630,20191,5,20,17497.101025
11440630,20192,5,20,16975.877038461538
11440630,20193,5,20,16563.324615384616
11440630,20194,5,20,17609.532384615384
11440630,20201,5,20,19140.516366666667
11440630,20202,5,20,18380.951484615383
11440630,20203,5,20,17780.866046153846
11440630,20204,5,20,18251.768492307692
11440630,20211,5,20,18798.372207692308
11440630,20212,5,20,18197.47993846154
11440630,20213,5,20,17702.7861
11440630,20214,5,20,17531.803246153846
11440630,20221,5,20,18307.68923076923
11440630,20222,5,20,17926.823807692308
11440630,20223,5,20,16903.76230769231
11440630,20224,5,20,16972.200235714285
11440630,20231,5,20,16726.091258333334
11440630,20232,5,20,16675.812107692305
11440630,20233,5,20,16441.94239285714
11440630,20234,5,20,16808.04122307692
11440630,20241,5,20,16346.628930769231
11440630,20242,5,20,16289.553815384616
11440630,20243,5,20,15916.192576923077
11440630,20244,5,20,16553.539253846153
11440630,20251,5,20,16023.569807692307
11440630,20252,5,20,15941.625484615386
11440630,20253,5,20,15450.352984615385
11440630,20254,5,20,15205.285646153847
11440630,20261,5,20,15455.182844444444
11440630,20191,5,21,18352.029049999997
11440630,20192,5,21,17924.991838461538
11440630,20193,5,21,17345.418692307692
11440630,20194,5,21,18266.504176923077
11440630,20201,5,21,19336.060699999998
11440630,20202,5,21,18610.17076923077
11440630,20203,5,21,18204.709738461537
11440630,20204,5,21,18512.248776923076
11440630,20211,5,21,19182.563446153847
11440630,20212,5,21,18639.767723076922
11440630,20213,5,21,17714.498615384615
11440630,20214,5,21,17519.46663076923
11440630,20221,5,21,18158.07643846154
11440630,20222,5,21,17796.830792307694
11440630,20223,5,21,16938.743223076923
11440630,20224,5,21,17082.692342857143
11440630,20231,5,21,16662.491225
11440630,20232,5,21,16587.17353076923
11440630,20233,5,21,16374.402964285715
11440630,20234,5,21,16801.093723076923
11440630,20241,5,21,16497.676384615384
11440630,20242,5,21,16235.047207692307
11440630,20243,5,21,15854.500876923075
11440630,20244,5,21,16309.884753846154
11440630,20251,5,21,15965.861276923077
11440630,20252,5,21,15836.795415384615
11440630,20253,5,21,15210.511023076922
11440630,20254,5,21,14956.412307692306
11440630,20261,5,21,15326.513533333333
11440630,20191,5,22,19721.73245
11440630,20192,5,22,19425.01103076923
11440630,20193,5,22,18687.327476923077
11440630,20194,5,22,19449.952330769233
11440630,20201,5,22,19878.38853333333
11440630,20202,5,22,19246.46176923077
11440630,20203,5,22,18664.722246153848
11440630,20204,5,22,18873.38863076923
11440630,20211,5,22,19576.9339
11440630,20212,5,22,19372.85136153846
11440630,20213,5,22,17826.952476923077
11440630,20214,5,22,17482.31786153846
11440630,20221,5,22,18006.509746153846
11440630,20222,5,22,17593.007084615387
11440630,20223,5,22,16988.705069230768
11440630,20224,5,22,16875.279064285714
11440630,20231,5,22,16477.638383333335
11440630,20232,5,22,16361.717115384616
11440630,20233,5,22,16340.957135714287
11440630,20234,5,22,16763.5994
11440630,20241,5,22,16237.533584615383
11440630,20242,5,22,15923.581084615385
11440630,20243,5,22,15687.839176923077
11440630,20244,5,22,15956.661930769233
11440630,20251,5,22,15623.899353846153
11440630,20252,5,22,15595.698738461539
11440630,20253,5,22,14939.539653846154
11440630,20254,5,22,14636.590107692307
11440630,20261,5,22,15020.24
11440630,20191,5,23,22305.48815
11440630,20192,5,23,22054.12302307692
11440630,20193,5,23,21257.019315384616
11440630,20194,5,23,22191.765384615384
11440630,20201,5,23,21834.919611111112
11440630,20202,5,23,21198.394784615382
11440630,20203,5,23,20774.248746153844
11440630,20204,5,23,20817.478000000003
11440630,20211,5,23,21490.027976923076
11440630,20212,5,23,21389.00840769231
11440630,20213,5,23,18827.07116153846
11440630,20214,5,23,18501.09986923077
11440630,20221,5,23,19098.67666923077
11440630,20222,5,23,18965.98237692308
11440630,20223,5,23,17996.075853846156
11440630,20224,5,23,17371.11752857143
11440630,20231,5,23,16821.117166666667
11440630,20232,5,23,16729.974192307694
11440630,20233,5,23,16708.757635714286
11440630,20234,5,23,17759.83943846154
11440630,20241,5,23,17183.596615384617
11440630,20242,5,23,16968.691
11440630,20243,5,23,16615.609253846153
11440630,20244,5,23,16964.66956923077
11440630,20251,5,23,16809.867000000002
11440630,20252,5,23,16820.19729230769
11440630,20253,5,23,16159.509676923077
11440630,20254,5,23,16052.139315384615
11440630,20261,5,23,16498.77511111111
11440630,20191,6,0,21568.07325
11440630,20192,6,0,21209.991323076923
11440630,20193,6,0,20524.032646153846
11440630,20194,6,0,21420.911007692306
11440630,20201,6,0,21281.665366666668
11440630,20202,6,0,20796.26553846154
11440630,20203,6,0,20354.920692307693
11440630,20204,6,0,20391.994615384614
11440630,20211,6,0,20910.943146153844
11440630,20212,6,0,20735.38872307692
11440630,20213,6,0,19110.245984615383
11440630,20214,6,0,18706.456207692307
11440630,20221,6,0,19194.401476923078
11440630,20222,6,0,19166.41473846154
11440630,20223,6,0,18257.15050769231
11440630,20224,6,0,17815.90693076923
11440630,20231,6,0,17228.924915384614
11440630,20232,6,0,17206.00266153846
11440630,20233,6,0,17365.303123076923
11440630,20234,6,0,17949.890721428572
11440630,20241,6,0,17590.84076153846
11440630,20242,6,0,16835.4671
11440630,20243,6,0,16597.0602
11440630,20244,6,0,16959.916723076924
11440630,20251,6,0,16869.072115384617
11440630,20252,6,0,16723.79687692308
11440630,20253,6,0,16117.115361538461
11440630,20254,6,0,16006.883192307692
11440630,20261,6,0,16289.211687500001
11440630,20191,6,1,21859.05715
11440630,20192,6,1,21456.657384615384
11440630,20193,6,1,20838.452584615385
11440630,20194,6,1,21745.540784615383
11440630,20201,6,1,21396.748000000003
11440630,20202,6,1,20995.941253846155
11440630,20203,6,1,20540.670692307693
11440630,20204,6,1,20478.580584615385
11440630,20211,6,1,21051.56456923077
11440630,20212,6,1,20955.747484615385
11440630,20213,6,1,19216.2746
11440630,20214,6,1,18810.883369230767
11440630,20221,6,1,19267.935938461538
11440630,20222,6,1,19284.374053846153
11440630,20223,6,1,18422.22216153846
11440630,20224,6,1,17870.06653076923
11440630,20231,6,1,17277.28586153846
11440630,20232,6,1,17252.55013076923
11440630,20233,6,1,17369.899684615382
11440630,20234,6,1,17980.267207142857
11440630,20241,6,1,17534.16753076923
11440630,20242,6,1,16844.20633076923
11440630,20243,6,1,16582.819061538463
11440630,20244,6,1,16972.97806923077
11440630,20251,6,1,16842.330876923075
11440630,20252,6,1,16649.29153076923
11440630,20253,6,1,16116.516238461538
11440630,20254,6,1,15982.020700000001
11440630,20261,6,1,16199.587975
11440630,20191,6,2,21985.58275
11440630,20192,6,2,21551.601376923078
11440630,20193,6,2,20988.77383076923
11440630,20194,6,2,21930.87530769231
11440630,20201,6,2,21541.569466666668
11440630,20202,6,2,21176.60860769231
11440630,20203,6,2,20619.390846153845
11440630,20204,6,2,20538.482938461537
11440630,20211,6,2,21103.447169230767
11440630,20212,6,2,21077.777661538457
11440630,20213,6,2,19275.871815384617
11440630,20214,6,2,18864.120153846154
11440630,20221,6,2,19256.661776923076
11440630,20222,6,2,19343.400976923076
11440630,20223,6,2,18527.75549230769
11440630,20224,6,2,17897.374053846153
11440630,20231,6,2,17265.319053846153
11440630,20232,6,2,17279.433423076924
11440630,20233,6,2,17409.715415384617
11440630,20234,6,2,18022.030114285713
11440630,20241,6,2,17578.656276923077
11440630,20242,6,2,16861.627053846154
11440630,20243,6,2,16612.33316923077
11440630,20244,6,2,16991.899723076924
11440630,20251,6,2,16876.772123076924
11440630,20252,6,2,16659.34014615385
11440630,20253,6,2,16136.423953846153
11440630,20254,6,2,16009.527846153846
11440630,20261,6,2,16207.5913875
11440630,20191,6,3,22140.947125
11440630,20192,6,3,21592.216415384613
11440630,20193,6,3,21081.2268
11440630,20194,6,3,22056.063076923077
11440630,20201,6,3,21612.15051111111
11440630,20202,6,3,21256.53956153846
11440630,20203,6,3,20694.500600000003
11440630,20204,6,3,20604.23810769231
11440630,20211,6,3,21147.05956153846
11440630,20212,6,3,21128.63933846154
11440630,20213,6,3,19300.33496153846
11440630,20214,6,3,18945.743992307693
11440630,20221,6,3,19293.572415384613
11440630,20222,6,3,19409.815976923077
11440630,20223,6,3,18596.556130769233
11440630,20224,6,3,18095.139753846153
11440630,20231,6,3,17517.5368
11440630,20232,6,3,17328.2379
11440630,20233,6,3,17467.41790769231
11440630,20234,6,3,18065.192214285715
11440630,20241,6,3,17668.47073846154
11440630,20242,6,3,16882.843784615383
11440630,20243,6,3,16668.51093846154
11440630,20244,6,3,17064.705753846156
11440630,20251,6,3,16931.211946153846
11440630,20252,6,3,16773.297453846153
11440630,20253,6,3,16193.343138461538
11440630,20254,6,3,16050.407276923077
11440630,20261,6,3,16285.145700000001
11440630,20191,6,4,22307.6054
11440630,20192,6,4,21791.68953076923
11440630,20193,6,4,21203.59710769231
11440630,20194,6,4,22174.20919230769
11440630,20201,6,4,21696.149699999998
11440630,20202,6,4,21360.43043846154
11440630,20203,6,4,20744.267215384614
11440630,20204,6,4,20669.58466923077
11440630,20211,6,4,21211.94283846154
11440630,20212,6,4,21302.78346923077
11440630,20213,6,4,19299.565815384616
11440630,20214,6,4,18903.552592307693
11440630,20221,6,4,19212.568084615385
11440630,20222,6,4,19379.899446153846
11440630,20223,6,4,18552.326584615384
11440630,20224,6,4,17859.663992307695
11440630,20231,6,4,17287.132346153845
11440630,20232,6,4,17192.184046153845
11440630,20233,6,4,17277.44436153846
11440630,20234,6,4,17968.146392857143
11440630,20241,6,4,17599.679807692308
11440630,20242,6,4,16818.521892307694
11440630,20243,6,4,16582.578092307693
11440630,20244,6,4,17021.995846153844
11440630,20251,6,4,16838.7585
11440630,20252,6,4,16700.41352307692
11440630,20253,6,4,16123.8872
11440630,20254,6,4,15946.901307692307
11440630,20261,6,4,16190.0955
11440630,20191,6,5,22010.47215
11440630,20192,6,5,21613.7703
11440630,20193,6,5,20962.114476923078
11440630,20194,6,5,22039.75412307692
11440630,20201,6,5,21610.362855555555
11440630,20202,6,5,21174.826938461538
11440630,20203,6,5,20550.8785
11440630,20204,6,5,20548.24439230769
11440630,20211,6,5,21080.571723076922
11440630,20212,6,5,21049.202646153844
11440630,20213,6,5,19145.839746153848
11440630,20214,6,5,18832.466384615385
11440630,20221,6,5,19116.070384615385
11440630,20222,6,5,19221.689723076925
11440630,20223,6,5,18423.693953846152
11440630,20224,6,5,17764.82536923077
11440630,20231,6,5,17179.134400000003
11440630,20232,6,5,17083.947807692308
11440630,20233,6,5,17249.270200000003
11440630,20234,6,5,17877.389671428573
11440630,20241,6,5,17714.013584615386
11440630,20242,6,5,16761.38063846154
11440630,20243,6,5,16645.671323076924
11440630,20244,6,5,17011.27183846154
11440630,20251,6,5,16856.66959230769
11440630,20252,6,5,16641.781384615384
11440630,20253,6,5,16087.73046153846
11440630,20254,6,5,15831.026469230768
11440630,20261,6,5,16140.270875
11440630,20191,6,6,21721.5333
11440630,20192,6,6,21277.5144
11440630,20193,6,6,20622.138230769233
11440630,20194,6,6,21753.48933846154
11440630,20201,6,6,21438.827866666667
11440630,20202,6,6,20939.977338461536
11440630,20203,6,6,20332.312946153845
11440630,20204,6,6,20388.009884615385
11440630,20211,6,6,20907.61923076923
11440630,20212,6,6,20741.21116923077
11440630,20213,6,6,18959.942476923075
11440630,20214,6,6,18692.08622307692
11440630,20221,6,6,19045.57599230769
11440630,20222,6,6,19100.355384615385
11440630,20223,6,6,18308.124215384618
11440630,20224,6,6,17689.97600769231
11440630,20231,6,6,17196.40963076923
11440630,20232,6,6,17036.932853846152
11440630,20233,6,6,17162.007115384615
11440630,20234,6,6,17805.03547857143
11440630,20241,6,6,17710.95853846154
11440630,20242,6,6,16646.267292307693
11440630,20243,6,6,16538.46933846154
11440630,20244,6,6,16949.744461538463
11440630,20251,6,6,16800.061353846155
11440630,20252,6,6,16579.46537692308
11440630,20253,6,6,15992.357884615385
11440630,20254,6,6,15872.881146153844
11440630,20261,6,6,16077.2610375
11440630,20191,6,7,21428.9898
11440630,20192,6,7,21014.646592307694
11440630,20193,6,7,20471.187107692305
11440630,20194,6,7,21553.199215384615
11440630,20201,6,7,21279.355744444445
11440630,20202,6,7,20687.759423076925
11440630,20203,6,7,20068.60846153846
11440630,20204,6,7,20257.92676923077
11440630,20211,6,7,20771.945153846154
11440630,20212,6,7,20527.659776923076
11440630,20213,6,7,18783.546092307693
11440630,20214,6,7,18614.424153846154
11440630,20221,6,7,19005.577553846153
11440630,20222,6,7,19021.66473846154
11440630,20223,6,7,18263.42636923077
11440630,20224,6,7,17674.914023076923
11440630,20231,6,7,17232.067969230768
11440630,20232,6,7,16989.156984615383
11440630,20233,6,7,17141.597153846153
11440630,20234,6,7,17745.649228571427
11440630,20241,6,7,17647.71620769231
11440630,20242,6,7,16541.163546153846
11440630,20243,6,7,16447.05896153846
11440630,20244,6,7,16913.24103846154
11440630,20251,6,7,16791.217023076922
11440630,20252,6,7,16506.645515384615
11440630,20253,6,7,15924.046884615384
11440630,20254,6,7,15766.047507692307
11440630,20261,6,7,15985.0181625
11440630,20191,6,8,21127.548974999998
11440630,20192,6,8,20546.978630769234
11440630,20193,6,8,20042.660892307693
11440630,20194,6,8,21166.731561538465
11440630,20201,6,8,21067.716244444444
11440630,20202,6,8,20410.611546153847
11440630,20203,6,8,19814.946415384617
11440630,20204,6,8,20109.62463846154
11440630,20211,6,8,20530.18696923077
11440630,20212,6,8,20162.864284615385
11440630,20213,6,8,18654.380469230768
11440630,20214,6,8,18611.21796923077
11440630,20221,6,8,18998.681053846154
11440630,20222,6,8,19032.48336923077
11440630,20223,6,8,18226.35792307692
11440630,20224,6,8,17805.101599999998
11440630,20231,6,8,17490.841415384613
11440630,20232,6,8,17253.038192307693
11440630,20233,6,8,17299.4859
11440630,20234,6,8,17878.048664285714
11440630,20241,6,8,17725.750107692307
11440630,20242,6,8,16672.19783846154
11440630,20243,6,8,16518.808353846154
11440630,20244,6,8,16943.600592307692
11440630,20251,6,8,16835.457353846155
11440630,20252,6,8,16517.023392307692
11440630,20253,6,8,15988.905692307693
11440630,20254,6,8,15708.832792307694
11440630,20261,6,8,15989.2870625
11440630,20191,6,9,21038.079
11440630,20192,6,9,20220.299915384618
11440630,20193,6,9,19644.311
11440630,20194,6,9,20773.38579230769
11440630,20201,6,9,20926.96762222222
11440630,20202,6,9,20205.124484615382
11440630,20203,6,9,19452.85323846154
11440630,20204,6,9,19754.613315384617
11440630,20211,6,9,20283.37382307692
11440630,20212,6,9,19713.07166153846
11440630,20213,6,9,18518.552407692307
11440630,20214,6,9,18496.960461538463
11440630,20221,6,9,18956.91983076923
11440630,20222,6,9,19101.751807692308
11440630,20223,6,9,18494.941315384614
11440630,20224,6,9,18070.36233846154
11440630,20231,6,9,17792.91220769231
11440630,20232,6,9,17623.37233076923
11440630,20233,6,9,17626.29299230769
11440630,20234,6,9,18100.845407142857
11440630,20241,6,9,18122.2651
11440630,20242,6,9,17035.810846153847
11440630,20243,6,9,16913.874823076923
11440630,20244,6,9,17376.958153846153
11440630,20251,6,9,17355.236315384616
11440630,20252,6,9,16893.70153076923
11440630,20253,6,9,16484.947923076925
11440630,20254,6,9,16134.21953076923
11440630,20261,6,9,16370.30015
11440630,20191,6,10,20574.4769
11440630,20192,6,10,19378.523853846153
11440630,20193,6,10,18988.363523076925
11440630,20194,6,10,20177.916923076922
11440630,20201,6,10,20624.430422222224
11440630,20202,6,10,19771.048176923076
11440630,20203,6,10,19124.452323076923
11440630,20204,6,10,19388.85146153846
11440630,20211,6,10,19830.17473076923
11440630,20212,6,10,19310.01124615385
11440630,20213,6,10,18272.4834
11440630,20214,6,10,18318.747892307692
11440630,20221,6,10,18737.454238461538
11440630,20222,6,10,18884.558538461537
11440630,20223,6,10,18220.115176923075
11440630,20224,6,10,18003.65346923077
11440630,20231,6,10,17677.22156153846
11440630,20232,6,10,17542.837192307692
11440630,20233,6,10,17548.997315384615
11440630,20234,6,10,17863.895907142858
11440630,20241,6,10,17919.605784615385
11440630,20242,6,10,16947.855
11440630,20243,6,10,16748.173423076925
11440630,20244,6,10,17203.91780769231
11440630,20251,6,10,17209.101753846153
11440630,20252,6,10,16672.005407692308
11440630,20253,6,10,16127.605453846154
11440630,20254,6,10,15742.168907692307
11440630,20261,6,10,16168.722862499999
11440630,20191,6,11,19803.899375
11440630,20192,6,11,18661.154738461537
11440630,20193,6,11,18402.95773076923
11440630,20194,6,11,19447.00416153846
11440630,20201,6,11,20346.411677777778
11440630,20202,6,11,19212.67993076923
11440630,20203,6,11,18515.72873076923
11440630,20204,6,11,18959.073653846153
11440630,20211,6,11,19235.841807692308
11440630,20212,6,11,18537.63832307692
11440630,20213,6,11,17853.199353846154
11440630,20214,6,11,17904.50729230769
11440630,20221,6,11,18402.03107692308
11440630,20222,6,11,18479.673884615386
11440630,20223,6,11,17813.41766153846
11440630,20224,6,11,17666.904969230767
11440630,20231,6,11,17389.79122307692
11440630,20232,6,11,17163.971146153846
11440630,20233,6,11,17358.527907692307
11440630,20234,6,11,17532.017242857142
11440630,20241,6,11,17611.283723076922
11440630,20242,6,11,16749.026584615385
11440630,20243,6,11,16702.24136153846
11440630,20244,6,11,17101.233176923077
11440630,20251,6,11,17036.17124615385
11440630,20252,6,11,16393.002276923078
11440630,20253,6,11,15896.50123076923
11440630,20254,6,11,15522.022653846154
11440630,20261,6,11,15958.8893875
11440630,20191,6,12,18789.043525
11440630,20192,6,12,17839.31217692308
11440630,20193,6,12,17698.065084615384
11440630,20194,6,12,18714.23623076923
11440630,20201,6,12,19782.65132222222
11440630,20202,6,12,18644.620276923077
11440630,20203,6,12,17955.049792307695
11440630,20204,6,12,18501.54949230769
11440630,20211,6,12,18739.662684615385
11440630,20212,6,12,17992.060353846155
11440630,20213,6,12,17460.69793076923
11440630,20214,6,12,17527.890392307694
11440630,20221,6,12,18043.758892307695
11440630,20222,6,12,17974.476507692307
11440630,20223,6,12,17321.137384615384
11440630,20224,6,12,17166.683053846155
11440630,20231,6,12,16956.467707692307
11440630,20232,6,12,16620.313046153846
11440630,20233,6,12,16926.588576923077
11440630,20234,6,12,17048.98205
11440630,20241,6,12,17041.416084615383
11440630,20242,6,12,16340.333661538461
11440630,20243,6,12,16211.936515384616
11440630,20244,6,12,16602.15826153846
11440630,20251,6,12,16612.8372
11440630,20252,6,12,15848.546646153845
11440630,20253,6,12,15323.058176923078
11440630,20254,6,12,15092.653092307692
11440630,20261,6,12,15421.9748
11440630,20191,6,13,17736.39005
11440630,20192,6,13,16846.294276923076
11440630,20193,6,13,16602.380592307694
11440630,20194,6,13,17657.470707692308
11440630,20201,6,13,19413.616133333333
11440630,20202,6,13,18333.759423076925
11440630,20203,6,13,17739.920607692307
11440630,20204,6,13,18163.91772307692
11440630,20211,6,13,18274.251684615385
11440630,20212,6,13,17608.385384615387
11440630,20213,6,13,17242.21850769231
11440630,20214,6,13,17382.05260769231
11440630,20221,6,13,17850.33017692308
11440630,20222,6,13,17619.70603846154
11440630,20223,6,13,16997.572346153847
11440630,20224,6,13,16724.9009
11440630,20231,6,13,16579.269484615386
11440630,20232,6,13,16107.383961538462
11440630,20233,6,13,16402.346769230768
11440630,20234,6,13,16324.395092857143
11440630,20241,6,13,16442.862938461538
11440630,20242,6,13,15938.564153846153
11440630,20243,6,13,15687.112792307693
11440630,20244,6,13,16101.278469230769
11440630,20251,6,13,16043.700769230769
11440630,20252,6,13,15443.886961538461
11440630,20253,6,13,15047.007161538462
11440630,20254,6,13,14855.049961538462
11440630,20261,6,13,15241.4737875
11440630,20191,6,14,17208.595725
11440630,20192,6,14,16591.346592307695
11440630,20193,6,14,16311.578146153846
11440630,20194,6,14,17339.251169230767
11440630,20201,6,14,19161.5873
11440630,20202,6,14,18303.748184615386
11440630,20203,6,14,17678.417007692307
11440630,20204,6,14,18098.73356923077
11440630,20211,6,14,18038.55813076923
11440630,20212,6,14,17530.762184615385
11440630,20213,6,14,17191.131953846154
11440630,20214,6,14,17267.633684615386
11440630,20221,6,14,17697.8018
11440630,20222,6,14,17481.13777692308
11440630,20223,6,14,16940.265984615384
11440630,20224,6,14,16665.48516153846
11440630,20231,6,14,16588.59376153846
11440630,20232,6,14,16121.385353846154
11440630,20233,6,14,16382.46916923077
11440630,20234,6,14,16166.051642857143
11440630,20241,6,14,16317.71183076923
11440630,20242,6,14,15984.887846153844
11440630,20243,6,14,15774.959838461538
11440630,20244,6,14,16086.310984615384
11440630,20251,6,14,16010.456315384616
11440630,20252,6,14,15511.347
11440630,20253,6,14,14968.410707692308
11440630,20254,6,14,14759.51116923077
11440630,20261,6,14,15165.474725
11440630,20191,6,15,16947.591775
11440630,20192,6,15,16491.640523076923
11440630,20193,6,15,16208.121000000001
11440630,20194,6,15,17113.029615384618
11440630,20201,6,15,19060.64997777778
11440630,20202,6,15,18192.73526153846
11440630,20203,6,15,17574.999492307692
11440630,20204,6,15,18017.12697692308
11440630,20211,6,15,17996.1162
11440630,20212,6,15,17283.02756153846
11440630,20213,6,15,17058.96213846154
11440630,20214,6,15,17166.691415384616
11440630,20221,6,15,17561.46053076923
11440630,20222,6,15,17461.42093846154
11440630,20223,6,15,16644.238076923077
11440630,20224,6,15,16516.517984615384
11440630,20231,6,15,16312.272769230769
11440630,20232,6,15,15905.776830769231
11440630,20233,6,15,16216.6424
11440630,20234,6,15,15993.553642857141
11440630,20241,6,15,16163.900861538461
11440630,20242,6,15,15870.918192307694
11440630,20243,6,15,15681.527838461538
11440630,20244,6,15,15992.2024
11440630,20251,6,15,15878.667546153845
11440630,20252,6,15,15328.748915384615
11440630,20253,6,15,14941.863753846155
11440630,20254,6,15,14693.711584615385
11440630,20261,6,15,15023.054125
11440630,20191,6,16,16954.126650000002
11440630,20192,6,16,16469.54303846154
11440630,20193,6,16,16196.403892307691
11440630,20194,6,16,17124.30753076923
11440630,20201,6,16,19058.780077777777
11440630,20202,6,16,18227.76003076923
11440630,20203,6,16,17691.2067
11440630,20204,6,16,18146.827123076924
11440630,20211,6,16,18181.984923076925
11440630,20212,6,16,17467.86363076923
11440630,20213,6,16,17182.847046153845
11440630,20214,6,16,17233.01950769231
11440630,20221,6,16,17756.19036153846
11440630,20222,6,16,17613.55003076923
11440630,20223,6,16,16798.163723076923
11440630,20224,6,16,16591.18533076923
11440630,20231,6,16,16284.400615384617
11440630,20232,6,16,16043.932546153846
11440630,20233,6,16,16231.946484615384
11440630,20234,6,16,15920.01935
11440630,20241,6,16,16114.917569230769
11440630,20242,6,16,15871.266461538462
11440630,20243,6,16,15689.45106153846
11440630,20244,6,16,15954.97303076923
11440630,20251,6,16,15938.269438461539
11440630,20252,6,16,15457.653284615384
11440630,20253,6,16,15028.31556923077
11440630,20254,6,16,14883.2229
11440630,20261,6,16,15279.4167
11440630,20191,6,17,17087.11345
11440630,20192,6,17,16501.728438461538
11440630,20193,6,17,16338.510484615386
11440630,20194,6,17,17065.86926923077
11440630,20201,6,17,19324.8816
11440630,20202,6,17,18373.27593846154
11440630,20203,6,17,17755.592561538462
11440630,20204,6,17,18302.44950769231
11440630,20211,6,17,18376.0332
11440630,20212,6,17,17755.22216153846
11440630,20213,6,17,17445.88496153846
11440630,20214,6,17,17431.275515384616
11440630,20221,6,17,17974.753453846155
11440630,20222,6,17,17815.758546153847
11440630,20223,6,17,16993.884623076923
11440630,20224,6,17,16594.156753846153
11440630,20231,6,17,16484.704984615386
11440630,20232,6,17,16332.887238461537
11440630,20233,6,17,16418.58026923077
11440630,20234,6,17,16097.199978571429
11440630,20241,6,17,16173.58566153846
11440630,20242,6,17,16045.55476923077
11440630,20243,6,17,15860.511092307694
11440630,20244,6,17,16123.027761538462
11440630,20251,6,17,16092.492969230769
11440630,20252,6,17,15528.044769230768
11440630,20253,6,17,15157.327676923076
11440630,20254,6,17,15076.547215384615
11440630,20261,6,17,15282.02205
11440630,20191,6,18,17365.580325000003
11440630,20192,6,18,16864.731015384616
11440630,20193,6,18,16760.838653846153
11440630,20194,6,18,17546.82106923077
11440630,20201,6,18,19466.2225
