query_id,law,user_query,current_gt,current_f1,candidate_rank,candidate_article,candidate_title,candidate_text,relevance_score,is_current_gt,is_legal_match,legal_reason
110,부가가치세법,사업자등록증 발급 절차,제8조,0.333,7,제35조,제35조,"제35조 및 제36조에 따라 발급하거나 발급받은 세금계 산서, 수입세금계산서 또는 영수증을 그 거래사실이 속하는 과세기간에 대한 확정신고 기한 후 5년간 보존하여야 한다. 다만, 제32조에 따라 전자세금계산서를 발급한 사업자가 국세청장에게 전자세금계산서 발급명세를 전송한 경 우에는 그러하지 아니하다. ④ 사업자가 「법인세법」",0.400,,0,사업자등록증과 무관함
110,부가가치세법,사업자등록증 발급 절차,제8조,0.333,8,제15조,제15조,[제15조] ③ 제2항에도 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 재화 또는 용역을 공급하는 사업자가 그 재화 또는 용역의 공급시기가 되기 전에 제32조에 따른 세금계산서를 발급하고 그 세금계산서 발급일부터 7일이 지난 부가가치세법 후 대가를 받더라도 해당 세금계산서를 발급한 때를 재화 또는 용역의 공급시기로 본다.<개정 2017. 12. 1,0.400,,0,사업자등록증과 무관함
110,부가가치세법,사업자등록증 발급 절차,제8조,0.333,9,제8조,제8조,"[제8조] ① 사업자는 사업장마다 대통령령으로 정하는 바에 따라 사업 개시일부터 20일 이내에 사업장 관할 세무서장에게 사업자등록을 신청하여야 한다. 다만, 신규로 사업을 시작하려는 자는 사업 개시일 이전이라도 사업자 등록을 신청할 수 있다.",0.400,1,,
110,부가가치세법,사업자등록증 발급 절차,제8조,0.333,10,제32조,제32조,[제32조] ⑤ 전자세금계산서를 발급하여야 하는 사업자가 아닌 사업자도 제2항 및 제3항에 따라 전자세금계산서를 발급하고 전자세금계산서 발급명세를 전송할 수 있다.,0.400,,0,질문과 관련 없음
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,1,제37조,제37조,"제37조 및 제63조에도 불구하고 납부세액에서 이 법 및 다른 법률에서 규정하고 있는 부가가치세의 감면세액 및 공제세액을 빼고 가산세를 더한 세액의 1천분의 747을 부가가치세로, 1천 분의 253을 지방소비세로 한다. <개정 2013. 12. 24., 2016. 12. 20., 2018. 12. 31., 2019. 12. 31., 2021. 12. 8.>",0.788,,0,세금계산서 발급과 무관
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,2,제39조,제39조,제39조 에 따라 공제되지 아니하는 매입세액은 그러하지 아니하다.<개정 2020. 12. 22.> 1. 해당 과세기간에 세금계산서등을 발급받은 재화와 용역의 공급대가에 0.5퍼센트를 곱한 금액 2. 삭제<2020. 12. 22.> 3. 간이과세자가 과세사업과 면세사업등을 겸영하는 경우에는 대통령령으로 정하는 바에 따라 계산한 금액,0.791,1,,
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,3,제68조의2,제68조의2,[제68조의2] ② 간이과세자가 다음 각 호의 어느 하나에 해당하는 경우 다음 각 호의 구분에 따른 금액을 납부세액에 더하거나 환급세액에서 뺀다.<개정 2022. 12. 31.> 1. 제32조에 따라 세금계산서를 발급하여야 하는 사업자로부터 재화 또는 용역을 공급받고 세금계산서를 발급받지 아니한 경우(제36조의2제1항 및 제2항에 따라 영수증을 발급하여야,0.784,,1,세금계산서 발급 의무 관련
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,4,제60조,제60조,"산서에 적힌 공급가액의 4퍼센트를 그 세금계산서를 발급하거나 발급받은 자에게 납세지 관할 세무서장이 가산세로 징수한다. 이 경우 제37조제2항에 따른 납부세액은 0으로 본다.<개정 2016. 12. 20., 2017. 12. 19., 2023. 12. 31., 2025. 12. 23.> ⑤ 사업자가 다음 각 호의 어느 하나에 해당하는 경우에는 각 호의 구분",0.801,,1,세금계산서 발급 의무 관련
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,5,제33조,제33조(세금계산서 발급의무의 면제 등),제33조(세금계산서 발급의무의 면제 등) ① 제32조에도 불구하고 세금계산서(전자세금계산서를 포함한다. 이하 같다 )를 발급하기 어렵거나 세금계산서의 발급이 불필요한 경우 등 대통령령으로 정하는 경우에는 세금계산서를 발급하 지 아니할 수 있다. ② 제32조에도 불구하고 대통령령으로 정하는 사업자가 제46조제1항에 따른 신용카드매출전표등을 발급한 경우에 는,0.400,1,,
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,6,제32조,제32조,[제32조] ⑦ 세금계산서 또는 전자세금계산서의 기재사항을 착오로 잘못 적거나 세금계산서 또는 전자세금계산서를 발급한 후 그 기재사항에 관하여 대통령령으로 정하는 사유가 발생하면 대통령령으로 정하는 바에 따라 수정한 세금계산 서(이하 “수정세금계산서”라 한다) 또는 수정한 전자세금계산서(이하 “수정전자세금계산서”라 한다)를 발급할 수 있 다.,0.400,1,,
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,9,제34조의2,제34조의2(매입자발행세금계산서에 따른 매입세액 공제 특례),"제34조의2(매입자발행세금계산서에 따른 매입세액 공제 특례) ① 제32조에도 불구하고 납세의무자로 등록한 사업자로 서 대통령령으로 정하는 사업자(이하 이 항에서 “사업자”라 한다)가 재화 또는 용역을 공급하고 제34조에 따른 세금 계산서 발급 시기에 세금계산서를 발급하지 아니한 경우(사업자의 부도ㆍ폐업, 공급 계약의 해제ㆍ변경 또는 그 밖 에 대통령령으로",0.400,,0,다른 주제의 조문
111,부가가치세법,세금계산서 발급 의무 부가가치세법,제32조 / 제33조 / 제34조 / 제39조,0.444,10,제35조,제35조,"제35조 및 제36조에 따라 발급하거나 발급받은 세금계 산서, 수입세금계산서 또는 영수증을 그 거래사실이 속하는 과세기간에 대한 확정신고 기한 후 5년간 보존하여야 한다. 다만, 제32조에 따라 전자세금계산서를 발급한 사업자가 국세청장에게 전자세금계산서 발급명세를 전송한 경 우에는 그러하지 아니하다. ④ 사업자가 「법인세법」",0.400,,0,세금계산서 발급 의무 아님
112,부가가치세법,전자세금계산서 발급 방법,제32조 / 제33조 / 제39조,0.500,1,제47조,제47조(전자세금계산서 발급 전송에 대한 세액공제 특례),제47조(전자세금계산서 발급 전송에 대한 세액공제 특례) ① 재화 및 용역의 공급가액 등을 고려하여 대통령령으로 정 하는 개인사업자가 전자세금계산서를 2027년 12월 31일까지 발급(전자세금계산서 발급명세를 제32조제3항에 따른 기한까지 국세청장에게 전송한 경우로 한정한다)하는 경우에는 전자세금계산서 발급 건수 등을 고려하여 대통령령 으로 정하는 금액을,0.811,,0,RECHECK->0 (규칙 미해당)
112,부가가치세법,전자세금계산서 발급 방법,제32조 / 제33조 / 제39조,0.500,2,제39조,제39조,[제39조] ④ 간이과세자(제36조제1항제2호 각 목의 어느 하나에 해당하는 간이과세자는 제외한다)가 전자세금계산서를 2027년 12월 31일까지 발급(전자세금계산서 발급명세를 제32조제3항에 따른 기한까지 국세청장에게 전송한 경우 로 한정한다)하고 재정경제부령으로 정하는 전자세금계산서 발급세액공제신고서를 납세지 관할 세무서장에게 제출 한 경우의 해당 과세,0.801,1,,
112,부가가치세법,전자세금계산서 발급 방법,제32조 / 제33조 / 제39조,0.500,3,제48조,제48조,"제48조 및 제49조에 따라 신고할 때 재정경제부령으로 정 하는 전자세금계산서 발급세액공제신고서를 납세지 관할 세무서장에게 제출하여야 한다.<개정 2014. 1. 1., 2021. 12. 8., 2025. 10. 1.> 제5장 신고와 납부 등 제1절 신고와 납부",0.795,,1,절차적 완결성 (세부 시행규칙)
112,부가가치세법,전자세금계산서 발급 방법,제32조 / 제33조 / 제39조,0.500,4,제32조,제32조,[제32조] ③ 제2항에 따라 전자세금계산서를 발급하였을 때에는 대통령령으로 정하는 기한까지 대통령령으로 정하는 전자세 금계산서 발급명세를 국세청장에게 전송하여야 한다.,0.858,1,,
112,부가가치세법,전자세금계산서 발급 방법,제32조 / 제33조 / 제39조,0.500,6,제33조,제33조(세금계산서 발급의무의 면제 등),제33조(세금계산서 발급의무의 면제 등) ① 제32조에도 불구하고 세금계산서(전자세금계산서를 포함한다. 이하 같다 )를 발급하기 어렵거나 세금계산서의 발급이 불필요한 경우 등 대통령령으로 정하는 경우에는 세금계산서를 발급하 지 아니할 수 있다. ② 제32조에도 불구하고 대통령령으로 정하는 사업자가 제46조제1항에 따른 신용카드매출전표등을 발급한 경우에 는,0.400,1,,
112,부가가치세법,전자세금계산서 발급 방법,제32조 / 제33조 / 제39조,0.500,8,제35조,제35조,"제35조 및 제36조에 따라 발급하거나 발급받은 세금계 산서, 수입세금계산서 또는 영수증을 그 거래사실이 속하는 과세기간에 대한 확정신고 기한 후 5년간 보존하여야 한다. 다만, 제32조에 따라 전자세금계산서를 발급한 사업자가 국세청장에게 전자세금계산서 발급명세를 전송한 경 우에는 그러하지 아니하다. ④ 사업자가 「법인세법」",0.400,,0,발급 방법 규정 아님
112,부가가치세법,전자세금계산서 발급 방법,제32조 / 제33조 / 제39조,0.500,9,제60조,제60조,[제60조] 가. 제32조제2항에 따라 전자세금계산서를 발급하여야 할 의무가 있는 자가 전자세금계산서를 발급하지 아니하 고 제34조에 따른 세금계산서의 발급시기에 전자세금계산서 외의 세금계산서를 발급한 경우 나. 둘 이상의 사업장을 가진 사업자가 재화 또는 용역을 공급한 사업장 명의로 세금계산서를 발급하지 아니하고 제34조에 따른 세금계산서의 발급시기에 자,0.400,,1,전자세금계산서 발급 의무 규정
113,부가가치세법,세금계산서 미발급 가산세,제32조 / 제33조 / 제39조 / 제60조,0.667,1,제60조,제60조,[제60조] ④ 사업자가 아닌 자가 재화 또는 용역을 공급하지 아니하고 세금계산서를 발급하거나 재화 또는 용역을 공급받지 아니하고 세금계산서를 발급받으면 사업자로 보고 그 세금계산서에 적힌 공급가액의 4퍼센트를 그 세금계산서를 발급하거나 발급받은 자에게 납세지 관할 세무서장이 가산세로 징수한다. 이 경우 제37조제2항에 따른 납부세액은 0으로 본다.<개정,0.789,1,,
113,부가가치세법,세금계산서 미발급 가산세,제32조 / 제33조 / 제39조 / 제60조,0.667,2,제68조의2,제68조의2,[제68조의2] ② 간이과세자가 다음 각 호의 어느 하나에 해당하는 경우 다음 각 호의 구분에 따른 금액을 납부세액에 더하거나 환급세액에서 뺀다.<개정 2022. 12. 31.> 1. 제32조에 따라 세금계산서를 발급하여야 하는 사업자로부터 재화 또는 용역을 공급받고 세금계산서를 발급받지 아니한 경우(제36조의2제1항 및 제2항에 따라 영수증을 발급하여야,0.794,,1,세금계산서 미발급 관련 규정
113,부가가치세법,세금계산서 미발급 가산세,제32조 / 제33조 / 제39조 / 제60조,0.667,3,제39조,제39조,제39조 에 따라 공제되지 아니하는 매입세액은 그러하지 아니하다.<개정 2020. 12. 22.> 1. 해당 과세기간에 세금계산서등을 발급받은 재화와 용역의 공급대가에 0.5퍼센트를 곱한 금액 2. 삭제<2020. 12. 22.> 3. 간이과세자가 과세사업과 면세사업등을 겸영하는 경우에는 대통령령으로 정하는 바에 따라 계산한 금액,0.789,1,,
113,부가가치세법,세금계산서 미발급 가산세,제32조 / 제33조 / 제39조 / 제60조,0.667,4,제33조,제33조(세금계산서 발급의무의 면제 등),제33조(세금계산서 발급의무의 면제 등) ① 제32조에도 불구하고 세금계산서(전자세금계산서를 포함한다. 이하 같다 )를 발급하기 어렵거나 세금계산서의 발급이 불필요한 경우 등 대통령령으로 정하는 경우에는 세금계산서를 발급하 지 아니할 수 있다. ② 제32조에도 불구하고 대통령령으로 정하는 사업자가 제46조제1항에 따른 신용카드매출전표등을 발급한 경우에 는,0.819,1,,
113,부가가치세법,세금계산서 미발급 가산세,제32조 / 제33조 / 제39조 / 제60조,0.667,6,제32조,제32조,[제32조] ⑦ 세금계산서 또는 전자세금계산서의 기재사항을 착오로 잘못 적거나 세금계산서 또는 전자세금계산서를 발급한 후 그 기재사항에 관하여 대통령령으로 정하는 사유가 발생하면 대통령령으로 정하는 바에 따라 수정한 세금계산 서(이하 “수정세금계산서”라 한다) 또는 수정한 전자세금계산서(이하 “수정전자세금계산서”라 한다)를 발급할 수 있 다.,0.400,1,,
113,부가가치세법,세금계산서 미발급 가산세,제32조 / 제33조 / 제39조 / 제60조,0.667,7,제34조의2,제34조의2(매입자발행세금계산서에 따른 매입세액 공제 특례),"제34조의2(매입자발행세금계산서에 따른 매입세액 공제 특례) ① 제32조에도 불구하고 납세의무자로 등록한 사업자로 서 대통령령으로 정하는 사업자(이하 이 항에서 “사업자”라 한다)가 재화 또는 용역을 공급하고 제34조에 따른 세금 계산서 발급 시기에 세금계산서를 발급하지 아니한 경우(사업자의 부도ㆍ폐업, 공급 계약의 해제ㆍ변경 또는 그 밖 에 대통령령으로",0.400,,0,질문과 주제가 다름
114,부가가치세법,세금계산서 기재 사항,제32조 / 제39조,0.571,1,제60조,제60조,"[제60조] 다 만, 제54조제1항에 따라 제출한 매출처별 세금계산서합계표의 기재사항이 착오로 적힌 경우로서 사업자가 발급한 부가가치세법 세금계산서에 따라 거래사실이 확인되는 부분의 공급가액에 대하여는 그러하지 아니하다.<개정 2016. 12. 20.> 1. 제54조제1항 및 제3항에 따른 매출처별 세금계산서합계표를 제출하지 아니한 경우에는 매출처별 세금계",0.725,,1,세금계산서 기재 사항 규정
114,부가가치세법,세금계산서 기재 사항,제32조 / 제39조,0.571,2,제39조,제39조,[제39조] 2. 세금계산서 또는 수입세금계산서를 발급받지 아니한 경우 또는 발급받은 세금계산서 또는 수입세금계산서에 제 32조제1항제1호부터 제4호까지의 규정에 따른 기재사항(이하 “필요적 기재사항”이라 한다)의 전부 또는 일부가 적히지 아니하였거나 사실과 다르게 적힌 경우의 매입세액(공급가액이 사실과 다르게 적힌 경우에는 실제 공급 가액과 사실과 다르게,0.721,1,,
114,부가가치세법,세금계산서 기재 사항,제32조 / 제39조,0.571,3,제52조의2,제52조의2(신탁 관련 제2차 납세의무 등에 대한 납부 특례),제52조의2(신탁 관련 제2차 납세의무 등에 대한 납부 특례),0.774,,0,질문과 주제 불일치
114,부가가치세법,세금계산서 기재 사항,제32조 / 제39조,0.571,4,제270조의2,제270조의2,"[제270조의2] ⑥ 제2항부터 제4항까지의 규정에 따라 수정수입세금계산서를 발급한 세관장은 제54조를 준용하여 작성한 수정된 매출처별 세금계산서합계표를 해당 세관 소재지를 관할하는 세무서장에게 제출하여야 한다.<개정 2017. 12. 19., 2022. 12. 31.>",0.716,,1,세금계산서 기재 사항 관련
114,부가가치세법,세금계산서 기재 사항,제32조 / 제39조,0.571,5,제32조,제32조,[제32조] ⑦ 세금계산서 또는 전자세금계산서의 기재사항을 착오로 잘못 적거나 세금계산서 또는 전자세금계산서를 발급한 후 그 기재사항에 관하여 대통령령으로 정하는 사유가 발생하면 대통령령으로 정하는 바에 따라 수정한 세금계산 서(이하 “수정세금계산서”라 한다) 또는 수정한 전자세금계산서(이하 “수정전자세금계산서”라 한다)를 발급할 수 있 다.,0.400,1,,
114,부가가치세법,세금계산서 기재 사항,제32조 / 제39조,0.571,7,제34조의2,제34조의2(매입자발행세금계산서에 따른 매입세액 공제 특례),"제34조의2(매입자발행세금계산서에 따른 매입세액 공제 특례) ① 제32조에도 불구하고 납세의무자로 등록한 사업자로 서 대통령령으로 정하는 사업자(이하 이 항에서 “사업자”라 한다)가 재화 또는 용역을 공급하고 제34조에 따른 세금 계산서 발급 시기에 세금계산서를 발급하지 아니한 경우(사업자의 부도ㆍ폐업, 공급 계약의 해제ㆍ변경 또는 그 밖 에 대통령령으로",0.400,,0,세금계산서 기재 사항과 무관
114,부가가치세법,세금계산서 기재 사항,제32조 / 제39조,0.571,10,제68조의2,제68조의2,[제68조의2] 1. 제66조제6항 또는 제67조제3항에 따라 매출처별 세금계산서합계표를 제출하지 아니한 경우: 매출처별 세금계산 서합계표를 제출하지 아니한 부분에 대한 공급가액의 0.5퍼센트 2. 제66조제6항 또는 제67조제3항에 따라 제출한 매출처별 세금계산서합계표의 기재사항 중 거래처별 등록번호 또 는 공급가액의 전부 또는 일부가 적혀 있지 아니하거,0.400,,1,세금계산서 기재 사항 관련
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,1,제70조,제70조,[제70조] ④ 제3항에도 불구하고 제1항 및 제2항에 따라 신고한 개인사업자 중 직전 연도의 공급대가의 합계액이 4천8백만 원 이상 제61조제1항 각 호 외의 부분 본문에 따른 금액 미만인 개인사업자 등 대통령령으로 정하는 개인사업자는 제3항에 따른 과세기간 이전이라도 간이과세자에 관한 규정을 적용받을 수 있다.<신설 2023. 12. 31.> 부가가치세,0.707,1,,
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,2,제61조,제61조,"[제61조] <개정 2020. 12. 22.> 1. 간이과세가 적용되지 아니하는 다른 사업장을 보유하고 있는 사업자 부가가치세법 2. 업종, 규모, 지역 등을 고려하여 대통령령으로 정하는 사업자 3. 부동산임대업 또는 「개별소비세법」 제1조제4항에 따른 과세유흥장소(이하 “과세유흥장소”라 한다)를 경영하는 사업자로서 해당 업종의 직전 연도의 공급대가의 합계",0.676,1,,
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,3,제6조,제6조,[제6조] ⑥ 재화를 수입하는 자의 부가가치세 납세지는 「관세법」에 따라 수입을 신고하는 세관의 소재지로 한다.,0.669,,0,질문과 관련 없음
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,4,제48조,제48조,"대통령령으로 정 하는 경우에는 신탁재산의 공급으로 보지 아니한다.<신설 2021. 12. 8.> ⑨ 다음 각 호의 어느 하나에 해당하는 것은 재화의 공급으로 보지 아니한다.<개정 2014. 1. 1., 2017. 12. 19.> 1. 재화를 담보로 제공하는 것으로서 대통령령으로 정하는 것 2. 사업을 양도하는 것으로서 대통령령으로 정하는 것. 다만, 제52",0.689,,0,질문과 관련 없음
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,5,제60조,제60조,"산서에 적힌 공급가액의 4퍼센트를 그 세금계산서를 발급하거나 발급받은 자에게 납세지 관할 세무서장이 가산세로 징수한다. 이 경우 제37조제2항에 따른 납부세액은 0으로 본다.<개정 2016. 12. 20., 2017. 12. 19., 2023. 12. 31., 2025. 12. 23.> ⑤ 사업자가 다음 각 호의 어느 하나에 해당하는 경우에는 각 호의 구분",0.671,,1,과세표준 관련 조문
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,6,제15조,제15조,제15조 및 제16조에 따른 재화 또는 용역의 공급시 기에 대통령령으로 정하는 바에 따라 그 공급을 받은 자에게 세금계산서를 발급하는 대신 영수증을 발급하여야 한 부가가치세법 다. <개정 2020. 12. 22.> 1. 주로 사업자가 아닌 자에게 재화 또는 용역을 공급하는 사업자로서 대통령령으로 정하는 사업자 2. 간이과세자 중 다음 각 목의 어느 하나에,0.400,,1,간이과세자 관련 규정 포함
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,7,제63조,제63조(간이과세자의 과세표준과 세액),제63조(간이과세자의 과세표준과 세액) ① 간이과세자의 과세표준은 해당 과세기간(제66조제2항 또는 제3항에 따라 신 고하고 납부하는 경우에는 같은 조 제1항에 따른 예정부과기간을 말한다. 이하 이 조에서 같다)의 공급대가의 합계 액으로 한다. <개정 2020. 12. 22.> ②간이과세자의 납부세액은 다음의 계산식에 따라 계산한 금액으로 한다. 이 경우,0.400,1,,
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,8,제66조,제66조,[제66조] ③ 제1항을 적용할 때 다음 각 호의 경우에는 같은 호의 공급대가의 합계액을 12개월로 환산한 금액을 기준으로 한 다. 이 경우 1개월 미만의 끝수가 있으면 1개월로 한다.<개정 2014. 1. 1.> 1. 해당 과세기간에 신규로 사업을 시작한 간이과세자는 그 사업 개시일부터 그 과세기간 종료일까지의 공급대가의 합계액 2. 휴업자ㆍ폐업자 및 과,0.400,,1,간이과세자 관련 규정
115,부가가치세법,간이과세자 공급대가 개인사업자 과세표준 부가가치세법,제61조 / 제63조 / 제70조,0.500,9,제8조,제8조,[제8조] ⑤ 제4항 전단에도 불구하고 사업장이 하나인 사업자가 추가로 사업장을 개설하면서 추가 사업장의 사업 개시일이 속하는 과세기간부터 사업자 단위 과세 사업자로 적용받으려는 경우에는 추가 사업장의 사업 개시일부터 20일 이 내(추가 사업장의 사업 개시일이 속하는 과세기간 이내로 한정한다)에 사업자의 본점 또는 주사무소 관할 세무서장 에게 변경등록을 신,0.400,,0,RECHECK->0 (규칙 미해당)
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,1,제50조의2,제50조의2(재화의 수입에 대한 부가가치세 납부의 유예),제50조의2(재화의 수입에 대한 부가가치세 납부의 유예),0.485,,0,주제와 관련 없음
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,2,제60조,제60조,[제60조] 재화 또는 용역을 공급받고 실제로 재화 또는 용역을 공급하는 자가 아닌 자의 명의로 세금계산서등을 발급받은 경우: 그 공급가액의 2퍼센트 5. 재화 또는 용역을 공급하고 세금계산서등의 공급가액을 과다하게 기재한 경우: 실제보다 과다하게 기재한 부분 에 대한 공급가액의 2퍼센트 6. 재화 또는 용역을 공급받고 제5호가 적용되는 세금계산서등을 발급,0.483,,1,제재 연결 (벌칙/과태료/영업정지)
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,3,제6조,제6조,[제6조] ⑥ 재화를 수입하는 자의 부가가치세 납세지는 「관세법」에 따라 수입을 신고하는 세관의 소재지로 한다.,0.483,,0,질문과 관련 없음
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,4,제29조,제29조,[제29조] ① 재화 또는 용역의 공급에 대한 부가가치세의 과세표준은 해당 과세기간에 공급한 재화 또는 용역 의 공급가액을 합한 금액으로 한다.,0.483,,0,RECHECK->0 (규칙 미해당)
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,5,제63조,제63조(간이과세자의 과세표준과 세액),제63조(간이과세자의 과세표준과 세액) ① 간이과세자의 과세표준은 해당 과세기간(제66조제2항 또는 제3항에 따라 신 고하고 납부하는 경우에는 같은 조 제1항에 따른 예정부과기간을 말한다. 이하 이 조에서 같다)의 공급대가의 합계 액으로 한다. <개정 2020. 12. 22.> ②간이과세자의 납부세액은 다음의 계산식에 따라 계산한 금액으로 한다. 이 경우,0.400,1,,
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,6,제5조,제5조,[제5조] ④ 제1항제1호에도 불구하고 제62조제1항 및 제2항에 따라 간이과세자에 관한 규정이 적용되거나 적용되지 아니 하게 되어 일반과세자가 간이과세자로 변경되거나 간이과세자가 일반과세자로 변경되는 경우 그 변경되는 해에 간 이과세자에 관한 규정이 적용되는 기간의 부가가치세의 과세기간은 다음 각 호의 구분에 따른 기간으로 한다.<신설 2014. 1. 1,0.400,,1,간이과세자 규정 관련 조문
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,7,제66조,제66조,[제66조] ③ 제1항을 적용할 때 다음 각 호의 경우에는 같은 호의 공급대가의 합계액을 12개월로 환산한 금액을 기준으로 한 다. 이 경우 1개월 미만의 끝수가 있으면 1개월로 한다.<개정 2014. 1. 1.> 1. 해당 과세기간에 신규로 사업을 시작한 간이과세자는 그 사업 개시일부터 그 과세기간 종료일까지의 공급대가의 합계액 2. 휴업자ㆍ폐업자 및 과,0.400,,1,간이과세자 기준 규정
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,9,제70조,제70조,[제70조] ① 간이과세자 또는 제62조에 따라 간이과세자에 관한 규정을 적용받게 되는 일반 과세자가 간이과세자에 관한 규정의 적용을 포기하고 일반과세자에 관한 규정을 적용받으려는 경우에는 제61조제 1항에도 불구하고 제4장부터 제6장까지의 규정을 적용받을 수 있다. 이 경우 적용받으려는 달의 전달의 마지막 날까 지 대통령령으로 정하는 바에 따라 납세지 관,0.400,,0,간이과세자 기준과 무관함
116,부가가치세법,간이과세자 기준 연매출,제61조 / 제63조,0.286,10,제75조,제75조,"[제75조] ① 다음 각 호의 어느 하나에 해당하는 자는 재화 또는 용역의 공급(국외사업자가 공급하는 경우는 제외한다)과 관련하여 판매 또는 결제를 대행하거나 중개하는 경우 대통령령으로 정하는 바에 따라 관련 명세를 매 부가가치세법 분기 말일의 다음 달 15일까지 국세청장, 납세지 관할 지방국세청장 또는 납세지 관할 세무서장에게 제출하여야 한 다.",0.400,,0,간이과세자 기준과 무관
117,부가가치세법,일반과세자 간이과세자 전환,제61조 / 제70조,0.286,1,제70조,제70조(간이과세의 포기 및 재적용),제70조(간이과세의 포기 및 재적용),0.718,1,,
117,부가가치세법,일반과세자 간이과세자 전환,제61조 / 제70조,0.286,3,제32조,제32조,[제32조] ④ 제1항 본문에 따른 결정이 있는 경우 간이과세자가 제2항 또는 제3항에 따라 신고를 한 경우에는 그 결정이 없 었던 것으로 본다.<개정 2020. 12. 22.>,0.606,,0,RECHECK->0 (규칙 미해당)
117,부가가치세법,일반과세자 간이과세자 전환,제61조 / 제70조,0.286,5,제5조,제5조,그 날이 속하는 과세기간의 종료일까지의 기간,0.669,,0,RECHECK->0 (규칙 미해당)
117,부가가치세법,일반과세자 간이과세자 전환,제61조 / 제70조,0.286,7,제66조,제66조,[제66조] ③ 제1항을 적용할 때 다음 각 호의 경우에는 같은 호의 공급대가의 합계액을 12개월로 환산한 금액을 기준으로 한 다. 이 경우 1개월 미만의 끝수가 있으면 1개월로 한다.<개정 2014. 1. 1.> 1. 해당 과세기간에 신규로 사업을 시작한 간이과세자는 그 사업 개시일부터 그 과세기간 종료일까지의 공급대가의 합계액 2. 휴업자ㆍ폐업자 및 과,0.400,,1,간이과세자 전환 규정 포함
117,부가가치세법,일반과세자 간이과세자 전환,제61조 / 제70조,0.286,10,제44조,제44조(일반과세자로 변경 시 재고품등에 대한 매입세액 공제특례),"제44조(일반과세자로 변경 시 재고품등에 대한 매입세액 공제특례) ① 간이과세자가 일반과세자로 변경되면 그 변경 당시의 재고품, 건설 중인 자산 및 감가상각자산(이하 이 조에서 “재고품등”이라 한다)에 대하여 대통령령으로 정하 는 바에 따라 계산한 금액을 매입세액으로 공제할 수 있다. ② 재고품등의 범위, 그 적용시기 등 재고품등의 매입세액의 공제에 필요한",0.400,,1,일반과세자 전환 관련 규정
118,부가가치세법,간이과세자 납부 면제 기준,제69조,0.000,1,제32조,제32조,[제32조] ⑤ 제2항 또는 제3항에 따라 신고하는 간이과세자는 예정부과기간의 납부세액을 대통령령으로 정하는 바에 따라 사업장 관할 세무서장에게 납부하여야 한다.<개정 2020. 12. 22.>,0.559,,0,납부 면제 기준 아님
118,부가가치세법,간이과세자 납부 면제 기준,제69조,0.000,2,제47조,제47조,"[제47조] ⑤ 제1항부터 제4항까지에서 규정한 사항 외에 신용카드매출전표등에 따른 세액공제의 범위, 신용카드가맹점 가입 대상자 또는 현금영수증가맹점 가입 대상자의 지정 및 그 밖에 필요한 사항은 대통령령으로 정한다.",0.507,,0,간이과세자와 무관한 조문
