station_id,station_name,sigungu_code,dong_code,lat,lon,opened_at
2728,2728.마곡나루역 3번 출구,,,,,
2729,2729.넥센 유니버시티 앞,,,,,
2730,2730.마곡메가박스 앞,,,,,
2731,2731.명덕고교,,,,,
2732,2732.마곡수명산 1-2단지,,,,,
2733,2733.마곡13단지 정문 앞,,,,,
2737,2737.까치산역 3번 출구,,,,,
2739,2739.수명산파크1단지교차로,,,,,
2740,2740.마곡레포츠센터,,,,,
2741,2741.마곡수명산파크5-6단지,,,,,
2742,2742.강서구민올림픽체육센터,,,,,
2744,2744.강서세무서 앞,,,,,
2745,2745.수명초등학교,,,,,
2746,2746.수명산파크 4단지 411동 앞,,,,,
275,275. 신동아아파트,,,,,
276,276. 영등포로터리2,,,,,
278,278. 쌍용플레티넘오피스텔,,,,,
279,279. 영등포 푸르지오 아파트 B,,,,,
280,280. 양평동6차현대아파트 앞,,,,,
2801,2801. 대륭포스트타워1차,,,,,
2804,2804.항동지구 6단지 602동 앞,,,,,
2805,2805.구로자원순환센터,,,,,
2806,2806.항동지구 4단지 입구,,,,,
2807,2807.항동지구 1단지 105동 앞,,,,,
2808,2808.항동지구 2단지 202동 앞,,,,,
2809,2809.항동지구 11단지 1103동 앞,,,,,
281,281. 대림신동아아파트 앞,,,,,
2810,2810.항동지구 3단지 311동 앞,,,,,
2812,2812.항동프라자,,,,,
2813,2813.항동지구 3단지 302동 앞,,,,,
2814,2814.항동지구 10단지 1001동 앞,,,,,
2815,2815.항동지구 7단지 정문,,,,,
2816,2816.항동지구 8단지 803동옆(주차장입구),,,,,
2817,2817.천왕이펜하우스5단지 앞,,,,,
2818,2818.천왕이펜하우스3단지 앞,,,,,
2819,2819.하늘숲초등학교 앞,,,,,
282,282. 신한은행 대림동지점,,,,,
2820,2820.신세기아파트 앞,,,,,
2821,2821.청구아파트 앞,,,,,
2822,2822.제니스스포츠 앞,,,,,
2823,2823.중앙유통단지 앞,,,,,
2824,2824.미래사랑어린이공원 앞,,,,,
2825,2825.초롱타운 앞,,,,,
2826,2826.가마산지하보도 옆,,,,,
283,283. 아크로타워 스퀘어(영등포시장),,,,,
284,284. 센트럴 푸르지오 시티 앞,,,,,
285,285. 콤텍시스템 앞,,,,,
286,286. 우성아파트 교차로,,,,,
287,287. 영등포전화국사거리 (서강어린이공원),,,,,
288,288. 쌍용예가(구청별관),,,,,
289,289. 대림3동사거리,,,,,
290,290. 새말소공원,,,,,
2901,2901.공릉동풍림아파트 101동,,,,,
2902,2902.공릉풍림아파트 108동,,,,,
2903,2903.월계초안아파트 1단지,,,,,
2904,2904.중계3차청구아파트,,,,,
2907,2907. 월계중학교,,,,,
2908,2908. 광운대학교 중앙도서관,,,,,
2909,2909. 석계역 3번 출구,,,,,
291,291. 문래동 하이테크 시티,,,,,
2910,2910.도깨비시장,,,,,
2911,2911.상계역중앙시장,,,,,
2912,2912.대진고등학교,,,,,
2913,2913.상계8동 주민센터,,,,,
2915,2915.서울과학기술대학교(어학교육원),,,,,
2917,2917.신창중학교 후문 맞은편 버스정류장,,,,,
2919,2919.등나무 근린공원(시립북서울미술관 앞),,,,,
292,292. 영일 어린이공원,,,,,
2920,2920.상계중학교(당현2교사거리),,,,,
2921,2921.중계역 2번출구,,,,,
293,293. 충북 미래관,,,,,
295,295.영등포공원 분수대 앞,,,,,
296,296.KT플라자 영등포점,,,,,
297,297.국회3문,,,,,
298,298.KBS 연구동 건너편,,,,,
299,299.여의도 순복음교회,,,,,
300,300. 정동사거리,,,,,
3002,3002.벽산상암스마트큐브,,,,,
3003,3003.래미안신공덕3차아파트,,,,,
3005,3005.마포구청 청사내,,,,,
3006,3006. 상암월드컵파크5단지(상암중학교),,,,,
3007,3007.MBC 앞,,,,,
3008,3008.DMC역7번출구,,,,,
3009,3009. 홍대입구역 사거리,,,,,
301,301. 경복궁역 7번출구 앞,,,,,
3010,3010.홍대입구역 3번출구,,,,,
3013,3013.서울지방고용노동청 앞,,,,,
302,302. 경복궁역 6번출구 뒤,,,,,
303,303. 광화문역 1번출구 앞,,,,,
305,305. 종로구청 옆,,,,,
307,307. 서울역사박물관 앞,,,,,
308,308. 광화문 S타워 앞,,,,,
309,309. 광화문역 6번출구 옆 B,,,,,
310,310. 청계광장 옆,,,,,
3100,3100. 북성초교,,,,,
3101,3101. 서대문구청,,,,,
3102,3102. 연희삼거리,,,,,
3103,3103. 홍제삼거리 북측,,,,,
3104,3104. e편한세상 신촌4단지 앞,,,,,
3105,3105. 홍은센트레빌 아파트 앞,,,,,
3109,3109.북한산더샾 106동 앞,,,,,
3110,3110.홍은 현대아이파크 아파트 202동 앞,,,,,
3111,3111.무악재역 4번 출구,,,,,
3113,3113. 독립문 앞,,,,,
3114,3114.충정로역 3번 출구,,,,,
3115,3115.북아현 치안센터 인근,,,,,
3116,3116.신촌역 4번출구,,,,,
3117,3117.이화여대 인문관 인근,,,,,
3119,3119.연희 브라운스톤 아파트 앞,,,,,
3120,3120.DMC엘가아파트 앞,,,,,
3121,3121.가좌삼거리,,,,,
3122,3122.북가좌삼거리2,,,,,
3123,3123.DMC파크뷰자이1단지 110동 앞,,,,,
3125,3125.연희파크푸르지오아파트 앞,,,,,
3127,3127.홍은2파출소 옆,,,,,
3128,3128.동신병원 맞은편,,,,,
3129,3129.DMC래미안e편한세상203동옆,,,,,
3130,3130.가재울사거리,,,,,
3131,3131.연가교 교차로,,,,,
3132,3132.홍제교,,,,,
3134,3134.SK리쳄블(서울아리수본부),,,,,
314,314. 국립현대미술관,,,,,
316,316. 종각역 1번출구 앞,,,,,
318,318. 광교사거리 남측,,,,,
320,320. 을지로입구역 4번출구 앞,,,,,
3201,3201.당산skv1센터,,,,,
3202,3202.당산롯데캐슬프레스티지,,,,,
3203,3203.도림동배드민턴체육관,,,,,
3204,3204.도림고가도로 밑,,,,,
3205,3205.문래현대2차,,,,,
3206,3206.문래동 주민센터,,,,,
3207,3207.양남사거리1,,,,,
321,321. KEB 하나금융그룹 명동사옥 옆,,,,,
3211,3211.신길 래미안 프레비뉴,,,,,
3212,3212.신풍역 6번출구,,,,,
3214,3214.영등포 푸르지오 아파트 A,,,,,
3215,3215.강변삼성래미안,,,,,
3219,3219.영등포역 1번출구,,,,,
322,322. 명동성당 앞,,,,,
3220,3220.래미안에스티움 앞 (신풍로),,,,,
3221,3221.서울특별시 남부교육지원청,,,,,
324,324. 신세계백화점 본점 앞,,,,,
326,326. 안국역 5번출구 앞,,,,,
327,327. 낙원상가 옆,,,,,
328,328. 탑골공원 앞,,,,,
329,329. 청계2가 사거리 옆,,,,,
331,331. 을지로2가 사거리 북측,,,,,
3310,3310.영락고등학교,,,,,
3311,3311.서울대입구역 4번 출구,,,,,
332,332. 을지로2가 사거리 남측,,,,,
334,334. 종로3가역 2번출구 뒤,,,,,
335,335. 종로3가역 15번출구 뒤,,,,,
336,336. 충무로역 6번출구 앞,,,,,
337,337. 창경궁 입구,,,,,
338,338. 세운스퀘어 앞,,,,,
339,339. 종로4가 사거리,,,,,
340,340. 혜화동 로터리,,,,,
3401,3401.창신두산아파트,,,,,
3402,3402.이화공영주차장,,,,,
3404,3404.서울특별시 중부교육지원청,,,,,
3405,3405.파크팰리스,,,,,
3407,3407.안국동사거리(신),,,,,
3408,3408.종로타워빌딩,,,,,
341,341. 혜화역 3번출구 뒤,,,,,
3410,3410.종로3가역 8번출구,,,,,
3411,3411.종묘,,,,,
3412,3412.세운상가,,,,,
3413,3413.종로플레이스,,,,,
3414,3414.종로5가역 4번출구,,,,,
3415,3415.동대문역6번출구,,,,,
3416,3416.동묘앞역 6번출구,,,,,
3417,3417.창신3동주민센터,,,,,
3418,3418.창신역2번 출구,,,,,
3419,3419.국립어린이과학관,,,,,
342,342. 대학로 마로니에공원,,,,,
3420,3420. 성균관대입구 사거리 B,,,,,
3421,3421.혜화역 1번출구,,,,,
3422,3422.성균관대 정문,,,,,
3425,3425.광화문 풍림스페이스본 1단지앞,,,,,
3426,3426.독립문역 2번출구 뒤,,,,,
3427,3427.인왕산 아이파크 정문,,,,,
3428,3428.서울미술관,,,,,
3429,3429.HW컨벤션센터 앞,,,,,
343,343. 힐스테이트창경궁 아파트 앞,,,,,
3430,3430.구기치안센터 앞,,,,,
3431,3431.로제우스 레포츠센터,,,,,
3432,3432.종로2가 사거리,,,,,
344,344. 성균관대 E하우스 앞,,,,,
345,345. 서울보증보험본사 앞,,,,,
346,346. 맥스타일 앞,,,,,
347,347. 동대문역사문화공원역 9번출구 앞,,,,,
348,348. 독립문역 사거리,,,,,
349,349. 어린이도서관,,,,,
3500,3500. 군자역2번출구,,,,,
3501,3501. K&S빌딩 앞,,,,,
3502,3502. 중곡역 1번출구,,,,,
3503,3503. 광진유진스웰,,,,,
3504,3504. 원일교회,,,,,
3505,3505. 신양초교앞 교차로,,,,,
3506,3506. 영동대교 북단,,,,,
3507,3507. 어린이회관,,,,,
3508,3508. 화양사거리,,,,,
3509,3509. 세종사이버대학교,,,,,
351,351. 청운초교 앞 삼거리,,,,,
3510,3510. 중곡SK아파트앞,,,,,
3511,3511. 응봉역 1번출구,,,,,
3513,3513. 상왕십리역 1번출구,,,,,
3514,3514. 왕십리교회옆,,,,,
3515,3515. 서울숲 관리사무소,,,,,
3516,3516. 구의아리수정수센터앞,,,,,
3517,3517. 용마사거리,,,,,
3518,3518. 군자역 7번출구뒤,,,,,
352,352. 중앙고입구 삼거리,,,,,
3520,3520. 광진경찰서,,,,,
3521,3521. 현대홈타운 뒷길,,,,,
3523,3523. 건국대학교 과학관(이과대) 앞,,,,,
3525,3525. 금호스포츠센터앞,,,,,
3527,3527. 왕십리 자이아파트(101동 앞),,,,,
3528,3528. 광진정보도서관,,,,,
3529,3529. 어린이대공원정문,,,,,
353,353. 재동초교 앞 삼거리,,,,,
3530,3530. 왕십리자이아파트 후문(삼거리),,,,,
3531,3531. 논골사거리(금호도서관 입구),,,,,
3532,3532. 왕십리KCC스위첸아파트,,,,,
3533,3533. 건대입구역 사거리(롯데백화점),,,,,
3534,3534. 건대입구역 5번출구 뒤,,,,,
3536,3536. 중앙농협(자양동),,,,,
3537,3537. 아차산 휴먼시아 아파트 옆,,,,,
3539,3539. 서원마을,,,,,
354,354. 포르투갈 대사관 앞,,,,,
3542,3542. 래미안 구의파크 스위트,,,,,
3543,3543. 세종대학교(학술정보원),,,,,
3544,3544.한양대역 3번 출구,,,,,
3545,3545.한양대역 1번출구,,,,,
3547,3547.상왕십리역 6번 출입구,,,,,
3548,3548.뚝섬역 6번출구,,,,,
3549,3549.건영아파트 앞,,,,,
355,355. 서울사대부설초등학교 앞,,,,,
3550,3550.금호나들목,,,,,
3551,3551.성동도로사업소,,,,,
3552,3552.서울숲 공영주차장앞,,,,,
3553,3553.마장역3번출구,,,,,
3555,3555.양지사거리(센트라스APT 115동앞),,,,,
3556,3556.신금호파크자이APT앞,,,,,
3557,3557.서울숲리버뷰자이APT105동 앞,,,,,
3558,3558.마장동 금호어울림APT앞,,,,,
3559,3559.성동구민종합체육센터 건너편,,,,,
356,356. KT혜화지사 앞,,,,,
3560,3560.성동구 견인차량 보관소 앞,,,,,
3561,3561.행당동 삼부APT후문,,,,,
3563,3563.구의7단지현대아파트,,,,,
3566,3566.우성4차아파트,,,,,
3569,3569.건대병원후문,,,,,
3570,3570.구의역 리버비스타 오피스텔,,,,,
3571,3571.화양 APT(횡단보도 옆),,,,,
3573,3573.광나루안전체험관,,,,,
3575,3575. 자양사거리(서원빌딩),,,,,
3579,3579.광진 캠퍼스시티,,,,,
358,358. 성균관대입구 사거리 A,,,,,
3581,3581.광진광장,,,,,
3582,3582.화양동 우체국,,,,,
3586,3586.군자역 비채온 오피스텔,,,,,
3587,3587.우성식품 앞,,,,,
3588,3588.세종대학교(영실관),,,,,
359,359. 원남동사거리,,,,,
3600,3600.사근빗물펌프장 건너편,,,,,
3602,3602. 한국지역난방공사강남지사,,,,,
3604,3604. 삼성중앙역 5번출구,,,,,
3606,3606. 신사동주민센터 옆,,,,,
3609,3609. 언주초등학교 입구,,,,,
361,361. 동묘앞역 1번출구 뒤,,,,,
3610,3610. 윗반마을 입구,,,,,
3611,3611. 방죽마을 입구,,,,,
3612,3612. 은곡마을,,,,,
3614,3614. 은마아파트 입구 사거리,,,,,
3615,3615. 서울 논현동우체국 앞,,,,,
3616,3616. 역삼중학교 앞(체육관 방향),,,,,
3618,3618. 서울율현초교 삼거리,,,,,
362,362. 청계8가사거리 A,,,,,
3620,3620. 청담역 11번 출구,,,,,
3622,3622. 은마아파트입구 사거리(1),,,,,
3623,3623. 일원에코파크 앞(개포로 방면),,,,,
3624,3624. 대모산입구역 7번 출구 앞,,,,,
3627,3627. 압구정나들목,,,,,
3628,3628. 역삼1동 주민센터,,,,,
3629,3629. 청담사거리(신한오피스텔빌딩 앞),,,,,
363,363. 신설동역 11번출구 뒤,,,,,
3630,3630. 개포우성6차아파트 정문 앞,,,,,
3634,3634. 국악고교 앞 교차로,,,,,
3636,3636. 삼성중앙역·플래티넘아파트 정류소,,,,,
3637,3637. 세곡데이케어센터,,,,,
3638,3638. 신청담나들목,,,,,
364,364. 창신역 1번출구 앞,,,,,
3640,3640. 일원1동주민센터앞 사거리,,,,,
3641,3641. 대청역,,,,,
3642,3642. 강남자곡힐스테이트,,,,,
3643,3643. 더시그넘하우스 앞,,,,,
3644,3644. 상록수아파트,,,,,
3646,3646. 선정릉역 4번 출구,,,,,
3647,3647. 구룡역 1번 출구,,,,,
3648,3648. 구룡역 4번 출구,,,,,
3649,3649. 구룡역 5번 출구,,,,,
3651,3651. 개포동역 4번출구,,,,,
3652,3652. 한영외국어고등학교,,,,,
3653,3653. 강동리버스트4단지아파트 404동 앞,,,,,
3654,3654. 강동리버스트4단지아파트 405동 앞,,,,,
3656,3656. 둔촌푸르지오아파트,,,,,
3657,3657. 서울천호동우체국,,,,,
3658,3658. 프라이어팰리스아파트,,,,,
3659,3659. 명일초등학교 옆,,,,,
3661,3661. 명일동신동아아파트 앞,,,,,
3663,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),,,,,
3664,3664. 맥도날드 서울둔촌DT점 앞,,,,,
3665,3665. 고덕센트럴 아이파크상가 앞,,,,,
3668,3668. 성내삼성아파트,,,,,
367,367. 독립문역 3-1번출구,,,,,
3671,3671. 둔촌동역교차로,,,,,
3673,3673. 강동리버스트6단지,,,,,
3674,3674. 강동리버스트7단지,,,,,
3675,3675. 강동리버스트8단지,,,,,
3676,3676. 강동리엔파크9단지,,,,,
368,368. SK 서린빌딩 앞,,,,,
3680,3680. 강동역3번출구,,,,,
3681,3681. 길동 마루빌딩,,,,,
3682,3682. 길동 동호빌딩,,,,,
3683,3683. KT&G강동지사,,,,,
3684,3684. 고덕자이(105동 앞),,,,,
3685,3685. 강동리엔파크14단지(1401동 앞),,,,,
3686,3686. 고덕 래미안 힐스테이트(101동),,,,,
3688,3688. 상일동산(동아아파트앞 교차로),,,,,
3689,3689. 강일역 3번출구,,,,,
3690,3690. 강일역 4번출구,,,,,
3692,3692. 둔촌오륜역 1번 출구,,,,,
3694,3694. 강동리엔파크 13단지(1303동 앞),,,,,
3698,3698. 명일역 3번출구 옆,,,,,
3699,3699. 상일파출소 옆,,,,,
370,370. 시청역(2호선) 9번출구 뒤,,,,,
3700,3700. 강변그대가리버뷰 입구 맞은편,,,,,
3701,3701. 방아삼거리,,,,,
3703,3703. 삼양입구사거리,,,,,
3707,3707. 드래곤타워 앞,,,,,
371,371. 동대입구역 6번출구 뒤,,,,,
3714,3714. 송천센트레빌,,,,,
3718,3718. 번동3단지 버스정류장,,,,,
372,372. 약수역 3번출구 뒤,,,,,
3720,3720. 우이천 창번교,,,,,
3724,3724. 삼양동주민센터 앞,,,,,
3725,3725. 강북 청소년 문화정보도서관 앞,,,,,
3726,3726.삼양동사거리,,,,,
374,374. 신당동주민센터앞,,,,,
3753,3753. 공항중학교 버스정류장,,,,,
3754,3754. 신방화역 8번출구,,,,,
3756,3756. 마곡힐스테이트 정문,,,,,
3757,3757. 신방화역 6번출구,,,,,
3758,3758. 서울남부출입국관리소,,,,,
3759,3759. 이대서울병원,,,,,
3760,3760. 발산역 8번 출구,,,,,
3761,3761. 나이아가라관광호텔,,,,,
3762,3762. 마곡9단지 907동앞,,,,,
3763,3763. 등촌태영아파트,,,,,
3764,3764. 관문주유소(GS칼택스) 앞,,,,,
3765,3765. 문소빌딩,,,,,
3766,3766. 강서문화센터,,,,,
3767,3767. 대원빌딩,,,,,
3769,3769. 증미역 2번출구,,,,,
3770,3770. 남부순환로 205,,,,,
3772,3772. 길성그랑프리텔아파트,,,,,
3774,3774. 마곡9단지 910동 상가앞,,,,,
3775,3775. 가양오토갤러리,,,,,
3776,3776. 김포공항사거리,,,,,
3778,3778. 김포공항입구 교차로,,,,,
3780,3780. 등촌서광아파트,,,,,
3781,3781. 강서아동복지센터,,,,,
3782,3782. 겸재정선미술관,,,,,
3783,3783. 마곡금호어울림아파트,,,,,
3784,3784. 벽산아파트,,,,,
3785,3785. 마곡14단지 1408동앞,,,,,
3786,3786. 강서힐스테이트 상가 앞,,,,,
3788,3788. 정곡나들목,,,,,
3789,3789. 염창나들목,,,,,
379,379. 서울역9번출구,,,,,
3792,3792. 화곡본동시장 입구,,,,,
3793,3793. 더리브골드타워,,,,,
3794,3794. 안양천합수부(현대3차아파트),,,,,
3796,3796. 송정역 3번출구 앞,,,,,
3797,3797. 마곡수명산파크7단지 710동 앞,,,,,
3798,3798. 그랜드아이파크아파트 앞,,,,,
3799,3799. 국립항공박물관,,,,,
380,380. CJ제일제당 앞,,,,,
3801,3801. 이랜드글로벌R&D센터,,,,,
3802,3802. 관악구민체육센터,,,,,
3803,3803. 남서울중학교,,,,,
3804,3804. 낙성대공원,,,,,
3806,3806. 낙성대 교수아파트,,,,,
3807,3807. 관악우체국 교차로,,,,,
381,381. 장충체육관,,,,,
3811,3811.신사로입구,,,,,
3812,3812. KT관악지점,,,,,
3813,3813. 낙성대역 5번출구,,,,,
3814,3814. 난곡사거리,,,,,
3815,3815. 광일빌딩,,,,,
3816,3816. 관악 GSfresh,,,,,
3818,3818. 은천교회 앞,,,,,
3819,3819. 서울대벤처타운역,,,,,
382,382. 약수역 10번출구 앞,,,,,
3820,3820. 은천삼거리,,,,,
3822,"3822.신림4,5동교",,,,,
383,383. 신당역 12번 출구 뒤,,,,,
384,384. 중림동삼거리,,,,,
385,385. 종각역 5번출구,,,,,
3853,3853. 어린이대공원역 2번출구,,,,,
3860,3860. 건국대학교 정문 앞,,,,,
3863,3863. 동일로58길 입구,,,,,
3864,3864. 광진소방서 앞,,,,,
3865,3865. 이튼타워리버 2차,,,,,
3868,3868. 자양한강도서관,,,,,
387,387. 훈련원공원주차장 앞,,,,,
3873,3873. 동서울우편집중국 앞,,,,,
3878,3878. 장로회신학대학교 주기철 기념관,,,,,
3879,3879. 중랑천 뚝방길 산책로 입구,,,,,
388,388. 동성중학교 앞,,,,,
3880,3880. 홍련봉 공원,,,,,
3881,3881. 신자초교입구 교차로,,,,,
3882,3882. 자양2동 주민센터,,,,,
3886,3886.광진구 민방위교육센터,,,,,
389,389. 을지로4가역 1번출구,,,,,
3890,3890. 웰츠타워 오피스텔,,,,,
3894,3894. 노룬산시장 앞,,,,,
3898,3898. 올림픽대교 북단,,,,,
3899,3899. 아차산역 2번출구,,,,,
390,390. 충무로역 1번출구,,,,,
3900,3900. 건국대학교 신공학관,,,,,
3902,3902. 항동지구5단지 501동 앞,,,,,
3903,3903. 현대아파트 앞,,,,,
3904,3904. 테크노마트 앞,,,,,
3905,3905. 희훈타워빌 앞,,,,,
3906,3906. 천왕차량사업소 입구,,,,,
3907,3907. 신도림7차e편한세상아파트 806동 앞,,,,,
3908,3908. 오류동 다숲오피스텔 앞,,,,,
391,391. 시립미술관,,,,,
3910,3910. 목양전원교회 앞 로터리,,,,,
3911,3911. 항동하버리안2단지아파트 후문,,,,,
3912,3912. 삼호아파트 앞,,,,,
3914,3914. 신도림쌍용플래티넘노블아파트 앞,,,,,
3915,3915. 동선아파트 앞,,,,,
3917,3917. 성공회대학교,,,,,
3918,3918. 이좋은집오피스텔 앞,,,,,
3919,3919. 구로역·NC신구로점 버스정류장(구로역 방면),,,,,
3920,3920. 개봉역2번출구 B,,,,,
3922,3922. 서울남부교정시설 앞,,,,,
3923,3923. 구로공구상가 앞,,,,,
3924,3924. 오류동 계림웨스트밸리 앞,,,,,
3925,3925. 중앙유통단지 앞 B,,,,,
3927,3927. 구로월드아파트 앞,,,,,
3928,3928.고척아이파크아파트 106동 앞,,,,,
3929,3929. 고척아이파크아파트 205동 앞,,,,,
393,393. 동대문역 8번 출구,,,,,
3930,3930. 온수역 2번 출구 앞,,,,,
3931,3931. 천왕역 3번 출구 뒤,,,,,
3932,3932. 개봉센트레빌레우스아파트 앞,,,,,
3933,3933. 오류동부골든아파트 후문 옆,,,,,
3934,3934. 철도교통관제센터 정문 앞,,,,,
3935,3935. 고대구로병원 앞,,,,,
3936,3936. 힐스테이트 신도림역,,,,,
3937,3937. 개봉역 신영지웰에스테이트,,,,,
3939,3939.신도림역 3번출구,,,,,
394,394. 경희궁 자이 3단지,,,,,
395,395. 경희궁 자이 2단지,,,,,
3956,3956. 대륭테크노타운21차 앞,,,,,
3958,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,,,,,
3959,3959. 시흥사거리(시흥동 994-3 앞),,,,,
3963,3963. 에이스 하드웨어(시흥대로 396) 앞,,,,,
3966,3966. 독산역1번출구 B,,,,,
3967,3967. 혜명양로원 담장 옆(2),,,,,
3968,3968. 독산동 현대홈타운 금천과선교 앞,,,,,
3969,3969. 독산역 롯데캐슬 104동 앞,,,,,
397,397. 종묘공영주차장 건너편,,,,,
3970,3970. 시흥4동주민센터 앞,,,,,
3971,3971. 순흥안씨묘 건너편,,,,,
3972,3972. 산기슭공원 앞,,,,,
3973,3973. 독산2동주민센터 앞,,,,,
3974,3974.  안천중학교,,,,,
3975,3975.현대시티아울렛 가산,,,,,
398,398. 을지로3가역 3번출구,,,,,
3980,3980. 금천현대홈타운 후문 서부샛길,,,,,
3983,3983. 금천구청역 1번 출구,,,,,
3984,3984. 가산롯데아이티캐슬,,,,,
3985,3985. 디폴리스 지식산업센터,,,,,
3986,3986.청년주택 독산동점,,,,,
3987,3987. LG전자가산A와 가산테라타워 사이,,,,,
3988,3988. 엘아르베뉴 102동 앞,,,,,
399,399. 서울역 센트럴 자이아파트,,,,,
400,400. 상암한화오벨리스크 1차 앞,,,,,
4002,4002. 상계주공 14단지 상가 앞,,,,,
4004,4004. 당고개입구오거리 당현천변,,,,,
4005,4005. 중계2차 한화꿈에그린 101동 인근,,,,,
4007,4007. 노원 을지대학교 병원,,,,,
4008,4008. 하계 어린이 공원,,,,,
4009,4009. 월계프라자,,,,,
401,401. 상암월드컵파크 10단지 앞,,,,,
4011,4011. 월계 센트럴 아이파크,,,,,
4013,4013. 중계 롯데마트,,,,,
4014,4014. 불암산역 3번 출구,,,,,
4016,4016. 노원 마들스타디움,,,,,
4017,4017. 월계 청백1단지 아파트 정류장,,,,,
4018,4018. 상계주공15단지 버스정류소,,,,,
4019,4019. 상계주공10단지 버스정류소,,,,,
402,402. 상암월드컵파크 9단지 앞,,,,,
4020,4020. 중계동 성모빌딩 앞,,,,,
4021,4021. 중계본동 입구,,,,,
4023,4023. 월계역 1번 출구,,,,,
4024,4024. 꿈의숲 SK뷰 아파트,,,,,
4025,4025. 한천교 동편,,,,,
4026,4026. 상계주공1단지아파트,,,,,
4027,4027. 한내 행복발전소 옆,,,,,
4028,4028. 한일유앤아이아파트 105동 인근,,,,,
4029,4029. 청소년수련관 후문,,,,,
403,403. 부엉이공원 앞,,,,,
4031,4031. 청암예술학교 앞,,,,,
4032,4032. 불암주유소 앞,,,,,
4033,4033. 녹천역 4번 출구 옆,,,,,
4035,4035. 휴플러스 수락한신아파트 101동 앞,,,,,
4036,4036. 하계역 6번출구,,,,,
4037,4037. 물넘이교,,,,,
4039,4039. 서울시 북부여성발전센터,,,,,
4040,4040. 공릉로 26길,,,,,
4041,4041. 공릉역3번출구,,,,,
4042,4042. 상계문화정보도서관,,,,,
4043,4043. 상계주공13단지 1301동,,,,,
4044,4044. 공릉산 백세문 입구,,,,,
4045,4045. 은하수 공원,,,,,
405,405. DMC빌 앞,,,,,
4054,4054. 창동한신아파트 버스정류소,,,,,
4058,4058. 다락원체육공원 전망대 입구,,,,,
406,406. 상암월드컵파크 7단지 앞,,,,,
4062,4062. 평화도봉공원 주변,,,,,
4064,4064. 신창아파트 입구 앞,,,,,
4065,4065. 창동역 1번출구 앞,,,,,
407,407. 마포구 육아종합지원센터,,,,,
4073,4073.방아골종합사회복지관,,,,,
4074,4074. 도봉구육아종합지원센터(창동),,,,,
4076,4076. 도봉통합복지센터 뒤 중랑천 변,,,,,
4077,4077. 도봉제1교,,,,,
4078,4078. 원당공원 앞,,,,,
408,408. LG CNS앞,,,,,
4080,4080. 창동주공19단지앞,,,,,
4083,4083.도봉아이나라도서관 앞,,,,,
4084,4084. 도봉동실내스포츠센터,,,,,
4086,4086. 도봉로 534,,,,,
4087,4087. 우이교 교차로,,,,,
4088,4088. 김근태도서관,,,,,
4089,4089. 동부센트레빌 앞,,,,,
409,409. 누리꿈스퀘어 옆,,,,,
4090,4090. 녹천교 앞 사거리,,,,,
4091,4091. 방학역2번출구,,,,,
4092,4092. 도봉경찰서 교차로,,,,,
4094,4094.도봉여성센터,,,,,
4095,4095. 방학브라운스톤아파트,,,,,
410,410. 상암중학교 옆,,,,,
4102,4102. 휘경1동주민센터 앞,,,,,
4103,4103. 휘경sk뷰아파트 앞,,,,,
4104,4104. 외대앞역 교차로,,,,,
4105,4105. 서울교통공사사거리 교통섬,,,,,
4107,4107. 장안동근린공원 입구,,,,,
4108,4108. 답십리파크자이아파트 앞,,,,,
411,411. DMC홍보관,,,,,
4110,4110. 용두롯데캐슬리치아파트 앞,,,,,
4113,4113. 한국국방연구원 앞,,,,,
4114,4114. 휘경여중고삼거리,,,,,
4116,4116. 이문e편한세상아파트 앞,,,,,
4117,4117. 휘경119안전센터 앞,,,,,
412,412. DMC산학협력연구센터 앞,,,,,
4121,4121. 서울문화재단 앞,,,,,
4122,4122. 청계9가교차로 앞,,,,,
4123,4123. 배봉초교 교차로,,,,,
4128,4128.  종암초등학교 뒤(새울센스빌),,,,,
413,413. 상암월드컵파크 3단지 후문,,,,,
4131,4131. 베네스트 오피스텔 앞,,,,,
4132,4132. 이문삼익아파트 앞,,,,,
4133,4133.래미안허브리츠아파트 앞,,,,,
4134,4134. 제기동 현대아파트 앞,,,,,
4135,4135. 삼성생명 앞,,,,,
4136,4136. 롯데캐슬SKY-L65 D동 앞,,,,,
4137,4137. 답십리역 4번출구,,,,,
4138,4138. 조일빌딩 앞,,,,,
4139,4139. 답십리 사거리,,,,,
414,414. 상암동주민센터 옆,,,,,
4140,4140. 신설동역 4번출구,,,,,
4141,4141. 우리은행장안지점 앞,,,,,
4142,4142. 현대썬앤빌 앞,,,,,
415,415. DMC역 9번출구 앞,,,,,
4152,4152. 상도효성해링턴플레이스,,,,,
4153,4153. 흑석동효사정앞,,,,,
4158,4158. 노량진근린공원,,,,,
416,416. 상암월드컵파크 1단지 교차로,,,,,
4162,4162. 노량진1동 청소년독서실,,,,,
4167,4167. 구로교 아래,,,,,
4169,4169. 신대방삼거리,,,,,
417,417. DMC역 2번출구 옆,,,,,
4173,4173. 중대후문 마을버스정류장,,,,,
4175,4175. 대방역2번출구,,,,,
4177,4177. 롯데캐슬 101동 앞,,,,,
4178,4178. 이수성결교회 옆,,,,,
4179,4179. 보라매병원역 1번출구,,,,,
