매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채,신용등급
140078.43158575153,738.3349176158717,4927.4269621885,456321.96618665894,419548.0698512243,225307.54669657123,49238.68508468217,-44625.93819167148,12124.056670923936,AAA
126964.44048819564,6499.979431172355,4666.917721274811,368409.18632924545,242672.45073522688,131082.17883721372,63914.72723797795,32213.9009556151,-111160.376223282,AAA
139431.1395771804,2135.11675507618,32049.58025001618,392508.70099305344,434531.7250116706,135858.44606398995,85937.351685804,925.0796179780591,43368.31046578356,AAA
93496.81178807432,10077.450388618969,14887.974501969813,311864.643230932,450073.01920890575,98499.98498509178,36916.2626648753,31238.972223068045,355475.7909560337,AAA
133828.12633846217,22945.620941334284,20891.85165414572,532222.7381146861,-131921.82874496712,181077.389898527,36069.24695593666,54195.667337053834,4883.854378947624,AAA
121277.33498496785,-4116.968966580776,21285.22712063654,388627.683007223,22501.744183821545,158902.2727239752,53457.55648123249,-10132.682142516565,-30829.038336014302,AAA
119882.46491887241,-10830.689121059115,-15302.213065855016,259313.3011866392,-6019.029352544516,168548.4643942515,42515.410549030756,13850.638854445504,129487.31983102778,AAA
134828.2377496726,15805.974499398373,17239.482068392063,253327.1782133114,165514.73030718934,119332.00738957098,52290.98454412537,37851.589274423015,132501.44562613053,AAA
76953.39849985314,36791.88476425109,-13868.033922227947,129882.93961494722,162531.28276491578,157779.2278530338,52008.01173707786,-33363.88050896433,61873.60511520066,AAA
73111.85648411806,-4733.192082855761,2685.456198894949,440899.19705807243,106917.0383319486,121764.00055716503,63607.5060901051,19098.38902630815,-34208.7245883585,AAA
157220.07763503952,47385.19853478072,22126.22819514953,289570.9073366058,189031.6567211745,194350.6696479437,39982.1629205404,75839.0724128343,263195.60292847536,AAA
106437.79143905046,5299.941190376868,-6155.712572422832,392045.32363727316,211733.41634335124,136049.59261222687,45905.88190127482,-13176.942354273404,182234.95160661777,AAA
155340.1196040822,45025.67911804259,-314.4414794593704,396552.06523760204,349312.7473783116,206660.80727972687,39985.037174785466,66056.9137238827,-40657.72233478668,AAA
122758.35204343007,-7520.980216006463,15936.800886141456,278514.45928748586,332672.16520465683,220058.58102751337,43362.594506712485,44625.64237341476,177901.78121783742,AAA
125458.20351856748,776.8829792190718,10713.148506587448,196903.89339756194,182296.48250925716,161870.9784350566,46910.03864025082,17276.58002145183,25658.008526419057,AAA
177388.25234399157,5281.896107336571,-6552.406840199956,477494.40084216505,263454.92250397505,217184.5535641457,32607.14117134248,61226.23748774742,128151.85325508981,AAA
129583.32999125049,-6176.636534185496,28577.60877934476,361728.36353817466,241591.44223328907,129324.29398662204,28377.64219079621,25150.14840077581,-16744.04164535107,AAA
105455.83591145808,15421.467788993195,1186.4776212127426,341346.56230233394,323938.1693895995,184056.08602697047,54235.33917238659,19903.72990103527,159066.2491588993,AAA
109857.95178586686,20886.536521482536,29814.773099654696,544974.2625872466,502932.81285899837,151278.30317069916,65233.039811726034,23903.766271122775,158241.01935973734,AAA
150414.04611226026,1917.4513019561982,14831.086805674066,431867.43405114394,413695.2306096435,70898.04415182455,56936.06185515695,9870.697201280653,52193.70526539721,AAA
73079.28961913835,51808.80242181302,12182.606181788833,172143.1104583335,36641.04814916593,79526.91892763294,31056.16836840287,49623.57406860043,268362.598559137,AAA
97495.24172546112,34849.69539619641,4009.57573763856,506388.39350750996,386320.5301400224,111730.36023716138,69241.24740974857,36677.87186580638,61480.96057841139,AAA
74129.85780923639,7872.666734144687,26626.533054730928,223897.36603647322,-42420.623813014274,215949.69662094483,48729.1255089833,10530.002381974025,222431.06659346653,AAA
100774.48068423972,30437.857992230398,22514.40932646124,433410.6699732867,-77641.04586881393,129308.24219184121,60788.715917654205,21899.48124190582,-12239.477205653428,AAA
119433.9605373804,12983.92456397742,10617.275966554342,442262.6329590895,299063.9529909858,109691.35442647347,48564.45909629181,18523.71670104353,64993.64796301367,AAA
111863.73963288277,43749.438361556226,13523.356282227673,362719.7468763967,56498.156106556766,139057.03778949886,44729.63753618802,14252.90197877657,11411.30706784506,AAA
76350.6530621594,21025.33540701959,9149.837288902452,279631.278619817,360488.6819041179,141791.69821074506,58437.41637707965,-27333.808696236727,185682.54706695103,AAA
129423.83008323549,-26152.588841202596,-11610.736021521683,424131.9616917361,103634.57144598557,226748.49704707135,33813.27206322392,24789.159588741724,-33852.8962218378,AAA
139732.92827702838,10290.178050712773,19276.871034432676,191072.45996008714,425082.46709140274,157667.67556310137,40361.329036905525,6195.681904460249,194247.3561594853,AAA
133034.8943784281,30368.26302847376,7760.00756017615,399407.65453563555,359292.98213211587,157205.53479492138,49606.01588080152,24234.335785805604,147703.6643484379,AAA
179626.28666702597,-7317.874025376552,-12650.769981271507,340644.52917109965,559143.1372639448,194326.7555456009,46540.18055520635,52648.75121667434,-7769.078473975198,AAA
152145.55418314287,9325.509468237116,28780.376945115062,493165.09202284185,104944.89161335479,168920.39707914376,26420.958003582316,39110.29231632068,28194.575324154634,AAA
113367.91915400702,7509.151496128,18019.38640395816,462734.51330473844,216499.1305363469,158914.06717587385,53301.912327915066,2200.8346085258054,-120275.09511134449,AAA
248442.84985082122,30915.701919113053,12035.493286417084,287286.7599515389,249955.91478951884,189294.99813400948,44753.48147618191,32488.97009779195,201178.28856239445,AAA
75249.74253692884,12021.814863076655,-20561.932788940572,477855.6343720393,110121.67754156118,78415.85452678795,73470.12866955696,47257.45089530776,66807.34541521472,AAA
92002.71396647432,-15461.277431133536,34.7714425141894,443057.0775957468,208886.75028000737,136148.9629003115,59165.742850105744,54974.62324496171,100091.49359146452,AAA
112904.06793640216,7721.16842648136,23068.268389928147,226645.03425677156,312692.1159042541,152765.55032717247,65751.0283492566,24298.639914906486,126825.20218941844,AAA
58195.56626625173,-1337.8871832173336,995.6549668845864,498115.20545992866,239764.45957986548,253573.64890963538,52419.41006861295,-16432.315429620376,195886.3436485008,AAA
184582.38987688598,-6913.976061077139,4496.324791463923,454956.13833421736,263592.96304038935,163330.15372800874,60129.68566646057,-928.5450647532889,158937.36128932136,AAA
84195.99992646945,26171.261974318106,1948.4391757299527,430491.6967435193,128466.04901094713,211134.05697792937,48479.15163158016,57156.19097859274,-128768.94819163873,AAA
93911.31499827254,36382.069219684156,-5134.549748764814,360442.64607115515,60887.86401281954,182707.3021126225,70176.66153575238,15934.270883334428,104072.51377617121,AAA
126120.77739678774,1025.7251572393798,17996.696387634413,321157.8028720987,-19607.158316797664,0.1,53666.43230443832,21362.289244895743,173758.03539102856,AAA
139748.9832882745,-10334.598360390848,-17600.205570216625,482572.9334469163,279880.6617008261,67443.47962425947,39206.93000050679,71816.14256837615,33091.57515888548,AAA
82203.80752402401,38148.90164803014,3736.9904321773265,411010.601407198,170413.36864891445,148597.8475878034,64034.941620145095,24902.66167911812,32377.74170506338,AAA
86938.2145558563,31147.864242774434,-534.7430845797717,265399.1844928433,79799.30207931355,179666.31218235774,62186.566158699265,65511.324470618914,56207.02463657953,AAA
130651.39974749685,28642.412125975192,26953.94546526063,307641.68440622464,262949.977098557,131297.60096457705,56342.53672819263,80788.8902233645,122287.4889777726,AAA
127895.82543967468,35262.26597951298,13155.354257049412,196195.46897314253,161611.60866961468,161335.26709043462,43032.18868574941,-23615.188115757566,83215.36383958178,AAA
176289.861903338,12710.323770085335,8370.38325824102,386210.7561879926,-37693.811366670096,120930.82200865593,46490.31022569688,19878.896132205813,27287.57377317481,AAA
138126.52868024335,9286.723361020864,-567.3994384595571,270903.3112990817,186366.70839904575,91780.52003742236,31725.930951526687,57199.768067735684,127297.45404008667,AAA
139025.21184692913,28455.97975617472,22911.04730632348,347477.8178805723,204756.61603296146,204122.54224232465,51114.55759459069,3290.215418327465,-28020.281469826397,AAA
141351.3900572192,32962.249631162646,-5085.610886304681,261283.40192859876,228266.75337507797,193246.39850349806,37093.35195771482,68566.39505259902,119405.7059878725,AAA
130503.039803269,4774.630731784557,7663.257022314295,213594.18230910352,43565.32705146467,179873.55016967046,44153.95827004969,94871.45988084639,-131285.93372065312,AAA
83476.34399020599,42447.41489634003,10836.861766678907,272216.48171294515,456757.0582744741,145095.53433709915,52759.668460674526,29910.315665786566,53387.98520053442,AAA
130316.42301166372,5698.839949539841,12250.548734418171,399419.3639460913,217454.2408628673,183083.36602534508,37082.427579685726,10034.339787533778,88731.15392771654,AAA
112440.36077919925,396.9596009640263,15280.139712557884,443571.30330949824,-19780.55637761444,165150.86241567458,46198.61226439267,28756.11006657757,158870.19154144495,AAA
75068.26604573865,743.1791371708714,-5110.433079229702,292471.6586727194,319018.3433921357,132731.73236248418,56247.28954588246,11352.28515847748,35868.34945272496,AAA
130336.97763171578,-4021.4049508296976,3528.3316680617436,211689.84076089796,29376.491537396592,121573.29318548035,53698.26641962539,-41259.322294424725,36813.26722334234,AAA
87027.25215466367,874.2251466601501,8108.475786501999,368456.75736475806,118540.95398377629,149140.13385877144,23916.475202392154,73954.80619614232,60385.07181246408,AAA
160276.74721194463,2696.547042513408,22152.15289648037,320087.98939912673,-7853.732970448269,109704.46942448101,45254.586765903754,21356.584977214494,-5099.970887714444,AAA
108856.642563152,-22417.473970957835,524.5976708559438,319067.38259292475,254671.5769592928,191113.795832544,38759.65334444251,20835.222832788862,225022.24342675056,AAA
165865.22562932127,24491.901436721346,5019.25041669536,333631.9703267696,390038.1994589502,112214.80369317502,32581.803926948305,19246.883733043505,171563.09290505195,AAA
101050.215827901,-11750.400944256797,16907.197087977755,270365.2441734628,213284.58826439804,171673.98466780316,51823.0459466808,42073.39794465144,163678.71432493278,AAA
138115.66915123002,-25891.193137135422,9227.803503987,434231.31404908455,21550.669804215053,230900.78626474043,53686.15703753425,-13156.477540587799,198472.16117396374,AAA
121784.51450064611,38132.32541067851,10392.231628290909,172812.22444636835,126532.79154893052,219636.44839446625,48405.640494669664,-3218.8909128001287,-32778.982496335026,AAA
96511.3696199813,30062.90422683111,1776.7577989850988,474468.3917033146,431338.0381611439,172705.93816505602,85431.06777627,6018.423093822319,48678.91315926954,AAA
118405.12848611409,32075.487104063475,-21629.620278152102,532868.3474761074,388086.97283993615,198245.09355899092,33380.43946990793,5906.315568268634,69778.69956584473,AAA
128148.52795333671,24729.652015735628,7525.459811126213,345446.7861744905,245778.2685611111,203562.8194147818,42875.46289608251,14233.035012540618,34376.89799181395,AAA
135031.4902038676,16335.010609875811,-13066.134138947666,128437.50005844174,255558.19524675678,153884.2058708428,41776.494869212744,21465.61464633449,-147745.45808923163,AAA
73258.92746926859,-8737.792737925081,17291.901638630465,431590.31981841207,147627.54676942545,114032.86656520845,48551.71063072647,68359.82986381766,101802.93247861377,AAA
145536.18785598243,-2884.7038105127267,-2944.9031467079567,294469.88616196805,361237.0149214326,82889.19191871816,76567.2527557402,20587.919726082946,153693.56843657268,AAA
125937.62334846117,28204.003577480966,14441.591305341593,291344.1297174753,221100.6540499493,131611.42816486218,43054.039375590284,-25291.343613180612,256840.78834075487,AAA
134552.68331790937,13811.811087241414,2669.066596941284,401284.3911688862,296829.2499169823,71467.71693199695,42350.93137999276,34403.20165729638,76392.04036926411,AAA
96019.45309203613,12372.915566364465,-8466.010729305439,349717.6220181936,53261.20130765313,158368.05427193624,29285.501343848733,45174.52254975469,87767.30999801715,AAA
75492.65076881777,-6758.00977404999,28062.145640926214,311462.81604889804,48445.07481794164,217433.44450403674,50956.792349897405,43080.315927174226,238138.81518336764,AAA
93577.55760784174,3288.999127098694,7548.103729690051,492725.00809879747,210200.29142259897,151712.15943864532,49317.487459962664,49831.09647386118,88729.34433125693,AAA
157302.1106006834,-2347.2308860726353,-2675.6592741782406,317882.4718404917,330262.8682085903,46206.54994288848,28771.079648989627,45440.10742763802,-46635.669421561455,AAA
38465.68998311757,30136.86034846541,16591.59572771066,451672.54069910455,361760.29125705885,106177.65684581897,25377.56099598429,61155.679269872315,-101767.68081455676,AAA
112395.30875701265,21532.31346297059,35278.544975002325,174327.3836963227,546310.7323998136,108501.32564543164,22215.65006716624,22951.97499023893,156886.7780378525,AAA
170961.36482122663,18762.633161870173,-5498.8877826645585,443318.1841883289,324231.1811198471,60535.70956166147,75962.64525741467,32387.64457885595,125394.85093530847,AAA
115168.6329350019,33536.216585786875,31677.088343751886,497595.76651830634,155291.01363179117,134492.25144272443,26578.2408934715,6333.570430439948,-36502.471265864544,AAA
124300.41072709255,20070.227216206466,14676.219073413784,391625.3705462575,33556.031627174874,117033.69906804585,43946.532562910856,3167.2454160766756,60684.872176384386,AAA
79132.20056512419,4934.159356660863,20081.949591471337,288058.2201691857,156621.61302603944,211081.0754648042,42300.06150279685,40061.76361845325,93696.81441669415,AAA
144102.96099782275,17011.343686984208,10181.388339598878,279503.80967774696,-30626.022835220938,176036.2635713499,33609.972676035635,41254.1164168811,5934.493982678963,AAA
141072.08554426674,20219.21730909108,29455.973988772883,476403.49450283416,56513.66940442985,97983.82570305385,39120.90331729047,11233.581424753309,118366.62482845725,AAA
105737.33248398878,16660.50548305425,20336.632504364934,551534.6372934722,170447.86966984405,255515.30757989944,55309.83270713103,49530.78232385958,33207.40389993483,AAA
109536.84921202244,40245.7857086932,20398.942266549708,297572.20271287404,373953.9359405066,293767.74154397135,50127.70131948049,-6634.919786772905,49650.7259773443,AAA
98474.36869047773,-19323.1452133418,-17781.63598384864,375361.41730764613,31135.670141006267,171857.41097716917,20026.023930472584,30542.74462675874,318552.12642058596,AAA
176557.58701362828,19033.24732165839,18023.410475382596,475107.6396786533,480387.92171534454,101048.02338152946,42887.79382516294,14934.93463223452,194945.38687532692,AAA
184385.7840302241,57731.09288126995,5831.00792648325,495398.8677320751,292773.0544309153,192410.9375708074,65527.99373381103,-21499.19072959889,43033.32898277825,AAA
149951.72275072648,36525.612581649526,17733.85331793908,426330.2998615531,393509.567362961,113051.72707607105,52843.04190746177,-4475.2523204904755,81193.03351062558,AAA
153788.39829892205,34738.524098001224,-16366.703754778115,379834.33087720774,-72410.2512105726,121792.01444292678,50053.65383421719,50813.91267758736,77061.83856862424,AAA
120437.0358129398,31149.236431318277,6704.783590711908,269319.63215584966,197026.9614260945,126620.25696962923,53962.89490799209,-11078.193188507637,119535.68027685856,AAA
129564.33513495234,30710.049970418506,-11697.501560782322,357737.24300115043,208133.4422702477,193988.50146199862,44165.55525377477,21632.884102016993,148449.2222152843,AAA
173466.73918164131,29489.635935632978,-2343.294183450529,468369.91756166297,340627.5423414693,174298.45619385474,55002.24522824763,52803.08054646116,-21155.602381200166,AAA
59324.94002494229,-7267.347478242829,20197.13367165051,165753.3052658243,182358.586014402,118022.60254893758,77290.00727268386,42554.21209928223,197806.7391745795,AAA
101871.87830732299,3861.7806272889793,17878.296816329275,412283.7006672979,413793.5135051545,222029.86227553315,50957.22413328722,38236.648391988274,64827.4605230186,AAA
106471.40615991224,-5226.6913480956955,10674.602549555748,237528.83303133567,129465.76957614784,161690.11045859166,40694.2762680634,32527.989759727527,110510.93252789981,AAA
112729.5216497895,2747.0845172700174,-286.7712602214433,522074.8743361288,460087.87650281674,125494.2311272793,49585.52827264691,62207.27544419523,121754.98058617167,AAA
156512.14737004295,-27665.112254661464,14786.644040618,431387.5216885359,144662.03079207864,160395.94573319578,58678.93377415204,72333.52606773775,122996.53834117152,AAA
140842.02456155978,23028.41277626666,2292.4506906991655,247398.56381137608,200736.05304313393,99721.68710163116,50562.87795760155,27899.423659337688,-452.8900242804666,AAA
142134.16168332976,10793.596998307867,9022.877220313143,159348.69041656185,104203.84855659558,124385.06704372057,43503.17715775717,13725.714631214269,-2298.5745787594788,AAA
153516.22192864824,12103.049166232951,32149.42203713951,474355.8665463157,102832.26842118481,124553.20787276351,42311.83046501688,-4218.015816436709,260573.69556699792,AAA
144044.73372687408,20574.39691333396,29158.433026493734,323495.57175043423,214616.69825968234,124563.56121132083,40887.325057019414,49750.166448634816,103404.76810694697,AAA
90696.28917007337,37669.25574252479,-2540.667154318704,372764.4046399313,244052.8638633371,88818.72083754354,53502.95113377265,5895.396353052856,-12249.470968323163,AAA
142927.06672815667,25168.677926272518,5720.421179279924,267324.07319621823,75262.77118948264,117502.0446740259,35269.01878882811,36475.170963904355,213689.0935110164,AAA
66571.09226083348,-23156.854336806624,11850.50347938877,357746.5636749821,355241.1776613833,185443.5015856023,39026.8642768047,19779.732983370934,288692.65221132425,AAA
137341.32979681809,16102.97460900732,23920.41129292899,177892.61236572702,36229.91296927008,204092.31547599382,40571.49914830833,5056.026117438694,77530.76004022901,AAA
131457.88742554229,-4557.642336976727,4667.629229100948,379800.0927009274,326881.76139060594,112306.78257419399,29365.132407413268,13044.98240180924,-45733.5036927451,AAA
106491.17448613366,17879.69063894557,-26725.76788207273,443167.3731719939,166758.48402603378,134141.01787110235,30360.458532477423,48851.339364109794,290289.12337189884,AAA
129346.65958526476,9377.238937929891,38961.06498043412,323159.3775137675,146368.7286683495,292257.5843870378,31703.971834871583,50011.50159694152,42639.77504087781,AAA
60608.75548353151,29593.602375428527,3873.9838268696158,358659.94023595675,279355.99274714955,183182.28654185333,47209.37389645213,49068.81966042369,162022.79102620695,AAA
169877.06498370552,22578.19613084646,42094.73653872957,273709.1786958637,162788.93734634004,126787.7139133907,35820.764989520896,7252.86699673679,73003.48587650417,AAA
130390.6146745979,2077.5784148353778,-22345.32787422129,453308.24997994414,263020.09760229633,131345.17644499097,43586.82989784984,25884.95930314661,-12952.84784202525,AAA
167276.46998630455,677.3463587986062,25469.881929435418,277211.11807678017,176552.3180784707,174777.1768373365,39910.2984438624,59484.79129945206,-76934.65255379166,AAA
45175.5036738161,13687.325924903265,14298.744725863358,345729.8778362323,308351.6741053293,107563.63418986434,31973.957471564958,9384.99037149244,122687.59143591758,AAA
85949.8638197481,37739.752138530625,-1413.799544758378,155907.8991019137,211331.37982418883,108170.92074860487,48084.6100372441,75984.21552352433,12248.265708509454,AAA
133288.24437892134,-14338.788594082276,-8882.571260273115,101804.9410244035,51878.91699203022,169290.65565903333,49712.91840600579,66194.24398416189,-18480.138877089776,AAA
130292.77338351341,-44582.44011590693,18952.6737713914,226123.58701374888,109814.43946142422,126778.09217804956,40647.31273473102,23065.548635559215,6516.4023854445695,AAA
51295.069000262025,45021.08035880983,-8520.997077210239,303015.8723430921,-139686.7619011018,163722.66496117192,52483.49192327063,-2239.657763137984,-37520.075624662495,AAA
113085.73231966287,19136.99578284553,-2520.726758860452,518618.8496688429,466688.86652334116,144460.8504566012,47020.382251382114,27787.286628201156,96746.8119500294,AAA
95500.59900805079,14448.861651543539,2967.481770867589,119126.62441577931,377301.371634684,195739.41169971297,45040.20347211973,82665.10097476341,119073.81574578039,AAA
160948.26504739135,29248.52179128547,9287.38281590692,242354.82353972163,428023.92775426584,148917.62412036798,55986.519631178344,73435.64698991476,274506.2689096552,AAA
171845.69777552385,24925.72921249993,9677.93373923605,375885.1796672868,94138.61658926893,116092.82091327303,42166.949048913404,25418.24199793563,135956.84336700084,AAA
192168.88674196854,16236.842920668654,22657.97273529974,331487.78882503486,176406.64575995665,194827.6153509954,44163.10778171947,84558.73520705958,3955.6834090861375,AAA
117223.08770813353,18515.329025446357,-9903.234303871166,375729.22917994484,427403.241340961,175235.83361763362,47184.542121374696,15828.23780499539,485956.6198949056,AAA
121237.1268429778,13502.18499353512,43366.545598141405,336562.56228012464,449729.63783540495,123055.79566686664,49315.94911116018,-14301.334595321186,291702.56221034186,AAA
78810.44644146768,-601.6959397773953,19621.069454545705,461842.1694811305,543903.778858952,159125.61186307078,50200.239112074865,34017.048517994794,142950.7825916232,AAA
210857.57394260925,-26221.419631880643,-8988.434471620516,410191.45642964705,259043.98670922202,135714.0322128217,60205.17645373774,-14200.295302576316,-9019.884288992107,AAA
183072.72612044908,11068.126396543066,12740.080991407354,545231.8416496215,-1360.9967630510218,0.1,61471.78028843405,19997.46949616245,136872.41743808446,AAA
86818.57877310994,19115.35505060017,8879.908461372888,258058.75763633114,236650.9425190155,153213.46752196713,41987.36800335167,45076.342524782565,67978.84884670732,AAA
155216.65410060162,8488.965379837953,-3445.812268541138,345105.9991286708,-186965.49212290917,166010.89927563112,47794.46993958437,5146.2834692360775,9662.654138937083,AAA
206195.81007077463,788.5194277673418,37000.66697504571,415270.8155674037,419773.2353128504,191452.30022340183,30955.299391882025,-1106.5885066031224,34716.22121746591,AAA
82421.58218309464,39695.56226386794,10783.595650084264,385274.9588519602,221221.46211747243,225945.67667159304,47295.37393673825,37931.505799742066,76353.64888947419,AAA
86806.96217311182,30962.791365775352,9821.204276167904,508991.0084314836,297836.6909617989,157302.0894578646,46856.33901488593,39690.48916486975,49557.88667872682,AAA
132179.6341950615,44180.79930134777,39001.93184268201,422675.98022349516,204441.1392479904,174573.79942632822,52319.18037510514,41454.425910814505,212143.62917803897,AAA
123362.59956147496,-3412.4042983282943,17878.67382267653,490469.2805703227,221344.17474551316,210843.39903849096,57062.39679661099,94653.82302424042,181835.5634866872,AAA
134469.53021207952,19137.8537353508,8691.456686588608,184545.36359997815,189576.96175063893,182592.64656316553,38416.243883784795,39817.07399157919,294333.6123584669,AAA
194088.40829981337,29791.1611117278,18620.16350551018,359442.6757695876,49807.28592471275,90583.91892590903,65774.41378407297,-37896.91041057756,232297.19276489672,AAA
132523.28357806575,20959.97014277362,28138.885957087987,296815.4145797488,43849.28401832725,163725.40574147983,64650.46310870421,48276.22226812611,101495.5271595409,AAA
112985.75899495975,16282.225909185969,18851.891014053654,555207.0605754685,172326.71675739286,115130.51797163062,17441.311320931578,25093.2688767837,-19387.289871362562,AAA
129871.57411303568,-14136.588741587106,19602.627906948255,480659.50607865787,-97264.88462822238,128580.62413953769,55976.691944487204,12001.29354153903,225697.36828873685,AAA
127769.92564825466,-3372.9243910501555,34290.47065535256,419735.22728988854,154938.87339812293,152219.85888372356,35388.36804790109,18722.866084020665,206077.72779978503,AAA
126258.94720979624,5748.789746026448,28443.40341633857,401982.35962584853,401060.441117171,189969.58629962418,70660.21844842867,35900.18778120027,43840.03834009845,AAA
106334.33282357501,32817.124288086416,540.6886177960523,302286.2894311329,637938.1570337393,207946.15589409918,51986.617734169675,62581.00471495303,74111.12165599257,AAA
109791.78235307291,27717.670088795596,-1460.6497890728006,288587.39722942834,49330.79320930381,134234.54188592706,52301.135395368205,65225.95880312634,125246.59196364573,AAA
110923.93374793595,47028.08143851076,-1674.3812402684543,354376.0678896946,511928.97280939424,228624.44538477797,39918.606054528456,8653.798539199699,212245.24907300455,AAA
109960.23903930282,50055.43142827791,-13015.12531209207,271256.023644564,230356.83889217145,97578.97551435474,36387.472632895304,-4805.250604179466,268667.2455418237,AAA
155221.0660797207,7071.369454732284,-10034.124825529805,316551.1061096331,261363.72086843735,138299.17654046562,17515.427081075428,67456.29154300131,170259.05262771453,AAA
96472.86893156331,28694.944989571675,-4789.090777257059,508072.3475395824,316408.05510594806,216812.68473603728,35305.50754154322,36600.4977815531,29135.569404936818,AAA
100304.9892956993,14986.046981972639,9486.18673489802,309488.64244541747,298500.8808314969,151686.4116007201,20328.848018602483,19039.44807038663,71731.45542334122,AAA
158576.91278348406,1824.901514393603,20271.749130426444,239657.7888358693,470962.7219290672,172001.99960244622,42985.27259307481,9072.042543100484,101561.09549751777,AAA
120079.04080684874,8283.942567968721,-15356.773365872836,213903.8311230058,164061.08786539864,122185.17590534319,82245.54070449562,-8620.686756358806,179332.2188067829,AAA
99903.24360297614,18721.898808977196,-5734.455644484024,393048.6316091765,-151833.26896469423,178015.57985997974,49934.5030733806,57793.15898252635,186448.42479246532,AAA
149101.02197234012,12653.271961560304,7646.930263481401,494492.0214458001,196862.48844782947,92807.30863451927,42889.84183248987,13039.924381273302,-7782.4065807446605,AAA
248074.07145214075,4959.485399423402,23755.12175272639,420948.16874934646,170668.12133961148,212983.20468992635,69997.19154011784,5091.479659041292,-13076.863063688856,AAA
150223.15421823564,29833.68245122885,11006.60949594188,250632.78026423813,282086.5270309929,168773.00015230893,27382.37198681125,31237.477686064398,137316.66232992677,AAA
117619.33268711707,12222.264679980655,-16226.306419201712,353346.2713719838,-30638.197541943286,111643.39666933229,34735.48464817758,-19742.634253385888,66277.91545188444,AAA
159064.13552972992,15318.2105735117,17552.155682674118,336011.6283779013,48626.98451225279,130552.5852932132,35823.27724065805,29448.851617893317,57079.57818995762,AAA
186332.04421360506,33694.98211852808,12053.10698621405,237297.00048800634,214457.14126813112,168716.5600078728,38190.53806620235,5180.254180492717,182621.71966528395,AAA
73479.26996244126,7931.539918344998,7971.698886834132,320451.75015828904,-785.2383594274579,197494.16312523934,44440.55339561256,10689.717559003528,39606.071007154096,AAA
149838.06281427806,45409.625331885865,-23218.748297829163,224248.99822186335,118090.0381402709,164024.52741009815,70753.51677886755,7947.741237821232,65076.61382878681,AAA
142231.65563523467,8836.83301555027,14295.311922721521,103965.42911817963,274486.97976665763,44631.34631341873,61163.36383592736,50807.064901653255,103092.07636085294,AAA
161998.5654781264,8982.958999843155,17527.481231928105,353673.8188385383,116632.64532954538,123256.43660644608,49588.25615597591,-27811.059037041723,253485.17678386735,AAA
72665.16847415555,42727.115918460426,36761.5568577265,552334.6561532349,485784.19814534835,124996.42112835692,36657.586966555915,36638.108860420274,-58522.4631747488,AAA
101979.28969926179,38969.11355440944,-1890.2900471262165,481753.0616014645,132140.5030672858,173589.41488623535,69038.45202536903,39296.90776096353,206729.69297880193,AAA
126688.17718565435,-2076.727240424507,9366.323378898927,293745.58125847473,170993.51050568515,123512.88313133299,27663.255403766016,26574.70222476795,127121.78739372776,AAA
147835.7633323503,30125.704118509646,8331.729682185913,341910.279726273,173868.26315430683,160215.4212930413,40523.73357576081,10547.594624441494,115959.48447636505,AAA
91109.69317402126,-1153.9007416971854,-16139.326062398297,403939.23733352555,260875.0566782243,121677.80802715964,26734.53293881367,12659.438308844747,-363.5609930723149,AAA
151316.83351033277,3166.033062106826,10634.000673139526,406984.16043172445,57356.33263598912,139635.48478665893,33824.91429299456,24085.63942895532,259914.35784253164,AAA
117700.2805607637,38111.212123902755,28573.867782182817,274455.9048084655,461663.00722443394,271960.11681642267,50507.39568497806,37408.28819821815,111600.86604349776,AAA
87516.72670552634,38676.422079660966,10701.111107677738,400425.52337714896,-107509.53117578791,225601.82741883415,84734.54287240059,43787.49422537071,80845.63813576449,AAA
187102.51104117415,1579.1691144642573,-6538.3846377603895,408395.348892063,-26070.624055480905,98831.92425993891,60363.660920508606,5878.550577565289,178817.04152525513,AAA
137190.248746454,29958.734149266333,27171.89252265803,326706.7437060255,98987.75587090245,60674.386180455724,40895.84971363033,14183.058377436333,175380.5994951215,AAA
149433.43331920743,18594.361723267328,18182.134008156318,335246.5838589439,408904.5361821325,64754.2715182579,22767.430537780238,28622.734442186615,168943.95321725684,AAA
177794.56517138233,-573.447763065129,15746.575319769363,251682.4027009841,94844.85986183136,234559.5133156124,43124.05811766306,-31538.776688970833,111873.2152113351,AAA
128039.22001832248,11308.028576212077,-11766.553888720839,291971.5907820601,-100340.26627193653,122782.79007436689,27913.475644783353,15979.131504348938,99543.23534329065,AAA
125301.18390849455,-33845.82027851344,-6517.061822266793,418900.82051005785,127492.44715898455,126740.0546017785,32710.574018313942,27132.58178137692,51478.612177379335,AAA
149285.0168361831,22337.605297184302,19292.710070103087,372985.7975793455,126112.50852162877,221421.39699903424,51590.67803174956,22423.526412348856,215399.94229021203,AAA
126594.24740771989,-6149.472326868114,23102.1755285002,275744.79162316537,330089.68825395557,98219.87305570331,28308.239391799794,42118.94482353778,129334.46206789033,AAA
129192.41334162038,47290.6656257887,17107.624661738235,256977.32044311133,113209.92679327694,187587.49409501738,36412.85499782808,104857.71926419444,171009.9500019178,AAA
158115.84324289943,13898.461614813948,10155.437209186264,394313.52263126394,14049.849996968725,207649.1791516944,17025.07562996705,43965.36657895119,199166.867483593,AAA
